"zone";"mass_grand_t_10m2";"mass_building_commercial_industrial";"mass_building_commercial_innercity";"mass_building_highrise";"mass_building_lightweight";"mass_building_multifamily";"mass_building_singlefamily";"mass_building_skyscraper";"mass_building";"mass_other_airport";"mass_other_parking";"mass_other_remaining_impervious";"mass_other";"mass_rail_bridge";"mass_rail_other";"mass_rail_railway";"mass_rail_subway_elevated";"mass_rail_subway_surface";"mass_rail_subway";"mass_rail";"mass_rail_tram";"mass_rail_tunnel";"mass_street_bridge_motorway";"mass_street_bridge_other";"mass_street_local";"mass_street_motorway_elevated";"mass_street_motorway";"mass_street_other_elevated";"mass_street_primary";"mass_street_secondary";"mass_street_tertiary";"mass_street";"mass_street_track";"mass_street_tunnel"
591;5811251,11816406;463565,96875;23111,369140625;0;104337,501899719;30442,970703125;1134902,43582153;0;1756357,55491638;0;0;262295,806640625;262295,806640625;0;0;0;0;0;0;0;0;0;0;14848,3195800781;2907230,37231445;0;0;3131,61676025391;0;823629,5;33199,3046875;3792587,61328125;10558,2329101562;0
592;11784608,9375;861348,759277344;1552,19459533691;0;297259,893554688;60854,8142089844;3042932,33203125;0;4263946,54589844;0;1733,17687988281;461643,648727417;463376,836227417;13752,5063476562;0;688225,375;0;0;0;701977,78125;0;0;0;34352,65234375;5026414,63867188;0;0;7245,22192382812;74618,484375;780566,1875;427783,064453125;6355317,25390625;4367,64709472656;0
593;33031856;4093169,75;127761,9921875;1988,42553710938;511820,6875;329088,21875;9089592;0;14153432;227391,625;74386,78125;4956948;5258721,5;22655,171875;12861,3037109375;1784249,625;0;0;0;1819764,875;0;0;45636,11328125;70128,0546875;6472114,5;12143,2919921875;3395025,5;14790,494140625;0;1149298,125;574407,0625;11800018;27576,03125;38906,1875
594;8994677;637292,0625;6390,087890625;0;166068,59375;62075,36328125;1785259,75;0;2657089,5;41392,625;0;317791,1875;359184,125;529,245483398438;0;643879,25;0;0;0;644408,5625;0;0;0;1275,28918457031;4316448;0;0;268,967712402344;0;667783,0625;291919,96875;5334000;56308,84375;0
595;21659243,03125;1655495,62792969;37282,4772338867;0;358188,4765625;128488,913085938;4229761,4375;0;6409219,62890625;150166,2265625;0;2018995,26132202;2169162,10507202;35164,8939819336;0;973891,380371094;0;0;0;1009056,51367188;0;0;0;69239,1833496094;8316211;0;0;14603,04296875;1804099,4375;678482,537109375;1163387,80859375;12071820,1601562;25779,6829833984;0
596;3654113,82763672;168277,158203125;8480,10664367676;0;82106,3161621094;26536,2982177734;843184,310546875;0;1128583,34179688;0;8828,53207778931;217569,337158203;226397,887302399;0;0;0;0;0;0;0;0;0;0;2623,57498168945;1655075,52392578;0;0;553,330856323242;0;444368,3984375;178255,61328125;2299131,11865234;18252,6144561768;0
597;10072469,9375;903782,1875;11483,0615234375;0;119672,0234375;33973,625;1538243,875;0;2607158,25;0;0;588190,137214661;588190,137214661;35295,6274414062;2559,58764648438;992957,227050781;0;0;0;1030812,34667969;0;0;41477,923828125;13996,693359375;3379869,5;11104,4836425781;148997,71875;2952,00463867188;747463;866683,8125;602287,75;5846317,95117188;29797,587890625;1692,80651855469
598;39599752,5;4075624,1015625;59089,8041992188;0;826947,24609375;583957,791015625;11114893,890625;0;16660530,34375;253021,5234375;1256,08251953125;3273617,29296875;3527893,92578125;24616,2169189453;1257,64392089844;1417448,125;0;0;0;1443322,625;0;0;169574,715332031;87451,056640625;8221459,84375;45179,5687255859;6172234,71875;18444,0314941406;0;2220448,515625;1013163,94140625;17967994,375;13408,8493041992;6648,2861328125
599;35413434,2330322;3151221,8125;30942,8989257812;0;468444,81023407;228359,272399902;7171771,2251358;0;11050747,7772369;128650,888671875;0;1844180,53781128;1972831,50656128;31663,376953125;2618,04125976562;3509708,66625977;0;0;0;3543988,10375977;0;0;52372,75390625;51940,4876708984;11316160,7213135;13935,83984375;4045327,25;10954,6181030273;105912,65625;2426211,21325684;807408,8203125;18845821,4263916;15627,4224243164;0
600;27729494,0046387;3497198,75;141455,37890625;10888,4951171875;640721,8125;961146,625;8422652,25;0;13674050;343496,71875;163807,284179688;1608868,25;2116173,125;21749,4621582031;3190,8701171875;1458952,53125;0;0;0;1483892,09375;0;0;0;42521,083984375;7426616,11633301;0;0;8968,00708007812;903049,78125;1316261,75;743331,5703125;10455343,0046387;13221,9111862183;1399,63891601562
601;12400789;1343255,75;51531,38671875;93689,609375;250170,515625;225748,890625;2612482;0;4576877;0;0;517975,5;517975,5;6161,92919921875;0;690445,25;0;0;0;696607,0625;0;0;0;12991,9208984375;5625475;0;0;2740,08984375;0;457745,65625;480227,71875;6609335,5;29075,443359375;1073,37182617188
602;29287043,3046875;3034448,74630737;99049,4375;91776,84375;496580,768676758;294451,581054688;5637355,75390625;0;9653680,77246094;347028,5625;585,525085449219;2333225,19152832;2680842,19152832;31409,7741699219;4220,85400390625;2683011,125;0;0;0;2718641,03125;0;0;128063,7421875;36918,9819335938;6976459,40136719;34170,8559570312;5415964,3125;7786,48040771484;90986,1560058594;886449,6875;608900,423339844;14233904,7529297;45709,49609375;2506,11059570312
603;13301430,9570312;956710,9453125;7716,0634765625;0;425956,859375;226837,82421875;4472873,6875;0;6090105,3125;31310,7421875;4265,88720703125;827724,483886719;863300,858886719;2036,64990234375;0;285161,5703125;0;0;0;287198,2578125;0;0;0;30589,7528076172;4125014,83209181;0;0;6451,60763549805;131871,34375;1471262,73779297;287258,5;6060830,81982422;7653,84924316406;742,376098632812
604;23122746,6796875;1825577;109231,2109375;5191,13330078125;558534,875;766999,75;7333514;0;10599054;106150,4453125;5557,921875;825517,730957031;937224,480957031;39482,3359375;0;1988125,75;0;0;0;2054307,25;0;26699,27734375;0;61985,361328125;6230858,5;0;0;13073,1602783203;642088,6875;1413420,25;1133237,125;9532217,69628906;32264,537109375;5295,93212890625
605;11316229;370569,78125;4552,12866210938;0;188832,6171875;145043,45703125;2297751,5;0;3006750;0;0;212744,8515625;212744,8515625;6963,67333984375;0;486399,7578125;0;0;0;538470,4375;0;45107,0244140625;62958,8828125;13149,3623046875;2925165,875;16752,6997070312;2816291,25;2773,29528808594;752620,8125;760511,984375;189266,677734375;7558261,75;10156,6109619141;8591,70593261719
606;167763428;28734444;399013,7421875;71728,384765625;3690893,625;5684769,25;71184816;0;109765688;1023710,609375;1369968,0625;21402581;23796245;74324,3515625;34370,48828125;2583334,5625;0;0;0;2695951,4375;590,674255371094;3332,65779876709;158737,625;284483,7890625;18975818,5;42238,4130859375;4808946,75;59999,6865234375;34180,8046875;4689865,875;2378000,5625;31505608;21039,9326171875;52283,16015625
607;53743276,118042;9347538,28125;95273,6073913574;1503,97680664062;1001717,65234375;990388,609375;17987351,28125;0;29423730,6875;472476,9375;154777,721923828;6422066,06445312;7049321,84570312;39978,5042724609;1720,33874511719;2486520,92578125;0;0;0;2528220,0234375;0;0;62118,66015625;82966,7947998047;8719947,43054199;16623,56640625;2410084,125;17498,2831726074;0;1781752,7265625;1616171,625;14741918,305542;26465,9648590088;8289,0791015625
608;41288188;6140225,5;59983,97265625;1036,349609375;948338,625;1076418;17653702;0;25879690;27600,37890625;129576,234375;5200654,5;5357830;18696,857421875;1642,81311035156;733755;0;0;0;754094,6875;0;0;1819,10571289062;89310,3203125;6626016;484,044982910156;81611,859375;18836,19140625;0;1488389,25;960421,3125;9296443;25731,603515625;3839,55029296875
609;37784016,09375;4375401,69628906;84509,21875;0;675970,883789062;520051,609375;9794450,8984375;0;15450401,6796875;301226,78125;266188,125;3650575,43652344;4217990,18652344;45483,6263427734;4608,4833984375;3229823,296875;0;0;0;3279915,80859375;0;0;91833,5;115793,712890625;7286985,34375;24435,921875;4643653,171875;24421,714050293;0;1329677,38574219;1293504,87109375;14835623,59375;18170,6745300293;7149,5078125
610;238692608;41081632;985392,9375;96425,3125;4987918,5;17925900;98336264;0;163413776;698658,1875;1405832,25;30457786;32562260;72442,015625;45681,9765625;3538728,5;0;0;0;3656852,25;0;0;95549,2734375;346034,1875;22440942;25424,666015625;3902219,5;72981,078125;3043354,5;4619954,5;4426340;39060184;18505,58203125;68979,4765625
611;74249510,5585938;10439326,9954834;339324,720703125;23621,7952957153;1322497,46832275;1364249,8984375;21036696,3125;0;34525691,0097656;435569,6953125;48088,3828125;8342184,4984436;8825841,1859436;65037,3139038086;6010,72314453125;3808411,1875;0;0;0;3879461,03125;0;0;275909,828125;227074,637207031;13082189;73480,8557128906;7076331,6875;47891,6348876953;0;2647052,96875;3532700,34375;27018479,0957031;45177,736328125;10634,4183349609
612;13132351,4433594;1131417,75;6057,2734375;0;338908,71875;388797,03125;2723948;0;4589134;401879,4375;0;592594,170410156;994473,607910156;13032,6656494141;0;383205,922241211;0;0;0;396238,489990234;0;0;72290,4765625;42429,4890136719;4780924,0625;19235,73828125;813723,25;8948,68402099609;483085,15625;427243,1875;481793,966400146;7152485,37988281;22807,9140625;0
613;31926688;3448715,25;123974,2421875;0;600827,3125;465331,59375;7936448,5;0;12575279;295912,40625;0;2415269,75;2711187;18668,50390625;0;1002054,8125;0;0;0;1020722,9375;0;0;72747,7265625;80072,703125;7437881;19357,40234375;5283715;16887,896484375;0;2636707,75;52428,1640625;15619504;16426,421875;3177,55908203125
614;36137392;4511713,125;42330,2247161865;0;474083,6171875;163442,279296875;7627836,9375;0;12819428,8125;215547,78125;1339,40278625488;3056087,234375;3272973,109375;35453,1489257812;0;2162666,046875;0;0;0;2198119,40625;0;0;40617,8955078125;103256,911621094;11012947,5;10807,99609375;3350717,171875;21777,6187744141;0;1713719,609375;1570654,84765625;17846796,625;21930,7270507812;330,995727539062
615;25705133,25;2037464,75;152174,240234375;0;417137,30859375;256291,0703125;5647070,0625;0;8510135,625;139892,90625;0;1688468,0625;1828360,3125;19328,486328125;0;1412911,5234375;0;0;0;1432239,3984375;0;0;158235,84375;113254,672851562;6388870,5625;42122,46484375;4588779,125;23886,1926269531;494014,71875;1060396,03125;1059688,5859375;13934413,125;5208,51428222656;0
616;21422457,5;2510304,9375;128393,1015625;11635,2060546875;367858,99609375;251674,3515625;4793199,78125;0;8063046,6875;219823,1875;58161,59375;2137529,9140625;2415517,4140625;5358,60961914062;994,301696777344;1350089,9296875;0;0;0;1356442,1640625;0;0;0;45566,9099121094;6315293,375;0;0;9610,38592529297;1844184;610558,390625;758230,59375;9587448,625;4006,20172119141;0
617;107767935,5;14360809,125;145774,080078125;20612,056640625;2787946,015625;4076651,140625;52637660,25;0;74029304,5;591713,3125;329481,973632812;10373245,6875;11294449,25;30371,7626953125;82875,609375;1625785,78125;0;0;0;1739034,3125;0;0;6115,9599609375;117787,611328125;14863613,5;1627,39270019531;958917,125;24842,2231445312;411888,90625;3620817;636119,84765625;20705105,25;56462,9111328125;6922,53857421875
618;87961432;11514169,125;762065,98828125;69180,2890625;1581691,34375;1582921,84375;24177085,5;0;39687071,5;705928,640625;139853,25;11535259,125;12381031,25;30867,9267578125;3760,01104736328;2493740,75;0;0;0;2529141,25;0;777,197692871094;270480,48828125;176562,384765625;14045509,5;72334,412109375;9621844,25;37238,2983398438;1610019,25;3110626,5;4404150,25;33364030;8966,64868164062;6340,93273925781
619;60017808;10147302,25;550415,40625;117013,847412109;990194,5625;591007,9375;16816243;0;29212186;743811,60546875;32123,9870605469;8099886,25;8875822,75;51491,1796875;7305,28692626953;3520331,625;0;0;0;3583711,8125;0;4582,9326171875;149954,06640625;187501,8828125;8858485,5;40138,8388671875;4776291,25;39545,490234375;973141,5625;2528707,125;759924,625;18345971,5;7969,71362304688;24304,5422363281
620;32211210;2648055,1875;27819,0595703125;0;932475,109375;575578,2109375;9738302,875;0;13922228;32898,44140625;234,552429199219;2332961,875;2366095,125;17310,7380371094;2822,93103027344;1918845;0;0;0;1938978,1875;0;0;5777,55908203125;25636,0381469727;9804401;1537,34802246094;1253566,375;5406,8240814209;0;1653618,5;1201302,1796875;13983907,75;31356,43359375;1314,52575683594
621;131065153,888672;17466959,4628906;1355670,625;164154,140625;2907471,67578125;5989997,0234375;40354547,75;0;68238820,1875;678397,421875;449333,8125;20952465,2294922;22080179,6044922;78471,6777954102;51333,27734375;5401660,4258728;0;0;0;5579303,22869873;0;47839,90234375;577305,125;304911,53125;16564170,25;154301,875;10597725;64308,0027770996;909285,890625;3533054,04296875;2403336,546875;35166884,6918945;25298,1937255859;33179,97265625
622;27072163;3361531;45501,7109375;0;535494,328125;251057,4921875;5859959,5625;0;10053546,25;311149,8125;6135,458984375;2193074,6875;2510361,0625;14303,8054199219;97163,2548828125;1712704,71875;0;0;0;1827294,1875;0;3125,68627929688;40779,6640625;47008,208984375;7876913,5;10851,041015625;2964844,25;9914,37280273438;333184,96484375;812495,154296875;575820,7734375;12680908,25;4369,0087890625;4742,69580078125
623;13718929;954579,125;54374,2578125;1024,70837402344;229785,8125;302496,8125;3149509,5;0;4691765,5;149205,046875;0;827014,1875;976219,0625;32476,140625;0;999123,9375;0;0;0;1031600,375;0;0;21649,345703125;47447,65234375;3523549,25;5760,662109375;1282197;10007,0458984375;438651,90625;707383,625;968183,875;7019327,5;14516,6953125;0
624;13495736,875;1034580,78125;86388,4699707031;1116,22302246094;228755,052734375;129885,3515625;3318414,25;0;4799145,3125;69391,453125;15687,6201171875;1062857,8125;1147937;9613,05023193359;585,752014160156;890096,08984375;0;0;0;900294,62109375;0;0;0;26627,9155273438;5211091,25;0;1497,54370117188;5616,02349853516;0;720597,65625;671255,90625;6648364,5;11673,7989501953;0
625;11463929;958208,625;114189,015625;26943,50390625;230608,6875;165599,703125;2776533,25;0;4272083,5;86661,4921875;16983,65234375;858580,375;962225,125;23838,099609375;0;695710,3125;0;0;0;719548,4375;0;0;69484,2265625;31790,6328125;2741939,5;18489,021484375;1623756,5;6704,87255859375;815230,625;0;194309,875;5510079,5;7265,1650390625;1101,74291992188
626;9201270;462921,21875;2323,3193359375;0;220856,359375;365645,59375;3050905,25;0;4102650;0;0;597516,375;597516,375;12333,3125;0;608849,6875;0;0;0;621183,8125;0;0;0;21430,869140625;3122979,75;0;0;4519,9248046875;0;234732,640625;489303,78125;3879931,75;6953,09228515625;0
627;12762184,2635345;1001191,875;7923,74621582031;0;279044,4375;127106,1015625;3675529,125;0;5090803,25;27083,716796875;13650,267578125;635729,125;676463,9375;1603,48789978027;0;0;0;0;0;1603,48789978027;0;0;0;85150,978515625;5226559,25;0;0;17958,9521484375;0;1386718,265625;270402,89453125;6993339,375;6558,17041015625;0
628;18359656,75;1407805,2734375;11863,5899658203;0;568711,974609375;632696,434936523;6029320,8671875;0;8650409,609375;66995,888671875;52894,7109375;2103534,63671875;2223423,8203125;16775,1923828125;0;712686,1875;0;0;0;729460,984375;0;0;107649,15625;17480,4790039062;4935701,40625;28682,08984375;492871,125;3686,76049804688;537729,875;264006,71875;363520,5;6756400,15625;4671,59521484375;406,651885986328
629;26210642,5;2265220,2734375;36994,1304931641;3050,11865234375;601358,48046875;396081,864257812;5779889,71875;0;9082580,375;237357,53125;0;1764969,2421875;2002327,6171875;10893,6372070312;366,710296630859;1912019,296875;0;0;0;1923279,625;0;0;11984,30859375;30644,1669921875;8211164;3188,8994140625;3011515,375;6463,07385253906;0;830370,051513672;1089850,828125;13202455,5;6506,70556640625;770,747192382812
630;28272659;2768270,875;50679,2576904297;685,608276367188;521009,1796875;442649,21875;6976790,625;0;10760107,5;209546,5;5739,97119140625;3224984,28125;3440269,78125;15343,3950195312;7250,52685546875;1690069,125;0;0;0;1712662;0;0;72506,7236328125;64608,93359375;6231272;19302,9436035156;3355860,6875;13626,4866943359;1104071,125;649875,875;843981,34375;12359678,5;3568,91473388672;978,801574707031
631;10696171;1230697,25;31085,09375;0;210759,296875;64560,1640625;2812794,75;0;4349893;48977,8203125;0;826526,5;875504,75;11426,03125;0;705288;0;0;0;716713,9375;0;0;0;45279,1953125;3495773,75;0;0;9549,7138671875;0;673790,1875;521816,1875;4754062;7830,9111328125;0
632;40944717;4671147,125;120173,484375;0;898693,78125;1026518,625;12176949;0;18893455;320121,5234375;104902,001953125;3754004,9375;4179026,5;46652,357421875;363,633850097656;2888561,4375;0;0;0;2935577,5625;0;0;61181,052734375;125124,390625;7868248,75;16279,6362304688;2978005,9375;26389,6044921875;0;3354944,25;475289,9375;14936641,5;30490,169921875;704,548034667969
633;92940448;13018105;1590170,5;60238,22265625;1761873,375;5860611,5;31021222;0;53312152;933870,1875;94997,7109375;13373620;14402488;102330,34375;13060,046875;3161850,5;0;0;0;3279424,75;0;2179,53271484375;378251,84375;182247,625;9407947;101771,578125;5118460,5;38437,328125;1922125,75;882237,875;3846860,75;21946542;18839,548828125;49280,51953125
634;14741129,75;1425984,90234375;25005,19140625;0;383970,22265625;414905,96484375;4082222,9375;0;6332093,890625;96127,984375;0;799719,378417969;895847,440917969;10200,5759277344;7627,08935546875;1544946,3203125;0;0;0;1562773,8203125;0;0;0;10832,0859375;4352624,09375;0;14597,6943359375;2284,56494140625;0;716470;842593,625;5950433,1875;10786,8994140625;250,611038208008
635;15619590,875;997053,15625;19610,8409118652;0;203608,211914062;98415,8745117188;3255782,390625;0;4574471,1875;67542,921875;25354,49609375;817970,671875;910868,921875;14215,5959472656;7560,62744140625;1334368,203125;0;0;0;1356144,984375;0;0;55956,49609375;62748,236328125;4442162,78125;14889,4343261719;2808652,875;13234,0463867188;0;301753,0625;1064115,625;8778113,125;14635,2487792969;0
636;22168631,3994141;1425258,81835938;19155,9133300781;0;352479,384033203;72777,4987182617;3487757,34570312;0;5357432,1640625;86158,1640625;4263,60400390625;1327584,8671875;1418006,4921875;41685,9581298828;0;1130098,27856445;0;0;0;1171784,21801758;0;0;266262,985107422;65195,7775878906;7163494,5625;70849,7883300781;4244732,59375;13750,2616271973;0;975446,5859375;1407317,375;14221419,8686523;14351,2523803711;0
637;4856929,73535156;161683,009765625;6219,41650390625;0;94716,591796875;28395,7543945312;979831,875;0;1270844,1875;0;0;69488,5977783203;69488,5977783203;1362,49194335938;0;184703,7734375;0;0;0;305542,58984375;0;119477,296875;0;8055,36163330078;2351559,21630859;0;0;1698,93453979492;0;411051,5;417545,890625;3211048,77880859;21130,8251953125;0
638;7059633,05224609;369379,84375;20550,810546875;0;86216,8359375;60631,44140625;1065368,5;0;1602145,125;0;0;226637,40625;226637,40625;3725,19555664062;0;474983;0;0;0;478708,15625;0;0;65022,30078125;14612,15234375;1860020,17724609;17301,75390625;1850222,25;3081,80834960938;0;432674,34375;496120,53125;4752144,55224609;10749,921875;2316,96997070312
639;7179427,75;1090795,81640625;199128,125;1799,296875;139566,626953125;230374,728515625;1764434,28125;0;3426104,5;27911,091796875;0;560034,66796875;587945,98046875;7181,04174804688;0;491844,08984375;0;0;0;499025,30078125;0;0;22398,771484375;25960,935546875;1553824,5625;5960,07861328125;163512,5;5475,34838867188;204936,55859375;0;674083,578125;2666364,1875;10214,044921875;0
640;20923660,5090332;2343409,1980896;227258,34375;5463,28271484375;624240,5;441136,21875;5477493;0;9118979,9480896;141559,90625;0;1528740,85227966;1670301,35227966;29453,45703125;3833,22973632812;2259650;0;0;0;2292936,75;0;0;0;38569,2475585938;5965626,82989502;0;0;8134,5361328125;0;717241,625;1080780;7841424,08374023;30226,020840168;841,6748046875
641;12950784,375;1995029,3984375;38377,9453125;0;345397,87890625;414162,119140625;3411865,8125;0;6204838,4375;125609,6328125;119454,0078125;551677,649902344;796741,524902344;1521,58081054688;41301,01171875;231545,2109375;0;0;0;274368,3046875;0;0;0;12314,9139404297;4511947,125;0;0;2597,3041229248;693364,2265625;0;409751,5625;5674821,625;44840,8864746094;0
642;71359418,9414062;12070966;652810,3125;17491,642578125;1305639,25;2179236,5;21939472;0;38165500;1293715;317032,65625;13329144,770401;14939892,770401;53184,46875;33883,83203125;1582422,5;0;0;0;1673157,5;0;3666,345703125;439662,380615234;272197,8125;7033274,5;117712,164916992;4258873;57408,40625;1197654,25;2276037,5;772248,1875;16580608,1708984;146785,3125;8790,298828125
643;114671894,722168;12137725,125;550554,73828125;10206,1708984375;2814077,125;5298848,125;38722798;0;59534196;1813257,80859375;475405,81640625;17650329,75;19938984;211706,033203125;96190,703125;5729993,8125;0;0;0;6111197,75;0;73310,0234375;1010146,7046814;323518,15625;15535544,5;270485,048706055;5243537,8125;68232,3427734375;1230515,375;2102098,0625;3229090,75;29087425,722168;32186,7568359375;42088,458984375
644;14974345;1477456,75;42457,5625;20166,375;335507,625;147863,421875;4256228,5;0;6279678,5;104575,859375;17416,23046875;1142480,625;1264473;5612,20751953125;0;465876,40625;0;0;0;471488,4375;0;0;0;56411,890625;4530267;0;0;11897,646484375;1031562,625;887004,5;430014,59375;6958714,5;11552,9580078125;0
645;104093912;11073559;1121903,75;47180,78515625;2241737,5;3585685,5;38309844;144320,984375;56524340;1147677;107421,046875;13325344;14580439;54061,7734375;6822,287109375;2886019,25;0;0;0;2947353,5;0;451,957397460938;223888,71875;275913,53125;15107294;59736,5078125;8582544;58192,0234375;1956095;1240506,375;2468367;30041628;4730,4208984375;64232,01171875
646;8562472;612633,375;4679,58984375;0;156467,203125;33006,23828125;1726437,125;0;2533222;41622,9453125;0;609937,4375;651560,5;8864,8623046875;0;209759,5;0;0;0;218624,328125;0;0;0;34189,51171875;3641988,75;0;0;7210,81591796875;0;728119,5;736522,6875;5159077;11034,4658203125;0
647;7715847,5;459737;32622,587890625;595,90380859375;105748,828125;25406,890625;1292742,25;0;1916853,125;0;0;497779,8125;497779,8125;8278,9111328125;0;378514,75;0;0;0;386793,5625;0;0;106371,4609375;37235,30078125;2290828,25;28304,337890625;1533628,5;7853,1953125;245312,890625;437912,34375;222989,765625;4914434;1774,56884765625;2212,94262695312
648;19223591,75;1915229,02734375;5522,25020599365;0;443203,83203125;64618,0324707031;4290423,765625;0;6719000,140625;243056,765625;5810,73681640625;933751,12109375;1182617,87109375;13721,0034179688;0;920537,5;0;0;0;934258,3203125;0;0;0;46199,5365600586;8218578,65625;0;370108,78125;9743,81718444824;243236,625;809854,59375;663165,55078125;10387733,375;26830,2918205261;0
649;6471095,96875;614118,232666016;12004,2041015625;0;143237,041992188;72522,0708007812;1592317,25390625;0;2434200,734375;24028,93359375;0;248132,566162109;272161,472412109;3833,87908935547;0;100626,328125;0;0;0;104460,193359375;0;0;0;28590,2385253906;2473793,90234375;0;0;6029,88632202148;0;785858,556640625;359399,03125;3660266,1484375;6596,5888671875;0
650;31473701,5;4107371,75;120784,265625;4268,04931640625;784103,671875;826721,109375;11108854,75;0;16952088;300325,40625;19048,392578125;2047931,171875;2367303,671875;15362,2954101562;10107,919921875;642714,140625;0;0;0;668184,734375;0;0;77392,90625;98638,111328125;6394511,875;20593,435546875;1202210,5;20803,4899902344;431076,21875;1730889,6875;1496126,0625;11486150,375;13576,9973144531;373,552307128906
651;68553984;9244998;487449,28125;31112,130859375;1408392,75;2980603;23920968;0;38073656;199940,65625;682635,5;8788425;9670993;48648,0078125;3083,19653320312;2249902;0;0;0;2301634,75;0;0;378880,75;115918,140625;9088124;101569,484375;4903338;24447,9765625;894803,8125;1183078,75;1779166,375;18507656;26592,720703125;11802,361328125
652;12511427,5;760376,220703125;35706,3363952637;0;247827,69921875;247583,247070312;2880050,4375;0;4171547,8125;24255,576171875;0;347870,412231445;372125,986450195;6434,42749023438;281,185577392578;766035,779296875;0;0;0;772751,396484375;0;0;57329,8862304688;26147,0087890625;3804976,25;15254,8809814453;1806107,40625;5514,59237670898;0;1009565,453125;416677,47265625;7195014,3125;47823,8235778809;5598,55615234375
653;48558918,4451904;7206152,96875;307065,798522949;31769,1904296875;977720,885604858;1794035,359375;15454096,4681482;0;25770834,3850021;368010,625;3005,8095703125;3660685,1829834;4031702,7923584;41544,201171875;11094,2177734375;2751791,3371582;0;0;0;2804429,4309082;0;0;108098,137695312;113474,975585938;10833058,6693115;29006,2413330078;2198077,27050781;23932,6828613281;0;1561122,9486084;1071170,26607513;15951971,87854;9239,88760375977;4771,06677246094
654;8563610,6328125;899618,93359375;16582,7698059082;1502,64013671875;216265,060546875;359253,503417969;2087032,7265625;0;3580255,125;23378,2578125;0;399507,182189941;422885,713439941;12511,2998046875;0;379049,888916016;0;0;0;391561,406494141;0;0;0;9254,79333496094;3436130,98795438;0;0;1951,90258789062;0;708782,74609375;0;4168912,3772583;12786,4128417969;0
655;17322840;1650122,75;22178,8203125;226,948638916016;255049,078125;167479,546875;3277252;0;5372306;54565,91015625;8916,416015625;1126118,375;1189599,25;8359,2431640625;0;1005959,125;0;0;0;1014318,1875;0;0;5701,62548828125;42233,39453125;5255764,5;1517,14282226562;890592,5;8907,3271484375;1853037,75;1212216,625;464912,84375;9746640;5027,14599609375;6705,02734375
656;20313087,515625;2542977,56054688;106797,497436523;6455,6015625;418392,538574219;277301,519439697;3692253,31835938;0;7044171,76953125;0;0;1644133,13256836;1644133,13256836;3503,10083007812;18424,720703125;1108038,02441406;0;0;0;1134357,43066406;0;4392,8564453125;72699,86328125;19179,4233398438;5405290,26171875;19344,6694335938;2795805,17382812;4045,08305358887;365184,546875;1061963,09179688;736698,55078125;10490442,4375;10286,455871582;0
657;18882455,5;1364709,96875;18136,3798828125;0;341151,6953125;121278,6953125;3346946,875;0;5192224,875;109302,40625;0;521606,328125;630908,640625;10359,6658935547;0;544564,6875;0;0;0;554924,34375;0;0;51705,8515625;25620,2880859375;8267867,5;13758,3837890625;2724545;5403,5048828125;290351,34765625;981404,09375;108270,984375;12504414,5;35476,548828125;0
658;16278947,9178467;1068751,328125;13657,3930358887;0;252993,5390625;153175,1328125;2825001,1875;0;4313581,1875;108745,453125;0;601262,35559082;710008,13684082;5906,75756835938;0;403338,8671875;0;0;0;409245,65625;0;0;49515,333984375;58401,3850097656;7331683,534729;13175,5112304688;1600135,875;12317,2749938965;371065,9375;858145,984375;449699,72265625;10846067,0379639;101920,757354736;0
659;38383378;4967391,875;101675,91796875;0;776771,71875;543050,875;11439080,5;0;17827989;308816,8671875;17693,0146484375;4095396,875;4421908,125;49853,0146484375;0;1663604;0;0;0;1713456,75;0;0;116178,474609375;148663,6328125;7119944,25;31013,5795898438;3457993,5;31354,193359375;0;2465483,25;1036729,875;14420048,5;11467,2016601562;1253,05529785156
660;255578472,462891;38619165,3613281;935350,830078125;237759,984375;5237457,25195312;7394689,5390625;100859756,78125;0;153284533;952793;659433,9375;48229404,1889648;49841608,1889648;121965,90625;40313,60546875;6347850,5;0;0;0;6510131,5;0;0;557424;355110,029907227;26743721,8457031;148519,203125;9644694;74895,2325286865;480732,125;4189003,25;3672145,10064697;45942482,6367188;54271,73046875;21992,314453125
661;34678168;4424518,5;94591,984375;22567,44921875;861698,125;444959,46875;12298313;0;18146608;368778,4375;89499,15625;3040956,25;3499234,75;21697,48046875;0;1261720,5;0;0;0;1284326,25;0;908,138610839844;49272,6875;67040,7109375;6550164,5;13199,23046875;2272187,75;14139,3603515625;1685263,875;589783,0625;489352,25;11747929;13546,5947265625;3929,39184570312
662;125471480;20177048;1071781;179308,484375;2733800,75;5019194;50830360;0;80011384;1293639,5;498893,8125;16203416;17995962;61661,80859375;3169,9521484375;1440906;0;0;0;1506672,625;0;933,482055664062;233814,5625;274717,0625;12727905;62215,625;4357353,5;57939,6953125;1040238,5625;5025235;2155584;25957398;15509,884765625;6861,0703125
663;25576246;2195350,5;66232,421875;0;522641,46875;1241403,375;7842426;0;11868030;0;25205,541015625;2101909,25;2127115,5;5560,22705078125;0;473793,46875;0;0;0;479353,8125;0;0;35035,12109375;29510,564453125;5640116,5;9322,4775390625;2946542,5;6223,9912109375;170322,390625;585268,625;1673822,625;11101700;4220,7744140625;1323,98278808594
