"","FIPS","YEAR","RDEATH"
"11521","41045","2014",10.757978287
"11522","41047","2014",7.967128242
"11523","41049","2014",7.536673994
"11524","41051","2014",7.1911153802
"11525","41053","2014",8.4174756652
"11526","41055","2014",11.638056445
"11527","41057","2014",10.500552661
"11528","41059","2014",8.231310237
"11529","41061","2014",9.0299630592
"11530","41063","2014",12.988929889
"11531","41065","2014",12.848135044
"11532","41067","2014",5.696236511
"11533","41069","2014",11.730205279
"11534","41071","2014",8.3521872166
"11535","42001","2014",9.5609659736
"11536","42003","2014",10.742169685
"11537","42005","2014",12.069970415
"11538","42007","2014",12.311671287
"11539","42009","2014",11.78275046
"11540","42011","2014",8.9586396193
"11541","42013","2014",12.39297519
"11542","42015","2014",10.204327599
"11543","42017","2014",9.0940720567
"11544","42019","2014",10.37529558
"11545","42021","2014",12.722397716
"11546","42023","2014",9.4281615085
"11547","42025","2014",11.739768466
"11548","42027","2014",5.6813177134
"11549","42029","2014",7.2748623853
"11550","42031","2014",11.079053664
"11551","42033","2014",11.216863465
"11552","42035","2014",10.640846225
"11553","42037","2014",10.185240336
"11554","42039","2014",11.221673862
"11555","42041","2014",8.8161391092
"11556","42043","2014",8.8916847848
"11557","42045","2014",9.5125845605
"11558","42047","2014",12.514365981
"11559","42049","2014",10.065340808
"11560","42051","2014",12.948622487
"11561","42053","2014",11.325028313
"11562","42055","2014",9.2398014132
"11563","42057","2014",10.015434745
"11564","42059","2014",10.633373451
"11565","42061","2014",9.3037477068
"11566","42063","2014",10.150549394
"11567","42065","2014",12.051155927
"11568","42067","2014",10.170322264
"11569","42069","2014",12.392334851
"11570","42071","2014",8.7990136377
"11571","42073","2014",12.445054019
"11572","42075","2014",10.266503147
"11573","42077","2014",9.1419498806
"11574","42079","2014",12.608271615
"11575","42081","2014",10.648895606
"11576","42083","2014",12.264338627
"11577","42085","2014",11.818767297
"11578","42087","2014",11.598062694
"11579","42089","2014",8.1699737031
"11580","42091","2014",8.8667040463
"11581","42093","2014",12.113640067
"11582","42095","2014",9.6633046698
"11583","42097","2014",11.650050409
"11584","42099","2014",9.2870441354
"11585","42101","2014",8.8764452475
"11586","42103","2014",7.1979158274
"11587","42105","2014",12.00750469
"11588","42107","2014",13.100003082
"11589","42109","2014",9.1093495277
"11590","42111","2014",12.872136343
"11591","42113","2014",18.284442325
"11592","42115","2014",10.511114794
"11593","42117","2014",11.080727619
"11594","42119","2014",8.1151278021
"11595","42121","2014",11.814219991
"11596","42123","2014",11.983531834
"11597","42125","2014",12.014163155
"11598","42127","2014",11.412897533
"11599","42129","2014",12.433133341
"11600","42131","2014",9.8756660746
"11601","42133","2014",8.7331576847
"11602","44001","2014",10.577597868
"11603","44003","2014",10.509414684
"11604","44005","2014",8.15298843
"11605","44007","2014",9.0203535371
"11606","44009","2014",8.4419232078
"11607","45001","2014",10.504286232
"11608","45003","2014",10.350180076
"11609","45005","2014",11.881593772
"11610","45007","2014",10.597226806
"11611","45009","2014",10.082163082
"11612","45011","2014",11.981733508
"11613","45013","2014",8.7109323067
"11614","45015","2014",6.5557724953
"11615","45017","2014",11.463430985
"11616","45019","2014",7.8776201071
"11617","45021","2014",10.81783163
"11618","45023","2014",13.041210224
"11619","45025","2014",10.68730422
"11620","45027","2014",11.829307474
"11621","45029","2014",13.884455793
"11622","45031","2014",11.664390388
"11623","45033","2014",10.652718197
"11624","45035","2014",6.4359160816
"11625","45037","2014",8.6061107144
"11626","45039","2014",12.505679482
"11627","45041","2014",10.189307365
"11628","45043","2014",11.244754784
"11629","45045","2014",8.3101187115
"11630","45047","2014",10.337436287
"11631","45049","2014",9.3107588268
"11632","45051","2014",10.256707522
"11633","45053","2014",8.110912006
"11634","45055","2014",9.4613396939
"11635","45057","2014",10.202464681
"11636","45059","2014",11.854041459
"11637","45061","2014",11.002777929
"11638","45063","2014",8.0374670175
"11639","45065","2014",11.586543348
"11640","45067","2014",13.742699191
"11641","45069","2014",12.514038184
"11642","45071","2014",10.809227779
"11643","45073","2014",11.428114761
"11644","45075","2014",11.465123228
"11645","45077","2014",9.9252685661
"11646","45079","2014",7.3943785661
"11647","45081","2014",10.265865996
"11648","45083","2014",10.082362722
"11649","45085","2014",9.4981662875
"11650","45087","2014",13.624903893
"11651","45089","2014",12.886167125
"11652","45091","2014",7.9199148806
"11653","46003","2014",13.191645291
"11654","46005","2014",10.535896517
"11655","46007","2014",8.696912596
"11656","46009","2014",9.0257879656
"11657","46011","2014",5.9457338605
"11658","46013","2014",10.210626906
"11659","46015","2014",9.9633424194
"11660","46017","2014",6.8109948918
"11661","46019","2014",9.3549015786
"11662","46021","2014",6.5005417118
"11663","46023","2014",10.094431781
"11664","46025","2014",14.572449821
"11665","46027","2014",5.8317434033
"11666","46029","2014",9.3879891071
"11667","46031","2014",12.171837709
"11668","46033","2014",7.6045627376
"11669","46035","2014",9.6722461662
"11670","46037","2014",12.096046218
"11671","46039","2014",9.0382387022
"11672","46041","2014",10.840590012
"11673","46043","2014",15.926804473
"11674","46045","2014",7.5075075075
"11675","46047","2014",18.605332552
"11676","46049","2014",14.992503748
"11677","46051","2014",12.519561815
"11678","46053","2014",16.552376448
"11679","46055","2014",17.171988194
"11680","46057","2014",9.9309880491
"11681","46059","2014",12.507444908
"11682","46061","2014",7.6212809615
"11683","46063","2014",5.5910543131
"11684","46065","2014",7.188703466
"11685","46067","2014",14.984391259
"11686","46069","2014",9.3795093795
"11687","46071","2014",10.149161925
"11688","46073","2014",10.218978102
"11689","46075","2014",8.2987551867
"11690","46077","2014",14.826529604
"11691","46079","2014",10.167513959
"11692","46081","2014",9.1804070786
"11693","46083","2014",3.8240917782
"11694","46085","2014",6.488450558
"11695","46087","2014",14.180577993
"11696","46089","2014",15.695993391
"11697","46091","2014",9.2407854668
"11698","46093","2014",7.2662926848
"11699","46095","2014",7.7783179387
"11700","46097","2014",15.240583497
"11701","46099","2014",7.2463162237
"11702","46101","2014",7.9155672823
"11703","46102","2014",7.4102826494
"11704","46103","2014",7.121806315
"11705","46105","2014",12.235449735
"11706","46107","2014",13.725069698
"11707","46109","2014",9.650063359
"11708","46111","2014",14.604810997
"11709","46115","2014",10.508932593
"11710","46117","2014",7.0493454179
"11711","46119","2014",4.2253521127
"11712","46121","2014",7.7212333918
"11713","46123","2014",14.684554025
"11714","46125","2014",12.607588799
"11715","46127","2014",7.731092437
"11716","46129","2014",15.838339705
"11717","46135","2014",8.9149767196
"11718","46137","2014",3.5032404975
"11719","47001","2014",12.402297017
"11720","47003","2014",9.4319072928
"11721","47005","2014",15.419111097
"11722","47007","2014",9.7145471824
"11723","47009","2014",10.681195432
"11724","47011","2014",9.4842800503
"11725","47013","2014",14.449713002
"11726","47015","2014",13.273687298
"11727","47017","2014",13.504744199
"11728","47019","2014",11.967909058
"11729","47021","2014",8.4863837872
"11730","47023","2014",11.561368679
"11731","47025","2014",13.60802557
"11732","47027","2014",14.240919781
"11733","47029","2014",14.858630742
"11734","47031","2014",11.907659471
"11735","47033","2014",12.507689153
"11736","47035","2014",13.66134429
"11737","47037","2014",7.7666398454
"11738","47039","2014",15.653735939
"11739","47041","2014",13.13286604
"11740","47043","2014",10.474117799
"11741","47045","2014",11.541501976
"11742","47047","2014",10.162314749
"11743","47049","2014",14.264537242
"11744","47051","2014",12.339244373
"11745","47053","2014",12.750971503
"11746","47055","2014",12.808052759
"11747","47057","2014",13.113747506
"11748","47059","2014",12.529239766
"11749","47061","2014",15.080816753
"11750","47063","2014",12.644672024
"11751","47065","2014",9.6058898595
"11752","47067","2014",12.990936556
"11753","47069","2014",11.614357485
"11754","47071","2014",14.692804392
"11755","47073","2014",12.493704551
"11756","47075","2014",10.035920919
"11757","47077","2014",11.116059499
"11758","47079","2014",13.613458408
"11759","47081","2014",11.053583169
"11760","47083","2014",13.941928836
"11761","47085","2014",12.860322607
"11762","47087","2014",12.562269872
"11763","47089","2014",10.675135352
"11764","47091","2014",13.352249019
"11765","47093","2014",9.2578374992
"11766","47095","2014",13.512635614
"11767","47097","2014",10.267613326
"11768","47099","2014",12.877673955
"11769","47101","2014",13.65159129
"11770","47103","2014",10.994592334
"11771","47105","2014",11.864675356
"11772","47107","2014",13.643369551
"11773","47109","2014",12.714387232
"11774","47111","2014",12.687681096
"11775","47113","2014",9.356713264
"11776","47115","2014",14.17214574
"11777","47117","2014",10.219936886
"11778","47119","2014",9.9643791198
"11779","47121","2014",11.985275233
"11780","47123","2014",11.675255741
"11781","47125","2014",6.0548094209
"11782","47127","2014",9.2364041723
"11783","47129","2014",10.744258969
"11784","47131","2014",12.741531247
"11785","47133","2014",12.978142077
"11786","47135","2014",13.758838143
"11787","47137","2014",10.50440987
"11788","47139","2014",11.646055949
"11789","47141","2014",10.374098306
"11790","47143","2014",12.217583497
"11791","47145","2014",13.337986851
"11792","47147","2014",8.5044810938
"11793","47149","2014",5.6842504158
"11794","47151","2014",12.122037592
"11795","47153","2014",11.655411196
"11796","47155","2014",10.556137283
"11797","47157","2014",8.3406943897
"11798","47159","2014",10.990736379
"11799","47161","2014",12.911994563
"11800","47163","2014",12.706781109
"11801","47165","2014",8.1167545884
"11802","47167","2014",8.6548454144
"11803","47169","2014",11.00708502
"11804","47171","2014",15.369250402
"11805","47173","2014",13.402007673
"11806","47175","2014",14.019520852
"11807","47177","2014",11.896115605
"11808","47179","2014",10.392526937
"11809","47181","2014",12.078152753
"11810","47183","2014",9.8303891073
"11811","47185","2014",15.555597918
"11812","47187","2014",5.2314470291
"11813","47189","2014",8.5117744865
"11814","48001","2014",12.12550415
"11815","48003","2014",7.599228386
"11816","48005","2014",9.7324435753
"11817","48007","2014",13.538334537
"11818","48009","2014",9.4077642392
"11819","48011","2014",15.053205295
"11820","48013","2014",8.6767437933
"11821","48015","2014",9.0204173678
"11822","48017","2014",8.8005677786
"11823","48019","2014",10.829103215
"11824","48021","2014",8.5704423937
"11825","48023","2014",11.199776004
"11826","48025","2014",8.5604179677
"11827","48027","2014",6.3057593312
"11828","48029","2014",6.6696907672
"11829","48031","2014",8.9548062124
"11830","48033","2014",4.5766590389
"11831","48035","2014",14.784001799
"11832","48037","2014",10.458524877
"11833","48039","2014",6.7329877446
"11834","48041","2014",4.5268475953
"11835","48043","2014",7.1595161903
"11836","48045","2014",15.414258189
"11837","48047","2014",13.253261545
"11838","48049","2014",13.134106136
"11839","48051","2014",12.003693444
"11840","48053","2014",10.304567368
"11841","48055","2014",8.7448038122
"11842","48057","2014",9.1867435291
"11843","48059","2014",13.18176769
"11844","48061","2014",6.2269687049
"11845","48063","2014",11.067319559
"11846","48065","2014",9.6473719228
"11847","48067","2014",13.618290258
"11848","48069","2014",7.4780332772
"11849","48071","2014",6.7932807317
"11850","48073","2014",9.8355526877
"11851","48075","2014",10.104554066
"11852","48077","2014",12.000768049
"11853","48079","2014",12.428619416
"11854","48081","2014",13.756448335
"11855","48083","2014",18.533821273
"11856","48085","2014",4.2559643809
"11857","48087","2014",10.13734467
"11858","48089","2014",12.508149615
"11859","48091","2014",8.4518340563
"11860","48093","2014",15.170576482
"11861","48095","2014",8.281573499
"11862","48097","2014",10.748510749
"11863","48099","2014",5.6105200521
"11864","48101","2014",19.505398816
"11865","48103","2014",7.6963078523
"11866","48105","2014",8.4734542566
"11867","48107","2014",10.383862456
"11868","48109","2014",7.4106364429
"11869","48111","2014",6.7020385367
"11870","48113","2014",6.1004465321
"11871","48115","2014",11.101110111
"11872","48117","2014",8.7721588387
"11873","48119","2014",15.981290197
"11874","48121","2014",4.2394041889
"11875","48123","2014",11.981904878
"11876","48125","2014",17.287234043
"11877","48127","2014",8.6833325716
"11878","48129","2014",11.925042589
"11879","48131","2014",11.260285838
"11880","48133","2014",14.013575651
"11881","48135","2014",7.5531481311
"11882","48137","2014",8.4144096766
"11883","48139","2014",7.2604495894
"11884","48141","2014",5.9123646034
"11885","48143","2014",8.0099502488
"11886","48145","2014",10.913735052
"11887","48147","2014",11.29606724
"11888","48149","2014",13.009312567
"11889","48151","2014",13.966119229
"11890","48153","2014",11.975065617
"11891","48155","2014",21.866458415
"11892","48157","2014",4.0721763312
"11893","48159","2014",9.9159505147
"11894","48161","2014",12.018129042
"11895","48163","2014",7.1776742193
"11896","48165","2014",6.3971475014
"11897","48167","2014",7.8650742956
"11898","48169","2014",9.38379731
"11899","48171","2014",13.297663073
"11900","48173","2014",3.8476337053
"11901","48175","2014",12.167402059
"11902","48177","2014",11.163250185
"11903","48179","2014",12.363229086
"11904","48181","2014",10.944824586
"11905","48183","2014",10.577200167
"11906","48185","2014",10.820056145
"11907","48187","2014",6.2963423222
"11908","48189","2014",8.6129450853
"11909","48191","2014",14.425388684
"11910","48193","2014",18.04768002
"11911","48195","2014",8.6424198776
"11912","48197","2014",17.628801986
"11913","48199","2014",10.594233633
"11914","48201","2014",5.4879108512
"11915","48203","2014",9.3038660725
"11916","48205","2014",7.3004811681
"11917","48207","2014",15.539617486
"11918","48209","2014",4.9045551402
"11919","48211","2014",8.4154844915
"11920","48213","2014",12.684106258
"11921","48215","2014",4.9477141391
"11922","48217","2014",11.663650205
"11923","48219","2014",10.582236351
"11924","48221","2014",12.14939253
"11925","48223","2014",10.396562654
"11926","48225","2014",14.029549739
"11927","48227","2014",11.687543828
"11928","48229","2014",5.7185854026
"11929","48231","2014",10.223322807
"11930","48233","2014",10.539282781
"11931","48235","2014",10.050251256
"11932","48237","2014",11.440749257
"11933","48239","2014",10.568301913
"11934","48241","2014",11.2892555
"11935","48243","2014",9.8920863309
"11936","48245","2014",9.9925688175
"11937","48247","2014",13.218770654
"11938","48249","2014",9.5930756747
"11939","48251","2014",8.4236092371
"11940","48253","2014",9.7759061513
"11941","48255","2014",9.31268347
"11942","48257","2014",8.1142752829
"11943","48259","2014",9.2455229416
"11944","48261","2014",6.8571428571
"11945","48263","2014",24.836601307
"11946","48265","2014",14.121641866
"11947","48267","2014",11.8767507
"11948","48269","2014",7.4626865672
"11949","48271","2014",10.019482327
"11950","48273","2014",7.7919639504
"11951","48275","2014",15.153529177
"11952","48277","2014",12.913312285
"11953","48279","2014",11.935020444
"11954","48281","2014",11.081295965
"11955","48283","2014",7.9061976549
"11956","48285","2014",14.361837097
"11957","48287","2014",10.733884098
"11958","48289","2014",12.953523238
"11959","48291","2014",9.8260746059
"11960","48293","2014",10.900806915
"11961","48295","2014",8.5190969757
"11962","48297","2014",9.131272514
"11963","48299","2014",14.447989789
"11964","48301","2014",10.256410256
"11965","48303","2014",7.7575400549
"11966","48305","2014",7.8084331078
"11967","48307","2014",13.784690454
"11968","48309","2014",8.3820151916
"11969","48311","2014",10.262989096
"11970","48313","2014",9.967137337
"11971","48315","2014",16.743366298
"11972","48317","2014",6.7076579094
"11973","48319","2014",11.442483262
"11974","48321","2014",10.167447724
"11975","48323","2014",6.3706037115
"11976","48325","2014",8.7937055581
"11977","48327","2014",13.599062134
"11978","48329","2014",6.6713903475
"11979","48331","2014",12.06642755
"11980","48333","2014",13.957307061
"11981","48335","2014",10.957994355
"11982","48337","2014",12.076796036
"11983","48339","2014",6.5462838417
"11984","48341","2014",6.4352397353
"11985","48343","2014",11.943367872
"11986","48345","2014",17.086715079
"11987","48347","2014",8.8014536199
"11988","48349","2014",10.568114311
"11989","48351","2014",11.804561171
"11990","48353","2014",12.982711797
"11991","48355","2014",7.8776442602
"11992","48357","2014",8.4037536766
"11993","48359","2014",6.7356266538
"11994","48361","2014",11.562434133
"11995","48363","2014",10.513705366
"11996","48365","2014",12.031973075
"11997","48367","2014",8.4734553511
"11998","48369","2014",5.7177249473
"11999","48371","2014",6.6056910569
"12000","48373","2014",14.036240215
"12001","48375","2014",10.090585942
"12002","48377","2014",7.2702331962
"12003","48379","2014",13.154313708
"12004","48381","2014",7.6716532413
"12005","48383","2014",6.470746832
"12006","48385","2014",15.303825956
"12007","48387","2014",14.519493021
"12008","48389","2014",7.96812749
"12009","48391","2014",13.387063725
"12010","48393","2014",13.093289689
"12011","48395","2014",12.21921639
"12012","48397","2014",6.5682974833
"12013","48399","2014",13.27476818
"12014","48401","2014",9.9489412825
"12015","48403","2014",16.784960675
"12016","48405","2014",15.165655623
"12017","48407","2014",10.41279286
"12018","48409","2014",9.5639731908
"12019","48411","2014",9.477068878
"12020","48413","2014",10.070810386
"12021","48415","2014",10.793962308
"12022","48417","2014",14.048722164
"12023","48419","2014",12.484491315
"12024","48421","2014",13.69193154
"12025","48423","2014",9.3461158359
"12026","48425","2014",10.97810219
"12027","48427","2014",5.9993936783
"12028","48429","2014",10.901512318
"12029","48431","2014",10.120669521
"12030","48433","2014",18.531717748
"12031","48435","2014",7.2946799145
"12032","48437","2014",9.8206101872
"12033","48439","2014",6.1447737937
"12034","48441","2014",9.0958447682
"12035","48443","2014",7.7734591893
"12036","48445","2014",9.7224400188
"12037","48447","2014",12.426219323
"12038","48449","2014",7.9890611317
"12039","48451","2014",9.3506898298
"12040","48453","2014",4.3473137927
"12041","48455","2014",14.4730891
"12042","48457","2014",13.309754281
"12043","48459","2014",11.06988018
"12044","48461","2014",9.6097845079
"12045","48463","2014",9.4574045915
"12046","48465","2014",6.3949984166
"12047","48467","2014",11.131301791
"12048","48469","2014",8.5252998211
"12049","48471","2014",7.2125035847
"12050","48473","2014",6.3793084743
"12051","48475","2014",8.8689848964
"12052","48477","2014",10.669931782
"12053","48479","2014",4.8016995836
"12054","48481","2014",9.6573701303
"12055","48483","2014",12.968804767
"12056","48485","2014",10.058979452
"12057","48487","2014",12.599266952
"12058","48489","2014",8.0538745052
"12059","48491","2014",4.7999331893
"12060","48493","2014",7.9026291018
"12061","48495","2014",8.9297269315
"12062","48497","2014",8.2626445352
"12063","48499","2014",14.263893785
"12064","48501","2014",7.4608904934
"12065","48503","2014",15.234247024
"12066","48505","2014",6.2584750183
"12067","48507","2014",7.8566167444
"12068","49001","2014",9.4654356428
"12069","49003","2014",6.8609289698
"12070","49005","2014",4.316381391
"12071","49007","2014",11.073930523
"12072","49009","2014",10.600706714
"12073","49011","2014",4.9220975141
"12074","49013","2014",5.7770362808
"12075","49015","2014",10.001402066
"12076","49017","2014",11.162049033
"12077","49019","2014",7.7424828976
"12078","49021","2014",6.7114811213
"12079","49023","2014",8.2240820473
"12080","49025","2014",12.315443286
"12081","49027","2014",8.3688678117
"12082","49029","2014",5.0941945406
"12083","49031","2014",12.182741117
"12084","49033","2014",7.4955908289
"12085","49035","2014",5.6679344537
"12086","49037","2014",6.4567662917
"12087","49039","2014",6.132033673
"12088","49041","2014",9.5463092426
"12089","49043","2014",3.7919337572
"12090","49045","2014",5.2262953103
"12091","49047","2014",5.5922865014
"12092","49049","2014",3.9283331025
"12093","49051","2014",4.7428214273
"12094","49053","2014",7.7633291732
"12095","49055","2014",13.316071759
"12096","49057","2014",7.1056054402
"12097","50001","2014",8.4477296727
"12098","50003","2014",12.214412456
"12099","50005","2014",9.7549945895
"12100","50007","2014",6.6942829321
"12101","50009","2014",9.3949947356
"12102","50011","2014",7.7801790676
"12103","50013","2014",8.7417598166
"12104","50015","2014",8.2004737167
"12105","50017","2014",9.2164301925
"12106","50019","2014",10.856921287
"12107","50021","2014",11.134434608
"12108","50023","2014",9.6463838753
"12109","50025","2014",9.5269645081
"12110","50027","2014",9.8997493734
"12111","51001","2014",12.344555657
"12112","51003","2014",7.4756555762
"12113","51005","2014",15.097690941
"12114","51007","2014",9.3815286373
"12115","51009","2014",9.3369523071
"12116","51011","2014",12.260336507
"12117","51013","2014",4.0099894871
"12118","51015","2014",10.09998443
"12119","51017","2014",16.65388408
"12120","51019","2014",8.8505394521
"12121","51021","2014",11.164755582
"12122","51023","2014",9.7769167903
"12123","51025","2014",12.895974445
"12124","51027","2014",11.672403104
"12125","51029","2014",9.6241307473
"12126","51031","2014",9.5876755777
"12127","51033","2014",8.0353964298
"12128","51035","2014",13.116403891
"12129","51036","2014",9.537366548
"12130","51037","2014",12.922221313
"12131","51041","2014",6.4907799698
"12132","51043","2014",9.8711845421
"12133","51045","2014",8.1442699244
"12134","51047","2014",8.6260642049
"12135","51049","2014",10.362167928
"12136","51051","2014",13.346290897
"12137","51053","2014",9.2918936238
"12138","51057","2014",10.975170925
"12139","51059","2014",4.216828957
"12140","51061","2014",8.1475731027
"12141","51063","2014",11.480908153
"12142","51065","2014",7.5684442213
"12143","51067","2014",10.610786745
"12144","51069","2014",7.8933905036
"12145","51071","2014",14.244761651
"12146","51073","2014",9.1337814397
"12147","51075","2014",8.5225963975
"12148","51077","2014",13.784219002
"12149","51079","2014",7.166758886
"12150","51081","2014",10.837311315
"12151","51083","2014",13.911318884
"12152","51085","2014",8.4422725099
"12153","51087","2014",8.275108318
"12154","51089","2014",13.563842454
"12155","51091","2014",16.205266712
"12156","51093","2014",9.5530248911
"12157","51095","2014",9.1816423225
"12158","51097","2014",10.346538162
"12159","51099","2014",6.5394660765
"12160","51101","2014",8.0642659967
"12161","51103","2014",15.948670944
"12162","51105","2014",12.328327042
"12163","51107","2014",3.2241711732
"12164","51109","2014",8.7265912119
"12165","51111","2014",12.313104661
"12166","51113","2014",11.332312404
"12167","51115","2014",10.389023771
"12168","51117","2014",12.992637505
"12169","51119","2014",15.673103834
"12170","51121","2014",5.8338840245
"12171","51125","2014",10.450729865
"12172","51127","2014",6.5764512457
"12173","51131","2014",16.536479973
"12174","51133","2014",13.358312291
"12175","51135","2014",12.520868114
"12176","51137","2014",10.468343327
"12177","51139","2014",12.040330899
"12178","51141","2014",13.672303975
"12179","51143","2014",11.462877727
"12180","51145","2014",7.0779632368
"12181","51147","2014",9.1488104358
"12182","51149","2014",6.7158987531
"12183","51153","2014",3.8774067885
"12184","51155","2014",13.006997068
"12185","51157","2014",9.0761311298
"12186","51159","2014",11.773940345
"12187","51161","2014",10.070223741
"12188","51163","2014",10.18766756
"12189","51165","2014",8.8475630566
"12190","51167","2014",12.2312233
"12191","51169","2014",13.513811911
"12192","51171","2014",10.864081657
"12193","51173","2014",12.755545031
"12194","51175","2014",9.2471000219
"12195","51177","2014",6.2217989352
"12196","51179","2014",4.9069213801
"12197","51181","2014",8.4027419474
"12198","51183","2014",9.7066712078
"12199","51185","2014",13.364456039
"12200","51187","2014",8.4450436242
"12201","51191","2014",10.678466616
"12202","51193","2014",12.404252887
"12203","51195","2014",12.662313479
"12204","51197","2014",13.027752541
"12205","51199","2014",6.2640091168
"12206","51510","2014",4.8170837043
"12207","51520","2014",16.369262805
"12208","51530","2014",11.665782895
"12209","51540","2014",6.5613608748
"12210","51550","2014",7.0306046967
"12211","51570","2014",13.398608606
"12212","51580","2014",12.242434693
"12213","51590","2014",15.149730226
"12214","51595","2014",15.943312666
"12215","51600","2014",6.8328319725
"12216","51610","2014",5.6020316702
"12217","51620","2014",15.359168242
"12218","51630","2014",6.0990833541
"12219","51640","2014",14.0274765
"12220","51650","2014",9.2286882027
"12221","51660","2014",3.9969638448
"12222","51670","2014",13.7790829
"12223","51678","2014",9.6699600589
"12224","51680","2014",10.468923187
"12225","51683","2014",5.351235649
"12226","51685","2014",3.2692065887
"12227","51690","2014",15.037593985
"12228","51700","2014",7.8005055169
"12229","51710","2014",7.9342497825
"12230","51720","2014",7.7726499879
"12231","51730","2014",13.694385921
"12232","51735","2014",8.5466539435
"12233","51740","2014",10.588627647
"12234","51750","2014",6.2592367209
"12235","51760","2014",8.7861797523
"12236","51770","2014",11.791643971
"12237","51775","2014",10.483791507
"12238","51790","2014",14.302248677
"12239","51800","2014",7.9706660951
"12240","51810","2014",6.6854791037
"12241","51820","2014",11.442832925
"12242","51830","2014",8.3570229818
"12243","51840","2014",10.383342778
"12244","53001","2014",6.374918354
"12245","53003","2014",10.243913446
"12246","53005","2014",7.0009465841
"12247","53007","2014",9.6317740321
"12248","53009","2014",12.829295634
"12249","53011","2014",7.0463147931
"12250","53013","2014",12.770752473
"12251","53015","2014",11.068858137
"12252","53017","2014",7.7564426478
"12253","53019","2014",11.984722771
"12254","53021","2014",4.0663247431
"12255","53023","2014",9.914375845
"12256","53025","2014",7.3131886586
"12257","53027","2014",11.337836504
"12258","53029","2014",8.7450920402
"12259","53031","2014",10.839387541
"12260","53033","2014",5.9727309333
"12261","53035","2014",8.2445609623
"12262","53037","2014",6.6094949304
"12263","53039","2014",8.7219054009
"12264","53041","2014",10.266611484
"12265","53043","2014",10.039475608
"12266","53045","2014",10.604734138
"12267","53047","2014",10.305144065
"12268","53049","2014",15.461152027
"12269","53051","2014",10.541001395
"12270","53053","2014",7.2781893781
"12271","53055","2014",9.0231217495
"12272","53057","2014",9.1175840921
"12273","53059","2014",7.229446771
"12274","53061","2014",6.6819817618
"12275","53063","2014",8.5331812994
"12276","53065","2014",9.6829971182
"12277","53067","2014",7.5518119223
"12278","53069","2014",11.6379844
"12279","53071","2014",9.4892782933
"12280","53073","2014",7.4307082831
"12281","53075","2014",5.6557464518
"12282","53077","2014",7.5726403908
"12283","54001","2014",11.784561632
"12284","54003","2014",8.3498715053
"12285","54005","2014",13.973433741
"12286","54007","2014",12.712747482
"12287","54009","2014",12.862831953
"12288","54011","2014",12.454496166
"12289","54013","2014",12.446209864
"12290","54015","2014",12.097669256
"12291","54017","2014",9.4007050529
"12292","54019","2014",14.198156885
"12293","54021","2014",9.2289719626
"12294","54023","2014",11.131566554
"12295","54025","2014",13.057427463
"12296","54027","2014",10.913819197
"12297","54029","2014",13.32343969
"12298","54031","2014",9.8123478012
"12299","54033","2014",11.702537488
"12300","54035","2014",11.795566376
"12301","54037","2014",8.0270460832
"12302","54039","2014",12.872681948
"12303","54041","2014",13.726919339
"12304","54043","2014",11.775109374
"12305","54045","2014",14.806698134
"12306","54047","2014",15.577002153
"12307","54049","2014",11.205567546
"12308","54051","2014",12.584034583
"12309","54053","2014",13.076228889
"12310","54055","2014",14.490175467
"12311","54057","2014",10.134279199
"12312","54059","2014",14.801360334
"12313","54061","2014",6.367073965
"12314","54063","2014",12.383444514
"12315","54065","2014",12.013386345
"12316","54067","2014",11.922503726
"12317","54069","2014",12.739585848
"12318","54071","2014",13.01013421
"12319","54073","2014",9.5326360387
"12320","54075","2014",12.809416652
"12321","54077","2014",10.739962721
"12322","54079","2014",9.9896567271
"12323","54081","2014",11.912193755
"12324","54083","2014",11.884751863
"12325","54085","2014",10.977056962
"12326","54087","2014",13.012807342
"12327","54089","2014",14.785645293
"12328","54091","2014",10.559662091
"12329","54093","2014",13.020096235
"12330","54095","2014",12.823347336
"12331","54097","2014",10.839778333
"12332","54099","2014",11.732667922
"12333","54101","2014",13.080816698
"12334","54103","2014",13.035207534
"12335","54105","2014",11.351909185
"12336","54107","2014",12.00062431
"12337","54109","2014",14.192187706
"12338","55001","2014",14.011544723
"12339","55003","2014",11.950570937
"12340","55005","2014",10.821511052
"12341","55007","2014",10.902080702
"12342","55009","2014",6.8807024899
"12343","55011","2014",10.377500376
"12344","55013","2014",12.524179535
"12345","55015","2014",7.8283414206
"12346","55017","2014",9.2706116863
"12347","55019","2014",10.480019741
"12348","55021","2014",9.7854789851
"12349","55023","2014",10.201588271
"12350","55025","2014",6.2960262913
"12351","55027","2014",9.3634235586
"12352","55029","2014",11.365493201
"12353","55031","2014",9.7021841356
"12354","55033","2014",7.4443095289
"12355","55035","2014",8.2684442347
"12356","55037","2014",9.166953134
"12357","55039","2014",9.2263599066
"12358","55041","2014",11.873350923
"12359","55043","2014",9.5054442042
"12360","55045","2014",9.540329575
"12361","55047","2014",11.533044564
"12362","55049","2014",8.7829093918
"12363","55051","2014",16.25320787
"12364","55053","2014",10.549343704
"12365","55055","2014",7.9779836061
"12366","55057","2014",11.114051336
"12367","55059","2014",8.4085266877
"12368","55061","2014",9.3832133821
"12369","55063","2014",8.048787774
"12370","55065","2014",8.0727142259
"12371","55067","2014",12.261368928
"12372","55069","2014",11.983053551
