"","FIPS","YEAR","RNETMIG"
"11819","48011","2014",-7.78614067
"11820","48013","2014",9.2889714575
"11821","48015","2014",7.2510278072
"11822","48017","2014",-29.95031938
"11823","48019","2014",16.09862219
"11824","48021","2014",19.693782522
"11825","48023","2014",-2.519949601
"11826","48025","2014",-2.132488462
"11827","48027","2014",-3.405475237
"11828","48029","2014",11.58688903
"11829","48031","2014",16.323865491
"11830","48033","2014",19.832189169
"11831","48035","2014",-3.316563141
"11832","48037","2014",-3.621907181
"11833","48039","2014",15.22488239
"11834","48041","2014",14.88291926
"11835","48043","2014",-19.30899821
"11836","48045","2014",1.9267822736
"11837","48047","2014",-8.973562504
"11838","48049","2014",-1.914282676
"11839","48051","2014",7.8485687904
"11840","48053","2014",8.2482235474
"11841","48055","2014",9.3024434756
"11842","48057","2014",-1.653613835
"11843","48059","2014",3.2584144851
"11844","48061","2014",-7.532623433
"11845","48063","2014",9.4748994785
"11846","48065","2014",5.9880239521
"11847","48067","2014",-2.319416832
"11848","48069","2014",-33.77578364
"11849","48071","2014",19.269656239
"11850","48073","2014",-3.539234665
"11851","48075","2014",19.086379903
"11852","48077","2014",-2.688172043
"11853","48079","2014",-25.5290561
"11854","48081","2014",16.570267313
"11855","48083","2014",-4.721992681
"11856","48085","2014",24.074629283
"11857","48087","2014",-26.48790059
"11858","48089","2014",-1.255644363
"11859","48091","2014",34.055433115
"11860","48093","2014",-0.814030933
"11861","48095","2014",-5.845816588
"11862","48097","2014",5.1023051023
"11863","48099","2014",-16.53076304
"11864","48101","2014",-2.089864159
"11865","48103","2014",27.457098284
"11866","48105","2014",-0.264795446
"11867","48107","2014",-18.89522513
"11868","48109","2014",-14.3853531
"11869","48111","2014",1.815135437
"11870","48113","2014",4.5728368455
"11871","48115","2014",14.776477648
"11872","48117","2014",-11.06962901
"11873","48119","2014",7.2110699669
"11874","48121","2014",23.719608155
"11875","48123","2014",5.2329135591
"11876","48125","2014",-30.14184397
"11877","48127","2014",-0.274210502
"11878","48129","2014",-19.02328223
"11879","48131","2014",-10.30749242
"11880","48133","2014",1.2042916575
"11881","48135","2014",19.425198196
"11882","48137","2014",-2.629503024
"11883","48139","2014",14.520899179
"11884","48141","2014",-6.968444361
"11885","48143","2014",10.149253731
"11886","48145","2014",-3.076744456
"11887","48147","2014",4.5303488667
"11888","48149","2014",5.7774276306
"11889","48151","2014",6.9830596146
"11890","48153","2014",-49.37664042
"11891","48155","2014",8.5903943772
"11892","48157","2014",37.896690982
"11893","48159","2014",-4.344130702
"11894","48161","2014",6.3655344503
"11895","48163","2014",21.74728159
"11896","48165","2014",13.371086991
"11897","48167","2014",16.394711883
"11898","48169","2014",6.2558648733
"11899","48171","2014",8.2618616728
"11900","48173","2014",33.089649865
"11901","48175","2014",12.033694344
"11902","48177","2014",6.3719436898
"11903","48179","2014",16.283277333
"11904","48181","2014",8.4322311261
"11905","48183","2014",-5.779713368
"11906","48185","2014",5.6888954991
"11907","48187","2014",20.739267912
"11908","48189","2014",-41.61022146
"11909","48191","2014",-26.92739221
"11910","48193","2014",-1.097494055
"11911","48195","2014",-1.980554555
"11912","48197","2014",-12.66294227
"11913","48199","2014",1.3536073636
"11914","48201","2014",12.877928152
"11915","48203","2014",0.9333975671
"11916","48205","2014",5.3094408495
"11917","48207","2014",-8.025956284
"11918","48209","2014",40.001219211
"11919","48211","2014",-3.606636211
"11920","48213","2014",9.6586557632
"11921","48215","2014",-0.998521024
"11922","48217","2014",-2.039702376
"11923","48219","2014",-0.554714002
"11924","48221","2014",18.599070046
"11925","48223","2014",7.9171655984
"11926","48225","2014",3.4635450918
"11927","48227","2014",7.9475298032
"11928","48229","2014",-16.85477803
"11929","48231","2014",11.60915101
"11930","48233","2014",-4.014964869
"11931","48235","2014",-25.12562814
"11932","48237","2014",-7.290673546
"11933","48239","2014",4.7045989159
"11934","48241","2014",-5.602398615
"11935","48243","2014",-1.798561151
"11936","48245","2014",-4.739355226
"11937","48247","2014",4.9098291002
"11938","48249","2014",-11.49245657
"11939","48251","2014",9.9913900562
"11940","48253","2014",-9.02391337
"11941","48255","2014",8.9752674022
"11942","48257","2014",17.834976269
"11943","48259","2014",31.869238105
"11944","48261","2014",-6.857142857
"11945","48263","2014",-35.29411765
"11946","48265","2014",14.900629182
"11947","48267","2014",2.9131652661
"11948","48269","2014",-29.85074627
"11949","48271","2014",-20.87392151
"11950","48273","2014",-11.79747152
"11951","48275","2014",19.407151402
"11952","48277","2014",4.7308203811
"11953","48279","2014",-15.39764983
"11954","48281","2014",-3.528125621
"11955","48283","2014",-0.804020101
"11956","48285","2014",10.86018777
"11957","48287","2014",3.8593740578
"11958","48289","2014",7.1964017991
"11959","48291","2014",10.988159645
"11960","48293","2014",1.6180885265
"11961","48295","2014",13.062615363
"11962","48297","2014",18.094998743
"11963","48299","2014",13.83535418
"11964","48301","2014",-174.3589744
"11965","48303","2014",9.9529410153
"11966","48305","2014",6.0732257505
"11967","48307","2014",-5.367490088
"11968","48309","2014",0.7882643533
"11969","48311","2014",48.749198204
"11970","48313","2014",1.8056408219
"11971","48315","2014",-3.231175952
"11972","48317","2014",21.986212037
"11973","48319","2014",-5.356055995
"11974","48321","2014",-5.344076297
"11975","48323","2014",-2.604556214
"11976","48325","2014",9.1303067278
"11977","48327","2014",-1.875732708
"11978","48329","2014",16.681711267
"11979","48331","2014",1.2439616031
"11980","48333","2014",4.3103448276
"11981","48335","2014",7.8587636283
"11982","48337","2014",-0.258051197
"11983","48339","2014",29.460246687
"11984","48341","2014",-21.02782561
"11985","48343","2014",-6.090326663
"11986","48345","2014",-23.92140111
"11987","48347","2014",-4.109389495
"11988","48349","2014",-8.087629887
"11989","48351","2014",-1.187441065
"11990","48353","2014",1.3910048354
"11991","48355","2014",4.0755182828
"11992","48357","2014",-9.057378963
"11993","48359","2014",-18.76353139
"11994","48361","2014",3.3964650266
"11995","48363","2014",2.9681549162
"11996","48365","2014",-1.220025242
"11997","48367","2014",16.120232131
"11998","48369","2014",-13.84291303
"11999","48371","2014",2.6676829268
"12000","48373","2014",8.9998357694
"12001","48375","2014",-7.830032598
"12002","48377","2014",-38.95747599
"12003","48379","2014",4.0823732196
"12004","48381","2014",9.5973947692
"12005","48383","2014",28.579131841
"12006","48385","2014",14.703675919
"12007","48387","2014",-1.123054709
"12008","48389","2014",35.789047201
"12009","48391","2014",12.840652961
"12010","48393","2014",-3.273322422
"12011","48395","2014",2.4316848536
"12012","48397","2014",22.15053513
"12013","48399","2014",13.17715959
"12014","48401","2014",-3.397657306
"12015","48403","2014",7.9608670631
"12016","48405","2014",-15.86560896
"12017","48407","2014",11.193752324
"12018","48409","2014",2.7712930191
"12019","48411","2014",-19.2926045
"12020","48413","2014",-13.21793863
"12021","48415","2014",1.3275996421
"12022","48417","2014",-10.1629054
"12023","48419","2014",-17.05955335
"12024","48421","2014",-1.62999185
"12025","48423","2014",9.1489210464
"12026","48425","2014",0.4671532847
"12027","48427","2014",-6.861008728
"12028","48429","2014",-4.061347726
"12029","48431","2014",79.40833009
"12030","48433","2014",-15.68068425
"12031","48435","2014",-9.558546095
"12032","48437","2014",-26.84300118
"12033","48439","2014",8.8937515435
"12034","48441","2014",1.7998319165
"12035","48443","2014",17.767906718
"12036","48445","2014",-0.940881292
"12037","48447","2014",8.0770425598
"12038","48449","2014",-10.32432515
"12039","48451","2014",9.7316438599
"12040","48453","2014",16.297150856
"12041","48455","2014",-6.471140799
"12042","48457","2014",1.6753536858
"12043","48459","2014",12.194360108
"12044","48461","2014",21.549213745
"12045","48463","2014",-0.259615028
"12046","48465","2014",-15.48692907
"12047","48467","2014",9.1524036952
"12048","48469","2014",4.9141948451
"12049","48471","2014",7.570977918
"12050","48473","2014",22.153993035
"12051","48475","2014",24.236037935
"12052","48477","2014",4.9268264241
"12053","48479","2014",-4.523449177
"12054","48481","2014",-4.524611698
"12055","48483","2014",-7.360672976
"12056","48485","2014",-0.015103573
"12057","48487","2014",-15.72999389
"12058","48489","2014",-9.191427401
"12059","48491","2014",28.231707954
"12060","48493","2014",16.549550141
"12061","48495","2014",14.624045555
"12062","48497","2014",6.7959029017
"12063","48499","2014",14.028903772
"12064","48501","2014",9.0252707581
"12065","48503","2014",-0.764442503
"12066","48505","2014",-14.7421856
"12067","48507","2014",-4.74670595
"12068","49001","2014",-10.08611995
"12069","49003","2014",1.3329804856
"12070","49005","2014",-8.453977754
"12071","49007","2014",-14.97387997
"12072","49009","2014",-11.48409894
"12073","49011","2014",7.1496385239
"12074","49013","2014",-3.834756842
"12075","49015","2014",-14.11412815
"12076","49017","2014",-6.178991429
"12077","49019","2014",4.8788248396
"12078","49021","2014",0.0854965748
"12079","49023","2014",3.8701562576
"12080","49025","2014",6.0177734238
"12081","49027","2014",-9.245606344
"12082","49029","2014",28.835063437
"12083","49031","2014",-13.53637902
"12084","49033","2014",-2.645502646
"12085","49035","2014",-0.805753857
"12086","49037","2014",-4.92578047
"12087","49039","2014",-1.559592379
"12088","49041","2014",-5.930283014
"12089","49043","2014",11.221028465
"12090","49045","2014",2.5394224862
"12091","49047","2014",18.512396694
"12092","49049","2014",-0.296783407
"12093","49051","2014",33.604176624
"12094","49053","2014",19.747171786
"12095","49055","2014",-5.548363233
"12096","49057","2014",0.1756535777
"12097","50001","2014",0.1353802832
"12098","50003","2014",-7.455193189
"12099","50005","2014",-5.846536492
"12100","50007","2014",0.0062621917
"12101","50009","2014",-6.479306714
"12102","50011","2014",2.9432952557
"12103","50013","2014",-2.006305532
"12104","50015","2014",-0.995203121
"12105","50017","2014",0.7276129099
"12106","50019","2014",-2.69576617
"12107","50021","2014",-6.139703137
"12108","50023","2014",-4.163176199
"12109","50025","2014",-5.0947556
"12110","50027","2014",-2.864303616
"12111","51001","2014",1.0009099181
"12112","51003","2014",10.465917807
"12113","51005","2014",-13.0677493
"12114","51007","2014",3.9418187552
"12115","51009","2014",-5.273361768
"12116","51011","2014",2.8042259032
"12117","51013","2014",-5.327430723
"12118","51015","2014",1.4621961374
"12119","51017","2014",-3.286950805
"12120","51019","2014",10.900000653
"12121","51021","2014",-8.449004225
"12122","51023","2014",4.4495565578
"12123","51025","2014",-4.614155994
"12124","51027","2014",-16.80312974
"12125","51029","2014",-13.37988909
"12126","51031","2014",3.4617127322
"12127","51033","2014",9.7645323704
"12128","51035","2014",-1.91211003
"12129","51036","2014",-12.38434164
"12130","51037","2014",-5.970393392
"12131","51041","2014",8.7766501694
"12132","51043","2014",4.4105292635
"12133","51045","2014",7.174713981
"12134","51047","2014",8.6465051153
"12135","51049","2014",-1.422258343
"12136","51051","2014",-7.904114027
"12137","51053","2014",-0.035601125
"12138","51057","2014",-7.556675063
"12139","51059","2014",-5.488403059
"12140","51061","2014",11.031015489
"12141","51063","2014",4.1924664603
"12142","51065","2014",3.2050044407
"12143","51067","2014",1.7595777014
"12144","51069","2014",11.133578581
"12145","51071","2014",-3.960161953
"12146","51073","2014",5.7187771032
"12147","51075","2014",13.451881881
"12148","51077","2014",51.980676329
"12149","51079","2014",9.2746291466
"12150","51081","2014",-8.945082355
"12151","51083","2014",-1.614959626
"12152","51085","2014",6.2626671072
"12153","51087","2014",5.6583004801
"12154","51089","2014",-5.257893985
"12155","51091","2014",22.05716858
"12156","51093","2014",9.1608185906
"12157","51095","2014",19.779079873
"12158","51097","2014",8.5040039685
"12159","51099","2014",9.0515780449
"12160","51101","2014",1.1786234918
"12161","51103","2014",0.2749770852
"12162","51105","2014",-10.72203036
"12163","51107","2014",22.987666422
"12164","51109","2014",7.2916819187
"12165","51111","2014",-0.239865675
"12166","51113","2014",-1.990811639
"12167","51115","2014",-4.968663542
"12168","51117","2014",-0.834095247
"12169","51119","2014",-2.892060827
"12170","51121","2014",2.5607136957
"12171","51125","2014",5.3265010282
"12172","51127","2014",22.511698495
"12173","51131","2014",5.9830480306
"12174","51133","2014",3.0952187016
"12175","51135","2014",-6.356748427
"12176","51137","2014",8.5702371195
"12177","51139","2014",3.915212495
"12178","51141","2014",2.6356248627
"12179","51143","2014",0.4002401441
"12180","51145","2014",5.9511233185
"12181","51147","2014",10.943553153
"12182","51149","2014",-1.337828437
"12183","51153","2014",2.6114073807
"12184","51155","2014",-2.874314084
"12185","51157","2014",-10.8371715
"12186","51159","2014",-3.02758466
"12187","51161","2014",1.5319595691
"12188","51163","2014",6.7470956211
"12189","51165","2014",3.7991719093
"12190","51167","2014",-6.558771914
"12191","51169","2014",-5.520348003
"12192","51171","2014",5.021411392
"12193","51173","2014",-2.399557976
"12194","51175","2014",-4.979207704
"12195","51177","2014",5.0820465581
"12196","51179","2014",13.555916335
"12197","51181","2014",-1.031915678
"12198","51183","2014",-1.532632296
"12199","51185","2014",-11.32774955
"12200","51187","2014",35.357260957
"12201","51191","2014",-0.585121458
"12202","51193","2014",-4.572996456
"12203","51195","2014",-17.65275467
"12204","51197","2014",-3.736907966
"12205","51199","2014",4.6187633488
"12206","51510","2014",-1.74743864
"12207","51520","2014",-5.205772623
"12208","51530","2014",-15.1503674
"12209","51540","2014",6.1195183917
"12210","51550","2014",7.802677237
"12211","51570","2014",-1.946806379
"12212","51580","2014",-8.104146909
"12213","51590","2014",-6.0787409
"12214","51595","2014",-14.17183348
"12215","51600","2014",-1.847872798
"12216","51610","2014",-4.332237825
"12217","51620","2014",-16.18620038
"12218","51630","2014",6.1347505083
"12219","51640","2014",-4.627621114
"12220","51650","2014",-1.592657775
"12221","51660","2014",12.45207967
"12222","51670","2014",-4.472554778
"12223","51678","2014",2.1021652302
"12224","51680","2014",0.0128138595
"12225","51683","2014",-10.33761432
"12226","51685","2014",-10.9392682
"12227","51690","2014",-5.23697303
"12228","51700","2014",-5.926179103
"12229","51710","2014",-2.654234174
"12230","51720","2014",2.6718484333
"12231","51730","2014",-3.222208452
"12232","51735","2014",-5.891382815
"12233","51740","2014",-8.149908287
"12234","51750","2014",13.793503144
"12235","51760","2014",9.8722685331
"12236","51770","2014",3.5203453772
"12237","51775","2014",5.7936742536
"12238","51790","2014",9.7139550265
"12239","51800","2014",8.3298094802
"12240","51810","2014",-4.46367824
"12241","51820","2014",4.0497268789
"12242","51830","2014",-1.986505463
"12243","51840","2014",0.0731221322
"12244","53001","2014",-9.666884389
"12245","53003","2014",2.1661138564
"12246","53005","2014",5.1725021372
"12247","53007","2014",3.0302210438
"12248","53009","2014",8.9957304879
"12249","53011","2014",10.38960455
"12250","53013","2014",-1.752848379
"12251","53015","2014",3.0796023082
"12252","53017","2014",4.4214249621
"12253","53019","2014",1.9755037535
"12254","53021","2014",-0.034460379
"12255","53023","2014",-17.124831
"12256","53025","2014",4.2037291845
"12257","53027","2014",-2.876764486
"12258","53029","2014",3.8116363266
"12259","53031","2014",8.9441572044
"12260","53033","2014",12.135179922
"12261","53035","2014",0.7552571433
"12262","53037","2014",15.753814081
"12263","53039","2014",-1.198063929
"12264","53041","2014",-2.202849018
"12265","53043","2014",-6.43306204
"12266","53045","2014",3.3862468822
"12267","53047","2014",2.3089355807
"12268","53049","2014",12.290884261
"12269","53051","2014",5.1154859712
"12270","53053","2014",7.5031384017
"12271","53055","2014",9.336424588
"12272","53057","2014",10.947817363
"12273","53059","2014",4.2318712806
"12274","53061","2014",11.581568867
"12275","53063","2014",5.6575761895
"12276","53065","2014",4.0345821326
"12277","53067","2014",7.369566084
"12278","53069","2014",6.9332673022
"12279","53071","2014",0.7402983066
"12280","53073","2014",6.8368310129
"12281","53075","2014",-0.789670259
"12282","53077","2014",-7.414539226
"12283","54001","2014",4.0861042845
"12284","54003","2014",11.038658167
"12285","54005","2014",-12.92751804
"12286","54007","2014",3.6123654047
"12287","54009","2014",-4.088847243
"12288","54011","2014",-3.191077376
"12289","54013","2014",4.5018205892
"12290","54015","2014",-27.74694784
"12291","54017","2014",-8.225616921
"12292","54019","2014",-6.614048238
"12293","54021","2014",-13.90186916
"12294","54023","2014",-9.247762983
"12295","54025","2014",-3.194306289
"12296","54027","2014",-1.662652143
"12297","54029","2014",0.5606397889
"12298","54031","2014",-2.077066323
"12299","54033","2014",-3.66340304
"12300","54035","2014",-0.96010424
"12301","54037","2014",7.9185724875
"12302","54039","2014",-4.896646713
"12303","54041","2014",-1.396987366
"12304","54043","2014",1.489341897
"12305","54045","2014",-16.49247022
"12306","54047","2014",-25.05865564
"12307","54049","2014",1.2685548165
"12308","54051","2014",-6.184329954
"12309","54053","2014",3.1677624915
"12310","54055","2014",0.4366459125
"12311","54057","2014",-4.488037931
"12312","54059","2014",-8.308857629
"12313","54061","2014",7.3391463261
"12314","54063","2014",10.466959054
"12315","54065","2014",7.0364120019
"12316","54067","2014",-7.354791259
"12317","54069","2014",-9.060283076
"12318","54071","2014",-18.76198302
"12319","54073","2014",9.2678405931
"12320","54075","2014",0.8078010501
"12321","54077","2014",7.4262552147
"12322","54079","2014",1.2730182024
"12323","54081","2014",-7.529525678
"12324","54083","2014",-3.735207728
"12325","54085","2014",-4.845727848
"12326","54087","2014",1.6437230327
"12327","54089","2014",-11.81365629
"12328","54091","2014",6.9224451484
"12329","54093","2014",0.4245683555
"12330","54095","2014",11.496794163
"12331","54097","2014",2.7606926091
"12332","54099","2014",-7.341914896
"12333","54101","2014",-7.39350509
"12334","54103","2014",-6.112202576
"12335","54105","2014",-6.87994496
"12336","54107","2014",-0.427767919
"12337","54109","2014",-11.64374533
"12338","55001","2014",-6.512408111
"12339","55003","2014",2.2524636321
"12340","55005","2014",-5.10282635
"12341","55007","2014",-6.248753573
"12342","55009","2014",1.2342945811
"12343","55011","2014",-9.02391337
"12344","55013","2014",2.4261499623
"12345","55015","2014",-6.113369718
"12346","55017","2014",2.2939226869
"12347","55019","2014",-11.08966078
"12348","55021","2014",0.3532663894
"12349","55023","2014",-3.237629811
"12350","55025","2014",6.7716394229
"12351","55027","2014",1.3976955069
"12352","55029","2014",-1.053032916
"12353","55031","2014",-2.425546034
"12354","55033","2014",-2.587351483
"12355","55035","2014",-4.139137958
"12356","55037","2014",-7.104388679
"12357","55039","2014",0.6772540782
"12358","55041","2014",0.3298153034
"12359","55043","2014",12.076588948
"12360","55045","2014",-1.951431049
"12361","55047","2014",-5.474210093
"12362","55049","2014",-0.721301737
"12363","55051","2014",14.884516681
"12364","55053","2014",-0.097228974
"12365","55055","2014",-5.823691297
"12366","55057","2014",-6.691112539
"12367","55059","2014",-0.107419078
"12368","55061","2014",-2.11245118
"12369","55063","2014",2.1508955663
"12370","55065","2014",1.4949470789
"12371","55067","2014",-6.260023798
"12372","55069","2014",-4.502508287
"12373","55071","2014",-6.220549004
"12374","55073","2014",-1.518422914
"12375","55075","2014",-3.595025262
"12376","55077","2014",-5.554086221
"12377","55078","2014",17.097862767
"12378","55079","2014",-5.022264048
"12379","55081","2014",-3.766102859
"12380","55083","2014",3.1272552321
"12381","55085","2014",-1.749361624
"12382","55087","2014",4.8830549716
"12383","55089","2014",3.0779616799
"12384","55091","2014",-5.735354363
"12385","55093","2014",2.8588183551
"12386","55095","2014",1.1080204522
"12387","55097","2014",-2.523999263
"12388","55099","2014",-1.971162621
"12389","55101","2014",-3.060600925
"12390","55103","2014",-4.271942891
"12391","55105","2014",0.5353902279
"12392","55107","2014",2.646516001
"12393","55109","2014",4.4838621619
"12394","55111","2014",0.5407941721
"12395","55113","2014",-2.92406567
"12396","55115","2014",-1.111728738
"12397","55117","2014",1.3845410334
"12398","55119","2014",-3.134105433
"12399","55121","2014",-6.556708736
"12400","55123","2014",-0.929075073
"12401","55125","2014",4.9521139921
"12402","55127","2014",2.9811034938
"12403","55129","2014",2.7459369712
"12404","55131","2014",2.633849848
"12405","55133","2014",1.7985064797
"12406","55135","2014",0.1730835801
"12407","55137","2014",-5.376566442
"12408","55139","2014",-2.102732666
"12409","55141","2014",-5.640410286
"12410","56001","2014",-4.336490369
"12411","56003","2014",-8.407247047
"12412","56005","2014",-8.651526495
"12413","56007","2014",-0.441556803
"12414","56009","2014",-17.43270207
"12415","56011","2014",5.9792810957
"12416","56013","2014",-14.18805307
"12417","56015","2014",-2.660065763
"12418","56017","2014",-4.575231361
"12419","56019","2014",-8.128665157
"12420","56021","2014",-1.679331188
"12421","56023","2014",6.6147965408
"12422","56025","2014",-2.818808469
"12423","56027","2014",-22.25755167
"12424","56029","2014",-5.102040816
"12425","56031","2014",8.807549328
"12426","56033","2014",1.9132331963
"12427","56035","2014",-8.855652858
"12428","56037","2014",-13.14022529
"12429","56039","2014",12.50887154
"12430","56041","2014",-15.03363417
"12431","56043","2014",-18.93803188
"12432","56045","2014",0.4203446826
"12433","01001","2015",-1.712874805
"12434","01003","2015",17.725963762
"12435","01005","2015",-15.72457483
"12436","01007","2015",1.3298167069
"12437","01009","2015",-1.338525189
"12438","01011","2015",-24.592888
"12439","01013","2015",-6.223912668
"12440","01015","2015",-3.215406291
"12441","01017","2015",1.3240551395
"12442","01019","2015",-2.091928642
"12443","01021","2015",-2.058083695
"12444","01023","2015",-4.444779268
"12445","01025","2015",-7.30398289
"12446","01027","2015",1.6383675901
"12447","01029","2015",-3.273213093
"12448","01031","2015",4.3888998229
"12449","01033","2015",1.8736395448
"12450","01035","2015",1.5775981069
"12451","01037","2015",-5.461745028
"12452","01039","2015",-1.911944341
"12453","01041","2015",4.1875744558
"12454","01043","2015",8.0084014518
"12455","01045","2015",-3.158566092
"12456","01047","2015",-14.54721784
"12457","01049","2015",1.1120495495
"12458","01051","2015",2.3170807261
"12459","01053","2015",0.1061064247
"12460","01055","2015",-1.608550512
"12461","01057","2015",-1.972032987
"12462","01059","2015",-2.283032628
"12463","01061","2015",3.6825492259
"12464","01063","2015",-7.137842265
"12465","01065","2015",-4.324540102
"12466","01067","2015",4.2129900527
"12467","01069","2015",-0.604554309
"12468","01071","2015",-3.150147484
"12469","01073","2015",-1.860004377
"12470","01075","2015",-8.358934057
"12471","01077","2015",-4.194997277
"12472","01079","2015",-8.020547019
"12473","01081","2015",10.415295459
"12474","01083","2015",7.5975494609
"12475","01085","2015",-12.28171176
"12476","01087","2015",-14.99858746
"12477","01089","2015",5.8283400188
"12478","01091","2015",-10.26363453
"12479","01093","2015",0.2984183826
"12480","01095","2015",0.8472691456
"12481","01097","2015",-2.893999718
"12482","01099","2015",-6.69064913
"12483","01101","2015",-5.588901348
"12484","01103","2015",-2.346031227
"12485","01105","2015",-15.84280644
"12486","01107","2015",25.336191775
"12487","01109","2015",6.8670814904
"12488","01111","2015",11.925156295
"12489","01113","2015",-12.01002812
"12490","01115","2015",5.1349816277
"12491","01117","2015",8.0050284294
"12492","01119","2015",-5.514428161
"12493","01121","2015",-4.033448106
"12494","01123","2015",-6.626661267
"12495","01125","2015",4.795845562
"12496","01127","2015",-2.318279867
"12497","01129","2015",0.4747774481
"12498","01131","2015",-2.01446754
"12499","01133","2015",-6.65709709
"12500","04001","2015",-16.0215114
"12501","04003","2015",-9.686012421
"12502","04005","2015",3.6235028641
"12503","04007","2015",2.2070890947
"12504","04009","2015",-14.29718664
"12505","04011","2015",12.680967981
"12506","04012","2015",0.2440095652
"12507","04013","2015",12.547914469
"12508","04015","2015",10.539293181
"12509","04017","2015",-6.259897185
"12510","04019","2015",2.3980148331
"12511","04021","2015",21.175224987
"12512","04023","2015",-9.487218013
"12513","04025","2015",17.919324274
"12514","04027","2015",-2.326263317
"12515","05001","2015",-8.367518813
"12516","05003","2015",-4.83322965
"12517","05005","2015",12.118108892
"12518","05007","2015",20.139717021
"12519","05009","2015",0.5118879235
"12520","05011","2015",-0.272652913
"12521","05013","2015",8.8743127231
"12522","05015","2015",0.5766908757
"12523","05017","2015",-16.59077589
"12524","05019","2015",-0.88750832
"12525","05021","2015",-3.99934437
"12526","05023","2015",-5.103442861
"12527","05025","2015",-11.62860397
"12528","05027","2015",1.3703180799
"12529","05029","2015",-2.289475567
"12530","05031","2015",11.017873869
"12531","05033","2015",-0.549668178
"12532","05035","2015",-18.12186089
"12533","05037","2015",5.9240329887
"12534","05039","2015",-16.68747126
"12535","05041","2015",-19.26005185
"12536","05043","2015",-3.811568917
"12537","05045","2015",0.4135597987
"12538","05047","2015",-2.473508165
"12539","05049","2015",8.092819687
"12540","05051","2015",3.6406029493
"12541","05053","2015",-3.325020781
"12542","05055","2015",8.0828262646
"12543","05057","2015",-14.6360136
"12544","05059","2015",4.1251905659
"12545","05061","2015",-11.62964067
"12546","05063","2015",-0.620657087
"12547","05065","2015",2.5144209436
"12548","05067","2015",-8.868291567
"12549","05069","2015",-9.090279221
"12550","05071","2015",2.496974819
"12551","05073","2015",-16.65725579
"12552","05075","2015",-14.67399376
"12553","05077","2015",-15.37594178
"12554","05079","2015",-9.035172636
"12555","05081","2015",-4.09556314
"12556","05083","2015",-5.826356234
"12557","05085","2015",-4.428033939
"12558","05087","2015",-0.890698562
"12559","05089","2015",-5.515043814
"12560","05091","2015",3.6676217765
"12561","05093","2015",-15.91343094
"12562","05095","2015",-20.54885324
"12563","05097","2015",-8.13678597
"12564","05099","2015",-16.0904798
"12565","05101","2015",2.1638134029
"12566","05103","2015",-16.05640117
"12567","05105","2015",-4.064450573
"12568","05107","2015",-23.34295407
"12569","05109","2015",-10.62952442
"12570","05111","2015",-3.738007227
"12571","05113","2015",-0.197809262
"12572","05115","2015",3.6614716907
"12573","05117","2015",-3.244022588
"12574","05119","2015",-3.473493633
"12575","05121","2015",-4.856310347
"12576","05123","2015",-19.50166546
"12577","05125","2015",10.775563858
"12578","05127","2015",-14.02550948
"12579","05129","2015",-5.711022273
"12580","05131","2015",1.9282380626
"12581","05133","2015",-12.74803876
"12582","05135","2015",5.9474247651
"12583","05137","2015",3.9568781039
"12584","05139","2015",-1.81994964
"12585","05141","2015",-1.957585644
"12586","05143","2015",12.818002813
"12587","05145","2015",2.8465047717
"12588","05147","2015",-14.30045702
"12589","05149","2015",-12.24753894
"12590","06001","2015",10.411031573
"12591","06003","2015",2.7816411683
"12592","06005","2015",11.822606668
"12593","06007","2015",4.4137303162
"12594","06009","2015",8.9472979606
"12595","06011","2015",-3.678637961
"12596","06013","2015",9.4882820388
"12597","06015","2015",0.3678837487
"12598","06017","2015",7.7404896145
"12599","06019","2015",-0.038340876
"12600","06021","2015",-7.376223374
"12601","06023","2015",3.4644430926
"12602","06025","2015",-7.329558349
"12603","06027","2015",-10.43956044
"12604","06029","2015",-1.42332686
"12605","06031","2015",-6.482408706
"12606","06033","2015",5.5025564285
"12607","06035","2015",-15.51176097
"12608","06037","2015",-2.202977637
"12609","06039","2015",-7.347768311
"12610","06041","2015",0.9246558918
"12611","06043","2015",-2.773375594
"12612","06045","2015",-3.143427483
"12613","06047","2015",-1.812454312
"12614","06049","2015",1.7656146546
"12615","06051","2015",-11.98114211
"12616","06053","2015",-4.386358054
"12617","06055","2015",1.6354567013
"12618","06057","2015",3.1533906554
"12619","06059","2015",1.0883045188
"12620","06061","2015",8.30932353
"12621","06063","2015",-5.668169181
"12622","06065","2015",6.4564869246
"12623","06067","2015",6.873294435
"12624","06069","2015",-0.430882188
"12625","06071","2015",-0.769232229
"12626","06073","2015",2.6074596993
"12627","06075","2015",10.199794604
"12628","06077","2015",8.5559856331
"12629","06079","2015",5.6635811314
"12630","06081","2015",4.6339026407
"12631","06083","2015",0.9531655308
"12632","06085","2015",5.7026741855
"12633","06087","2015",5.0921809671
"12634","06089","2015",-1.853521411
"12635","06091","2015",9.0649655867
"12636","06093","2015",1.5705838877
"12637","06095","2015",5.4219836158
"12638","06097","2015",2.6795460981
"12639","06099","2015",3.2057262072
"12640","06101","2015",0
"12641","06103","2015",2.5722655785
"12642","06105","2015",1.4491648234
"12643","06107","2015",-5.485043829
"12644","06109","2015",-1.172463849
"12645","06111","2015",-1.324566865
"12646","06113","2015",12.068452912
"12647","06115","2015",-1.13838106
"12648","08001","2015",12.397090239
