"","FIPS","YEAR","RINTERNATIONALMIG"
"3310","06089","2012",0.7033080799
"3311","06091","2012",0.6488240065
"3312","06093","2012",0.2931427154
"3313","06095","2012",2.7607127136
"3314","06097","2012",0.2680542738
"3315","06099","2012",0.5703363443
"3316","06101","2012",2.9151273911
"3317","06103","2012",-0.205463755
"3318","06105","2012",-0.073599764
"3319","06107","2012",-0.776297929
"3320","06109","2012",0.6602415384
"3321","06111","2012",0.6756370915
"3322","06113","2012",3.9603473298
"3323","06115","2012",2.0514515052
"3324","08001","2012",1.4308267571
"3325","08003","2012",-0.063716589
"3326","08005","2012",4.3130131217
"3327","08007","2012",0.3312217944
"3328","08009","2012",0.2666666667
"3329","08011","2012",2.1186440678
"3330","08013","2012",2.6533140786
"3331","08014","2012",1.7687869213
"3332","08015","2012",0.5527610414
"3333","08017","2012",0.5354752343
"3334","08019","2012",2.4405125076
"3335","08021","2012",0.6046680372
"3336","08023","2012",2.2087244616
"3337","08025","2012",2.2909507446
"3338","08027","2012",0
"3339","08029","2012",0.2957704821
"3340","08031","2012",3.0023262055
"3341","08033","2012",0
"3342","08035","2012",1.8469157184
"3343","08037","2012",1.1879101403
"3344","08039","2012",-0.215275984
"3345","08041","2012",4.1798227705
"3346","08043","2012",1.2284101619
"3347","08045","2012",0.354581638
"3348","08047","2012",0.184179022
"3349","08049","2012",-0.208449138
"3350","08051","2012",-0.7180391
"3351","08053","2012",0
"3352","08055","2012",0
"3353","08057","2012",0
"3354","08059","2012",1.0412948851
"3355","08061","2012",0
"3356","08063","2012",0.8618566855
"3357","08065","2012",-0.959166895
"3358","08067","2012",-0.01917233
"3359","08069","2012",1.5744504032
"3360","08071","2012",0.3328340822
"3361","08073","2012",1.2892531541
"3362","08075","2012",-0.534128591
"3363","08077","2012",-0.13582758
"3364","08079","2012",0
"3365","08081","2012",0.676844401
"3366","08083","2012",-0.11775789
"3367","08085","2012",-0.367538959
"3368","08087","2012",2.2927689594
"3369","08089","2012",0.106743522
"3370","08091","2012",0.4479283315
"3371","08093","2012",0.4983802641
"3372","08095","2012",2.7217056022
"3373","08097","2012",2.5536113287
"3374","08099","2012",0.8024716126
"3375","08101","2012",0.2866892071
"3376","08103","2012",2.665679378
"3377","08105","2012",-0.588754784
"3378","08107","2012",2.6223024675
"3379","08109","2012",0.6389266033
"3380","08111","2012",0
"3381","08113","2012",1.9909742501
"3382","08115","2012",0.4210526316
"3383","08117","2012",4.6148384807
"3384","08119","2012",-0.341778101
"3385","08121","2012",0.2113494663
"3386","08123","2012",0.6004306273
"3387","08125","2012",0.6919047148
"3388","09001","2012",5.8665696241
"3389","09003","2012",4.9816947793
"3390","09005","2012",0.8657732736
"3391","09007","2012",1.8323849937
"3392","09009","2012",4.276696229
"3393","09011","2012",4.1818367914
"3394","09013","2012",2.3342961212
"3395","09015","2012",2.4721774211
"3396","10001","2012",1.9975511948
"3397","10003","2012",1.3140011981
"3398","10005","2012",0.8230126228
"3399","11001","2012",5.3940149387
"3400","12001","2012",3.7578238131
"3401","12003","2012",0.4066393109
"3402","12005","2012",2.5138289893
"3403","12007","2012",0.4686204535
"3404","12009","2012",1.8692873342
"3405","12011","2012",6.8382134674
"3406","12013","2012",0.3403444286
"3407","12015","2012",1.3080688007
"3408","12017","2012",0.3800045887
"3409","12019","2012",2.1078526575
"3410","12021","2012",5.0131694203
"3411","12023","2012",0.2662702199
"3412","12027","2012",3.2641374374
"3413","12029","2012",0.122853896
"3414","12031","2012",3.5823866181
"3415","12033","2012",4.210184067
"3416","12035","2012",1.5926818312
"3417","12037","2012",0.7797608733
"3418","12039","2012",0.9366983512
"3419","12041","2012",0.2950635862
"3420","12043","2012",2.8228652082
"3421","12045","2012",0.3805416376
"3422","12047","2012",0.6822213126
"3423","12049","2012",3.1202946139
"3424","12051","2012",3.8520600713
"3425","12053","2012",0.4919479693
"3426","12055","2012",2.064067433
"3427","12057","2012",5.3322456888
"3428","12059","2012",0.101176173
"3429","12061","2012",1.3878158354
"3430","12063","2012",0.244135658
"3431","12065","2012",-0.208710171
"3432","12067","2012",0.2274148616
"3433","12069","2012",1.6914089006
"3434","12071","2012",3.425210743
"3435","12073","2012",2.2349112352
"3436","12075","2012",0.5501788081
"3437","12077","2012",-0.241472985
"3438","12079","2012",0.2624534145
"3439","12081","2012",2.7578157011
"3440","12083","2012",1.2189282138
"3441","12085","2012",0.7208979559
"3442","12086","2012",13.740447581
"3443","12087","2012",4.7398789446
"3444","12089","2012",0.8340788474
"3445","12091","2012",4.6236697563
"3446","12093","2012",1.5330677691
"3447","12095","2012",7.7502752755
"3448","12097","2012",12.75743949
"3449","12099","2012",5.1246500348
"3450","12101","2012",1.4485616403
"3451","12103","2012",2.0944548032
"3452","12105","2012",3.8599609434
"3453","12107","2012",0.0955116354
"3454","12109","2012",0.7233055062
"3455","12111","2012",2.080422901
"3456","12113","2012",1.8985245024
"3457","12115","2012",1.324377523
"3458","12117","2012",2.3620825072
"3459","12119","2012",-0.180320971
"3460","12121","2012",0.6444040413
"3461","12123","2012",0.5724350506
"3462","12125","2012",0.7854174166
"3463","12127","2012",1.6508593853
"3464","12129","2012",0.1940742658
"3465","12131","2012",0.4787573587
"3466","12133","2012",0.2030415626
"3467","13001","2012",-0.271414613
"3468","13003","2012",0
"3469","13005","2012",0.0897062122
"3470","13007","2012",0.5985335927
"3471","13009","2012",0.6107869335
"3472","13011","2012",0.1649257834
"3473","13013","2012",0.1714542896
"3474","13015","2012",0.0698756214
"3475","13017","2012",-0.227324392
"3476","13019","2012",1.8163890186
"3477","13021","2012",1.221161254
"3478","13023","2012",0.7700600647
"3479","13025","2012",-0.700940878
"3480","13027","2012",0.4430519953
"3481","13029","2012",3.495072263
"3482","13031","2012",1.8526269564
"3483","13033","2012",-0.128882588
"3484","13035","2012",0
"3485","13037","2012",1.213040182
"3486","13039","2012",4.8005981073
"3487","13043","2012",-0.179283761
"3488","13045","2012",0.774286486
"3489","13047","2012",0.2931714204
"3490","13049","2012",-0.671566616
"3491","13051","2012",3.077838649
"3492","13053","2012",42.683445285
"3493","13055","2012",0.0389772373
"3494","13057","2012",0.369546621
"3495","13059","2012",2.5785318327
"3496","13061","2012",-0.95724314
"3497","13063","2012",2.2377091926
"3498","13065","2012",1.3424821002
"3499","13067","2012",2.8613608644
"3500","13069","2012",1.0218300046
"3501","13071","2012",0.5011712153
"3502","13073","2012",2.3264267539
"3503","13075","2012",0.1178654566
"3504","13077","2012",0.5462231745
"3505","13079","2012",0.4768717215
"3506","13081","2012",0.4224578598
"3507","13083","2012",-0.362340721
"3508","13085","2012",-0.267540633
"3509","13087","2012",-0.544533788
"3510","13089","2012",6.0686244309
"3511","13091","2012",-0.04637036
"3512","13093","2012",1.79143556
"3513","13095","2012",1.0328999721
"3514","13097","2012",0.7125151409
"3515","13099","2012",0.0933271115
"3516","13101","2012",0.7471049682
"3517","13103","2012",0.3206881591
"3518","13105","2012",-0.304599452
"3519","13107","2012",-0.221121528
"3520","13109","2012",-1.015790932
"3521","13111","2012",-0.338531198
"3522","13113","2012",1.678548615
"3523","13115","2012",1.0202966148
"3524","13117","2012",1.0960777238
"3525","13119","2012",0.0911410864
"3526","13121","2012",3.5018665167
"3527","13123","2012",1.9076890467
"3528","13125","2012",0.6441223833
"3529","13127","2012",1.3666548637
"3530","13129","2012",0.2697671909
"3531","13131","2012",-0.873587865
"3532","13133","2012",1.1191245959
"3533","13135","2012",3.4437058952
"3534","13137","2012",-0.185142328
"3535","13139","2012",0.2620294729
"3536","13141","2012",0.5413012883
"3537","13143","2012",-0.105680317
"3538","13145","2012",0.5857237542
"3539","13147","2012",0.1963479285
"3540","13149","2012",-0.171064449
"3541","13151","2012",0.896567016
"3542","13153","2012",3.0248409887
"3543","13155","2012",0.1037721164
"3544","13157","2012",-0.049253805
"3545","13159","2012",0.2184041934
"3546","13161","2012",-0.065897858
"3547","13163","2012",0
"3548","13165","2012",-0.69633842
"3549","13167","2012",0
"3550","13169","2012",0.3137856495
"3551","13171","2012",0.5526388505
"3552","13173","2012",2.9597097575
"3553","13175","2012",0.1880229388
"3554","13177","2012",0.6982508815
"3555","13179","2012",12.763232015
"3556","13181","2012",0.8953696598
"3557","13183","2012",4.6972524291
"3558","13185","2012",3.0946575039
"3559","13187","2012",0.2616816316
"3560","13189","2012",-0.462491906
"3561","13191","2012",0
"3562","13193","2012",1.3215093027
"3563","13195","2012",0.6400682739
"3564","13197","2012",2.4175444655
"3565","13199","2012",0.0465842126
"3566","13201","2012",0.6625258799
"3567","13205","2012",-0.043023706
"3568","13207","2012",0.0379384259
"3569","13209","2012",0.5581291511
"3570","13211","2012",-0.167991936
"3571","13213","2012",0
"3572","13215","2012",6.108016518
"3573","13217","2012",0.4965243297
"3574","13219","2012",0.3893497859
"3575","13221","2012",1.300612657
"3576","13223","2012",0.6450628416
"3577","13225","2012",1.044085615
"3578","13227","2012",0.4433077579
"3579","13229","2012",0.5307996497
"3580","13231","2012",0.0562508789
"3581","13233","2012",1.1653031002
"3582","13235","2012",-0.254906959
"3583","13237","2012",0.0471998678
"3584","13239","2012",-0.411607327
"3585","13241","2012",0.4913853997
"3586","13243","2012",-0.134453782
"3587","13245","2012",3.2164251448
"3588","13247","2012",0.7375494626
"3589","13249","2012",0
"3590","13251","2012",0.2099884506
"3591","13253","2012",0
"3592","13255","2012",0.4540650566
"3593","13257","2012",-0.466445105
"3594","13259","2012",6.7345597898
"3595","13261","2012",0.2827965436
"3596","13263","2012",0
"3597","13265","2012",0
"3598","13267","2012",0.4715220338
"3599","13269","2012",-0.119040533
"3600","13271","2012",2.3919043238
"3601","13273","2012",0
"3602","13275","2012",0.1795372428
"3603","13277","2012",0.0487186982
"3604","13279","2012",-0.183948642
"3605","13281","2012",0.2837818663
"3606","13283","2012",0.4407551605
"3607","13285","2012",0.3090257595
"3608","13287","2012",-0.575208513
"3609","13289","2012",0.2301628402
"3610","13291","2012",0.0939408173
"3611","13293","2012",-0.112187278
"3612","13295","2012",-0.218574457
"3613","13297","2012",0.3301789452
"3614","13299","2012",0.4157024679
"3615","13301","2012",0
"3616","13303","2012",-0.047893867
"3617","13305","2012",-0.032995678
"3618","13307","2012",-1.085187195
"3619","13309","2012",0
"3620","13311","2012",0.8359532593
"3621","13313","2012",0.0485748149
"3622","13315","2012",0.2182691258
"3623","13317","2012",0
"3624","13319","2012",0
"3625","13321","2012",-0.233312335
"3626","16001","2012",1.2689415448
"3627","16003","2012",0
"3628","16005","2012",1.1589285288
"3629","16007","2012",0.1688048616
"3630","16009","2012",0.1092955899
"3631","16011","2012",-0.525146877
"3632","16013","2012",1.9426676143
"3633","16015","2012",0.1451800232
"3634","16017","2012",-0.049304195
"3635","16019","2012",-0.244617245
"3636","16021","2012",0.9242144177
"3637","16023","2012",-1.072769533
"3638","16025","2012",-1.818181818
"3639","16027","2012",0.2077447233
"3640","16029","2012",1.9096584649
"3641","16031","2012",1.9840841942
"3642","16033","2012",18.498367791
"3643","16035","2012",0.2327205027
"3644","16037","2012",0.4623208507
"3645","16039","2012",9.5985373657
"3646","16041","2012",-0.156201187
"3647","16043","2012",0.9971236817
"3648","16045","2012",0.6002040694
"3649","16047","2012",2.7446495671
"3650","16049","2012",-0.121558378
"3651","16051","2012",0.302149035
"3652","16053","2012",3.7252206306
"3653","16055","2012",-0.226135625
"3654","16057","2012",1.4746737943
"3655","16059","2012",-0.126951885
"3656","16061","2012",-0.524521374
"3657","16063","2012",3.6559553589
"3658","16065","2012",-0.608707159
"3659","16067","2012",3.9644193365
"3660","16069","2012",0.2026804489
"3661","16071","2012",2.3646252069
"3662","16073","2012",0.3511081852
"3663","16075","2012",-0.442262616
"3664","16077","2012",4.6124279308
"3665","16079","2012",0.2365464222
"3666","16081","2012",4.5351473923
"3667","16083","2012",2.6428343441
"3668","16085","2012",-0.521593991
"3669","16087","2012",-0.495884161
"3670","17001","2012",0.1935243766
"3671","17003","2012",0
"3672","17005","2012",0.5671667187
"3673","17007","2012",-1.075408377
"3674","17009","2012",0.5808887598
"3675","17011","2012",0.4059912712
"3676","17013","2012",0.3986446083
"3677","17015","2012",0.6589785832
"3678","17017","2012",3.0307510349
"3679","17019","2012",8.8714087101
"3680","17021","2012",0.3756139844
"3681","17023","2012",-0.369674378
"3682","17025","2012",0.0728889537
"3683","17027","2012",-0.026333461
"3684","17029","2012",0.4862448804
"3685","17031","2012",3.0059858701
"3686","17033","2012",0.2540392237
"3687","17035","2012",1.3617793917
"3688","17037","2012",2.0879726073
"3689","17039","2012",0
"3690","17041","2012",1.0563645967
"3691","17043","2012",2.9252812387
"3692","17045","2012",-0.109442119
"3693","17047","2012",0.1493651979
"3694","17049","2012",0.1458938185
"3695","17051","2012",0.8082440897
"3696","17053","2012",0.0720461095
"3697","17055","2012",0.325414904
"3698","17057","2012",-0.05442399
"3699","17059","2012",0
"3700","17061","2012",0.4361733062
"3701","17063","2012",-0.159586671
"3702","17065","2012",0.1189555701
"3703","17067","2012",0.1586126679
"3704","17069","2012",0
"3705","17071","2012",-0.280524581
"3706","17073","2012",-0.059682489
"3707","17075","2012",0.4083924652
"3708","17077","2012",4.3370871185
"3709","17079","2012",0.8236384227
"3710","17081","2012",0.8267986099
"3711","17083","2012",0.9651451008
"3712","17085","2012",0.3098510502
"3713","17087","2012",0
"3714","17089","2012",0.3346865055
"3715","17091","2012",0.6622721232
"3716","17093","2012",0.8508465924
"3717","17095","2012",0.9904101631
"3718","17097","2012",2.8823309409
"3719","17099","2012",0.3532773094
"3720","17101","2012",0.0594724791
"3721","17103","2012",0.1129544652
"3722","17105","2012",0.7243002742
"3723","17107","2012",0.5607969915
"3724","17109","2012",1.4136664669
"3725","17111","2012",0.4442758142
"3726","17113","2012",3.5736111515
"3727","17115","2012",0.5887201225
"3728","17117","2012",0.0843944173
"3729","17119","2012",0.5328782131
"3730","17121","2012",0.2303292429
"3731","17123","2012",-0.161642286
"3732","17125","2012",0.1389226548
"3733","17127","2012",0.263617491
"3734","17129","2012",-0.315097089
"3735","17131","2012",0.1847347517
"3736","17133","2012",-0.210608659
"3737","17135","2012",-0.134498991
"3738","17137","2012",0.8192321817
"3739","17139","2012",0.0672721157
"3740","17141","2012",0.1322751323
"3741","17143","2012",2.2829890582
"3742","17145","2012",0.7708177469
"3743","17147","2012",0.1808318264
"3744","17149","2012",0
"3745","17151","2012",0.669867143
"3746","17153","2012",0.3347840643
"3747","17155","2012",0.3365303719
"3748","17157","2012",0.1804511278
"3749","17159","2012",0.1856205915
"3750","17161","2012",2.6971256637
"3751","17163","2012",1.2065614669
"3752","17165","2012",0.240862287
"3753","17167","2012",1.2448486856
"3754","17169","2012",0
"3755","17171","2012",0
"3756","17173","2012",0.2248150896
"3757","17175","2012",0
"3758","17177","2012",0.191064548
"3759","17179","2012",0.1470712597
"3760","17181","2012",0.3966005666
"3761","17183","2012",0.1848702211
"3762","17185","2012",1.9591141397
"3763","17187","2012",2.7539693691
"3764","17189","2012",0
"3765","17191","2012",0.1200588288
"3766","17193","2012",0.1374003847
"3767","17195","2012",0.0344673078
"3768","17197","2012",1.0078456456
"3769","17199","2012",0.7040776583
"3770","17201","2012",1.2770476298
"3771","17203","2012",0.4634337869
"3772","18001","2012",0.2326663564
"3773","18003","2012",2.1392929776
"3774","18005","2012",4.0224490969
"3775","18007","2012",0.5657068507
"3776","18009","2012",0.7147395172
"3777","18011","2012",0.8892841263
"3778","18013","2012",-0.331950207
"3779","18015","2012",0.3486489852
"3780","18017","2012",2.7546436341
"3781","18019","2012",0.8417546106
"3782","18021","2012",-0.037296037
"3783","18023","2012",0.9708148777
"3784","18025","2012",0
"3785","18027","2012",0.4370492929
"3786","18029","2012",-0.180518087
"3787","18031","2012",0.9625565502
"3788","18033","2012",0
"3789","18035","2012",1.4387386774
"3790","18037","2012",0.9733515342
"3791","18039","2012",0.3222176631
"3792","18041","2012",0.1247479053
"3793","18043","2012",0.1730587468
"3794","18045","2012",0
"3795","18047","2012",0.3906928286
"3796","18049","2012",-0.193362821
"3797","18051","2012",0.0298280413
"3798","18053","2012",0.2307237516
"3799","18055","2012",0.2121983752
"3800","18057","2012",2.4078937037
"3801","18059","2012",-0.042569797
"3802","18061","2012",0.2557577463
"3803","18063","2012",2.124255592
"3804","18065","2012",0.081360345
"3805","18067","2012",0.6399574972
"3806","18069","2012",0.188816659
"3807","18071","2012",2.1652328789
"3808","18073","2012",0.179321269
"3809","18075","2012",0.0937141251
"3810","18077","2012",0.3090807937
"3811","18079","2012",0
"3812","18081","2012",1.4305298921
"3813","18083","2012",0.2877810771
"3814","18085","2012",0.5808100364
"3815","18087","2012",0.6388840825
"3816","18089","2012",0.3662692342
"3817","18091","2012",0.1347581765
"3818","18093","2012",0.5636428672
"3819","18095","2012",0.6661587525
"3820","18097","2012",3.342430351
"3821","18099","2012",0.5965061781
"3822","18101","2012",0.3873529269
"3823","18103","2012",-0.027330618
"3824","18105","2012",7.1774156334
"3825","18107","2012",-0.052277331
"3826","18109","2012",0.2889964598
"3827","18111","2012",0.5688079918
"3828","18113","2012",-0.211676051
"3829","18115","2012",-0.495581069
"3830","18117","2012",0.1511639625
"3831","18119","2012",0.1400004667
"3832","18121","2012",0
"3833","18123","2012",-0.25777182
"3834","18125","2012",0.2379630364
"3835","18127","2012",0.772916522
"3836","18129","2012",0.1559119877
"3837","18131","2012",0.0762253221
"3838","18133","2012",1.1919424689
"3839","18135","2012",-0.192715359
"3840","18137","2012",0.9108106215
"3841","18139","2012",-0.174454104
"3842","18141","2012",1.7030151621
"3843","18143","2012",0.1259710267
"3844","18145","2012",0.1807154071
"3845","18147","2012",-0.047901897
"3846","18149","2012",-0.086335283
"3847","18151","2012",0.2931433764
"3848","18153","2012",0.094292921
"3849","18155","2012",0
"3850","18157","2012",9.5947716101
"3851","18159","2012",-0.063542494
"3852","18161","2012",-0.134698276
"3853","18163","2012",1.1009438242
"3854","18165","2012",0.0625097672
"3855","18167","2012",1.8076761677
"3856","18169","2012",0.6466214032
"3857","18171","2012",0.2372197841
"3858","18173","2012",1.1613631085
"3859","18175","2012",0.0356449055
"3860","18177","2012",0
"3861","18179","2012",0.6492920913
"3862","18181","2012",0.0815361409
"3863","18183","2012",0.2698933921
"3864","19001","2012",0.1332090049
"3865","19003","2012",0
"3866","19005","2012",1.1279123048
"3867","19007","2012",0.0782625709
"3868","19009","2012",0.1685061926
"3869","19011","2012",0.1541188256
"3870","19013","2012",1.3588297364
"3871","19015","2012",-0.076300931
"3872","19017","2012",0.3682713751
"3873","19019","2012",0.1431810047
"3874","19021","2012",2.397729497
"3875","19023","2012",0.5344556903
"3876","19025","2012",0
"3877","19027","2012",0.0481765188
"3878","19029","2012",0.0728199527
"3879","19031","2012",0.2182572161
"3880","19033","2012",0.5703205201
"3881","19035","2012",-0.083420229
"3882","19037","2012",0
"3883","19039","2012",-0.21438525
"3884","19041","2012",-0.181071946
"3885","19043","2012",0.1668381392
"3886","19045","2012",0.3067390571
"3887","19047","2012",0.8691621277
"3888","19049","2012",2.9310016839
"3889","19051","2012",0
"3890","19053","2012",1.0917030568
"3891","19055","2012",0.056819796
"3892","19057","2012",0.0996326048
"3893","19059","2012",0.2959981056
"3894","19061","2012",0.5480838147
"3895","19063","2012",0.1996705436
"3896","19065","2012",0.8622754491
"3897","19067","2012",-0.372879249
"3898","19069","2012",-0.282992171
"3899","19071","2012",0.1378169791
"3900","19073","2012",0.4321287744
"3901","19075","2012",0.080272928
"3902","19077","2012",0.0925026595
"3903","19079","2012",0.5196829934
"3904","19081","2012",0.1780389015
"3905","19083","2012",0.3454828122
"3906","19085","2012",0
"3907","19087","2012",0.1491238971
"3908","19089","2012",0.1047449461
"3909","19091","2012",0.2050756216
"3910","19093","2012",0
"3911","19095","2012",-0.123065563
"3912","19097","2012",0.0507369543
"3913","19099","2012",0.0819716924
"3914","19101","2012",13.673125036
"3915","19103","2012",4.9928278802
"3916","19105","2012",0.145123839
"3917","19107","2012",0.0960384154
"3918","19109","2012",0.1298153377
"3919","19111","2012",0.2812543946
"3920","19113","2012",1.1450061905
"3921","19115","2012",2.110725122
"3922","19117","2012",0.2265262204
"3923","19119","2012",0.1705829673
"3924","19121","2012",0.1274656639
"3925","19123","2012",0.1336332658
"3926","19125","2012",0.4207742246
"3927","19127","2012",3.0227314279
"3928","19129","2012",-0.133770316
"3929","19131","2012",0.186697783
"3930","19133","2012",0.1091167003
"3931","19135","2012",0.3719085105
"3932","19137","2012",0
"3933","19139","2012",0.6530003032
"3934","19141","2012",0.2114611969
"3935","19143","2012",0.3194888179
"3936","19145","2012",0.253164557
"3937","19147","2012",0.6440186765
"3938","19149","2012",0.2014179826
"3939","19151","2012",0
"3940","19153","2012",2.1168022024
"3941","19155","2012",-0.05364404
"3942","19157","2012",1.0631511801
"3943","19159","2012",0.1984914649
"3944","19161","2012",0
"3945","19163","2012",0.6866163546
"3946","19165","2012",0.6662225183
"3947","19167","2012",1.2884711119
"3948","19169","2012",6.4104314209
"3949","19171","2012",0.0569557169
"3950","19173","2012",0.1591849729
"3951","19175","2012",0.4772889985
"3952","19177","2012",0
"3953","19179","2012",1.8613308516
"3954","19181","2012",0.3848620911
"3955","19183","2012",-0.091480846
"3956","19185","2012",0
"3957","19187","2012",0.7992753237
"3958","19189","2012",-0.281716593
"3959","19191","2012",-0.095029934
"3960","19193","2012",1.5606634771
"3961","19195","2012",0.1328285847
"3962","19197","2012",0.307054579
"3963","20001","2012",0.37515006
"3964","20003","2012",-0.375492834
"3965","20005","2012",-0.119306827
"3966","20007","2012",0.2042900919
"3967","20009","2012",-0.579531666
"3968","20011","2012",1.0730333311
"3969","20013","2012",0.2016332292
"3970","20015","2012",0.5322910567
"3971","20017","2012",0
"3972","20019","2012",0.2789789371
"3973","20021","2012",-0.235012103
"3974","20023","2012",1.4925373134
"3975","20025","2012",0
"3976","20027","2012",-0.117419128
"3977","20029","2012",1.911030895
"3978","20031","2012",0.1179662616
"3979","20033","2012",0
"3980","20035","2012",0.992884329
"3981","20037","2012",1.9610839446
"3982","20039","2012",0
"3983","20041","2012",0.3554201574
"3984","20043","2012",0.6309148265
"3985","20045","2012",5.3677721088
"3986","20047","2012",1.0026737968
"3987","20049","2012",0
"3988","20051","2012",1.8667680714
"3989","20053","2012",0
"3990","20055","2012",2.9639609296
"3991","20057","2012",3.2156669612
"3992","20059","2012",0.1547957663
"3993","20061","2012",13.989644384
"3994","20063","2012",0
"3995","20065","2012",0.7668711656
"3996","20067","2012",-0.12716175
"3997","20069","2012",0
"3998","20071","2012",0
"3999","20073","2012",0
"4000","20075","2012",1.8910741301
"4001","20077","2012",0.1695058903
"4002","20079","2012",0.3455972352
"4003","20081","2012",1.1834319527
"4004","20083","2012",-0.514933059
"4005","20085","2012",-0.223646936
"4006","20087","2012",0.052905854
"4007","20089","2012",0
"4008","20091","2012",1.7386848387
"4009","20093","2012",1.0089544709
"4010","20095","2012",-0.636294222
"4011","20097","2012",1.1831985802
"4012","20099","2012",0.2820874471
"4013","20101","2012",0
"4014","20103","2012",3.1411785236
"4015","20105","2012",0.6235385814
"4016","20107","2012",0
"4017","20109","2012",0.3597122302
"4018","20111","2012",3.2737120919
"4019","20113","2012",0.3768736617
"4020","20115","2012",0.642028811
"4021","20117","2012",0.1999100405
"4022","20119","2012",0
"4023","20121","2012",-0.183469406
"4024","20123","2012",0.4767580453
"4025","20125","2012",1.0396961777
"4026","20127","2012",0.3415008964
"4027","20129","2012",-0.951927653
"4028","20131","2012",-0.19846192
"4029","20133","2012",1.4604314358
"4030","20135","2012",0
"4031","20137","2012",-0.355808575
"4032","20139","2012",0.2460251561
"4033","20141","2012",0.7851347815
"4034","20143","2012",0
"4035","20145","2012",-0.28899646
"4036","20147","2012",0.1807991322
"4037","20149","2012",0.8115602245
"4038","20151","2012",0.1030821565
"4039","20153","2012",1.5945784333
"4040","20155","2012",-0.202123855
"4041","20157","2012",0.4116073266
"4042","20159","2012",0.9956688405
"4043","20161","2012",15.040981706
"4044","20163","2012",0.1919201612
"4045","20165","2012",0.3115750117
"4046","20167","2012",-0.429276669
"4047","20169","2012",0.4838406193
"4048","20171","2012",-0.615889961
"4049","20173","2012",2.0893193992
"4050","20175","2012",3.2271250619
"4051","20177","2012",0.737588811
"4052","20179","2012",-0.400560785
"4053","20181","2012",-0.657192147
"4054","20183","2012",0
"4055","20185","2012",0
"4056","20187","2012",0
"4057","20189","2012",1.4073357375
"4058","20191","2012",0.2952216271
"4059","20193","2012",0.3779765655
"4060","20195","2012",0.3392705683
"4061","20197","2012",0.2850627138
"4062","20199","2012",0
"4063","20201","2012",0.6928206461
"4064","20203","2012",-0.89146423
"4065","20205","2012",0
"4066","20207","2012",0
"4067","20209","2012",3.2137118372
"4068","21001","2012",-0.052741225
"4069","21003","2012",-0.098990299
"4070","21005","2012",0
"4071","21007","2012",0.3624501631
"4072","21009","2012",0.9184250188
"4073","21011","2012",0.0851244946
"4074","21013","2012",-0.175617295
"4075","21015","2012",2.4314423022
"4076","21017","2012",1.8952145832
"4077","21019","2012",-0.121665602
"4078","21021","2012",0.2767208578
"4079","21023","2012",0.5892057506
"4080","21025","2012",0.2919601474
"4081","21027","2012",-0.049571209
"4082","21029","2012",0.1191287716
"4083","21031","2012",1.8856065368
"4084","21033","2012",0
"4085","21035","2012",3.2491117774
"4086","21037","2012",1.2384443823
"4087","21039","2012",0.5963621906
"4088","21041","2012",2.0120724346
"4089","21043","2012",0
"4090","21045","2012",-0.438390481
"4091","21047","2012",12.106015261
"4092","21049","2012",-0.05624376
"4093","21051","2012",0.0463940244
"4094","21053","2012",1.370667711
"4095","21055","2012",-0.108289566
"4096","21057","2012",1.0200364299
"4097","21059","2012",0.7487217883
"4098","21061","2012",0.4111842105
"4099","21063","2012",0
"4100","21065","2012",0
"4101","21067","2012",4.7692477326
"4102","21069","2012",-0.344732488
"4103","21071","2012",0.3042673496
"4104","21073","2012",1.3364923152
"4105","21075","2012",0
"4106","21077","2012",0.2329509056
"4107","21079","2012",0.1771270001
"4108","21081","2012",-0.202897375
"4109","21083","2012",1.2503491667
"4110","21085","2012",-0.232810802
"4111","21087","2012",0.6231084209
"4112","21089","2012",-0.163205353
"4113","21091","2012",-0.116076611
"4114","21093","2012",4.8030784209
"4115","21095","2012",0.2767687251
"4116","21097","2012",1.7153118383
"4117","21099","2012",0.436086127
"4118","21101","2012",-0.086250579
"4119","21103","2012",0.8466021947
"4120","21105","2012",0
"4121","21107","2012",0.3424254422
"4122","21109","2012",-0.074931625
"4123","21111","2012",3.3177791574
"4124","21113","2012",1.911365508
"4125","21115","2012",-0.042716788
"4126","21117","2012",0.9868727307
"4127","21119","2012",0
"4128","21121","2012",-0.252477435
"4129","21123","2012",-0.070854147
"4130","21125","2012",0.6055865358
"4131","21127","2012",0.3141492837
"4132","21129","2012",-0.261643119
"4133","21131","2012",-0.268132457
"4134","21133","2012",0.165333664
"4135","21135","2012",0
"4136","21137","2012",-0.040712468
"4137","21139","2012",0.4224533981
"4138","21141","2012",-0.224010155
"4139","21143","2012",0.1184763936
"4140","21145","2012",-0.106562743
"4141","21147","2012",-0.385314031
"4142","21149","2012",0.4210969576
"4143","21151","2012",0.4936269238
"4144","21153","2012",0.076100605
"4145","21155","2012",0.7014203763
"4146","21157","2012",0.3198873996
"4147","21159","2012",-0.078265634
"4148","21161","2012",-0.228532252
"4149","21163","2012",4.0069272301
"4150","21165","2012",-0.313553343
"4151","21167","2012",1.7841213202
"4152","21169","2012",0.1994714008
"4153","21171","2012",0.8269778554
"4154","21173","2012",-0.223834661
"4155","21175","2012",0.8073394495
"4156","21177","2012",-0.063582896
"4157","21179","2012",-0.045216644
"4158","21181","2012",0
"4159","21183","2012",0.3332916719
