"","FIPS","YEAR","RNATURALINC"
"1477","29055","2011",0.8494286581
"1478","29057","2011",-4.101249599
"1479","29059","2011",0.4789128678
"1480","29061","2011",3.2250358337
"1481","29063","2011",-1.322545511
"1482","29065","2011",-2.806032971
"1483","29067","2011",-0.95297438
"1484","29069","2011",2.1888680425
"1485","29071","2011",2.39354629
"1486","29073","2011",-1.651636772
"1487","29075","2011",-0.442054078
"1488","29077","2011",3.7086955342
"1489","29079","2011",-0.195074372
"1490","29081","2011",1.0082903876
"1491","29083","2011",-1.662286318
"1492","29085","2011",-7.268573802
"1493","29087","2011",-1.230264507
"1494","29089","2011",-0.589390963
"1495","29091","2011",1.6022480773
"1496","29093","2011",-2.922873845
"1497","29095","2011",5.137744576
"1498","29097","2011",4.5848913235
"1499","29099","2011",3.8566563792
"1500","29101","2011",5.6990272025
"1501","29103","2011",-3.151515152
"1502","29105","2011",2.4660912454
"1503","29107","2011",2.2226226948
"1504","29109","2011",1.5046761703
"1505","29111","2011",0.8810572687
"1506","29113","2011",6.1291085363
"1507","29115","2011",-3.073891626
"1508","29117","2011",-2.11584237
"1509","29119","2011",4.046733242
"1510","29121","2011",-1.222690563
"1511","29123","2011",0
"1512","29125","2011",-2.290950745
"1513","29127","2011",2.014833342
"1514","29129","2011",-1.855779427
"1515","29131","2011",1.6183193753
"1516","29133","2011",-2.170564347
"1517","29135","2011",3.8937827142
"1518","29137","2011",1.8318163604
"1519","29139","2011",-0.163873981
"1520","29141","2011",-3.323476943
"1521","29143","2011",-1.485489946
"1522","29145","2011",2.9467192051
"1523","29147","2011",1.0248964428
"1524","29149","2011",-1.27394331
"1525","29151","2011",0.7909970158
"1526","29153","2011",-3.918939824
"1527","29155","2011",4.7193107611
"1528","29157","2011",1.8447267169
"1529","29159","2011",3.3163960251
"1530","29161","2011",2.3635962006
"1531","29163","2011",2.8004416081
"1532","29165","2011",6.3682980585
"1533","29167","2011",1.507400696
"1534","29169","2011",12.001205773
"1535","29171","2011",-0.603015075
"1536","29173","2011",1.6611295681
"1537","29175","2011",1.4978320851
"1538","29177","2011",0.8535518426
"1539","29179","2011",-3.625103844
"1540","29181","2011",0.4957156009
"1541","29183","2011",6.4862486854
"1542","29185","2011",-2.766960443
"1543","29186","2011",0.4404922501
"1544","29187","2011",-0.076266598
"1545","29189","2011",2.5484271192
"1546","29195","2011",2.8616580532
"1547","29197","2011",1.5855039638
"1548","29199","2011",2.6873385013
"1549","29201","2011",3.4945413733
"1550","29203","2011",0.5932957579
"1551","29205","2011",-4.761904762
"1552","29207","2011",-0.534419987
"1553","29209","2011",-2.859229562
"1554","29211","2011",0.2985074627
"1555","29213","2011",2.3911089007
"1556","29215","2011",0.6157398499
"1557","29217","2011",-0.757521956
"1558","29219","2011",4.7539450076
"1559","29221","2011",2.6636981672
"1560","29223","2011",-3.859857482
"1561","29225","2011",5.2770448549
"1562","29227","2011",-9.836065574
"1563","29229","2011",-0.267730449
"1564","29510","2011",5.4393436463
"1565","30001","2011",1.8413214189
"1566","30003","2011",11.476104286
"1567","30005","2011",6.2700718764
"1568","30007","2011",-0.528215512
"1569","30009","2011",0.2977371973
"1570","30011","2011",-4.357298475
"1571","30013","2011",4.631756943
"1572","30015","2011",0.6883496816
"1573","30017","2011",0.8528784648
"1574","30019","2011",-7.979481334
"1575","30021","2011",1.6688918558
"1576","30023","2011",-6.030908406
"1577","30025","2011",7.561436673
"1578","30027","2011",-3.818450056
"1579","30029","2011",3.9092097027
"1580","30031","2011",5.7780797552
"1581","30033","2011",4.0883074407
"1582","30035","2011",10.889695533
"1583","30037","2011",-4.681100059
"1584","30039","2011",-3.249918752
"1585","30041","2011",7.6197499001
"1586","30043","2011",-0.17557721
"1587","30045","2011",-5.389514944
"1588","30047","2011",2.7351729391
"1589","30049","2011",3.5041337828
"1590","30051","2011",0.8460236887
"1591","30053","2011",-2.797629645
"1592","30055","2011",-5.21134916
"1593","30057","2011",-1.955671447
"1594","30059","2011",-3.195739015
"1595","30061","2011",-0.710143212
"1596","30063","2011",3.6138217303
"1597","30065","2011",-2.795097828
"1598","30067","2011",1.2859668864
"1599","30069","2011",4.0858018386
"1600","30071","2011",-4.503436833
"1601","30073","2011",1.9428478912
"1602","30075","2011",-11.50086256
"1603","30077","2011",-2.269020776
"1604","30079","2011",-6.884681583
"1605","30081","2011",-0.619547978
"1606","30083","2011",4.7229060946
"1607","30085","2011",8.1184336199
"1608","30087","2011",5.9248087903
"1609","30089","2011",-4.299188419
"1610","30091","2011",-10.02063071
"1611","30093","2011",-0.174837911
"1612","30095","2011",-0.4378763
"1613","30097","2011",-6.662965019
"1614","30099","2011",1.1537827592
"1615","30101","2011",1.7147756502
"1616","30103","2011",1.3976240391
"1617","30105","2011",-0.943459802
"1618","30107","2011",2.3320895522
"1619","30109","2011",-11.05527638
"1620","30111","2011",4.1453418565
"1621","31001","2011",3.3582805604
"1622","31003","2011",-0.902255639
"1623","31005","2011",4.2872454448
"1624","31007","2011",-2.971768202
"1625","31009","2011",10.493179433
"1626","31011","2011",-2.198204799
"1627","31013","2011",2.1267168808
"1628","31015","2011",0
"1629","31017","2011",-5.757236526
"1630","31019","2011",6.6237271369
"1631","31021","2011",-6.752293578
"1632","31023","2011",-0.60132291
"1633","31025","2011",3.5660511926
"1634","31027","2011",0.1138239144
"1635","31029","2011",-1.006415901
"1636","31031","2011",2.8011204482
"1637","31033","2011",4.5096958461
"1638","31035","2011",-0.92385865
"1639","31037","2011",9.7602577466
"1640","31039","2011",-0.98484434
"1641","31041","2011",-4.677182685
"1642","31043","2011",8.650973832
"1643","31045","2011",2.0684774917
"1644","31047","2011",6.1407847016
"1645","31049","2011",-5.667181865
"1646","31051","2011",-0.333722676
"1647","31053","2011",1.548849911
"1648","31055","2011",8.4220338512
"1649","31057","2011",-3.012048193
"1650","31059","2011",-3.761326723
"1651","31061","2011",-5.583126551
"1652","31063","2011",4.7497259773
"1653","31065","2011",-7.302231237
"1654","31067","2011",-2.535255902
"1655","31069","2011",-6.768189509
"1656","31071","2011",-7.416563659
"1657","31073","2011",-1.488464401
"1658","31075","2011",14.434643144
"1659","31077","2011",-1.968116512
"1660","31079","2011",6.1709088143
"1661","31081","2011",0.8788794287
"1662","31083","2011",-0.291630213
"1663","31085","2011",7.3375262055
"1664","31087","2011",0.3475842892
"1665","31089","2011",2.0117833022
"1666","31091","2011",0
"1667","31093","2011",0.4771751233
"1668","31095","2011",-2.919126916
"1669","31097","2011",-2.488038278
"1670","31099","2011",-0.767813268
"1671","31101","2011",-1.686950235
"1672","31103","2011",0
"1673","31105","2011",-3.40225072
"1674","31107","2011",-3.47785764
"1675","31109","2011",7.1414188406
"1676","31111","2011",1.992252352
"1677","31113","2011",3.8684719536
"1678","31115","2011",1.6064257028
"1679","31117","2011",-5.504587156
"1680","31119","2011",6.7175485236
"1681","31121","2011",0.384319754
"1682","31123","2011",-1.396787389
"1683","31125","2011",-3.747824923
"1684","31127","2011",-2.763194253
"1685","31129","2011",-5.579734405
"1686","31131","2011",-0.127028486
"1687","31133","2011",-4.666188083
"1688","31135","2011",0.337723742
"1689","31137","2011",-1.855388813
"1690","31139","2011",2.3522900235
"1691","31141","2011",5.0912569233
"1692","31143","2011",-2.236719478
"1693","31145","2011",1.1760448706
"1694","31147","2011",-2.632523633
"1695","31149","2011",-2.663115846
"1696","31151","2011",5.0441361917
"1697","31153","2011",11.213572953
"1698","31155","2011",3.6442100216
"1699","31157","2011",2.4590274681
"1700","31159","2011",1.7908309456
"1701","31161","2011",-2.221399482
"1702","31163","2011",-4.787743377
"1703","31165","2011",1.5209125475
"1704","31167","2011",5.8451047248
"1705","31169","2011",-4.613166747
"1706","31171","2011",5.9479553903
"1707","31173","2011",8.2179930796
"1708","31175","2011",-0.235488049
"1709","31177","2011",1.7570722157
"1710","31179","2011",4.3022035677
"1711","31181","2011",-4.758128469
"1712","31183","2011",-1.219512195
"1713","31185","2011",1.0927369418
"1714","32001","2011",1.1738276902
"1715","32003","2011",6.7773454265
"1716","32005","2011",-0.616968769
"1717","32007","2011",8.241144829
"1718","32009","2011",-14.15701416
"1719","32011","2011",5.0415931434
"1720","32013","2011",8.4278963369
"1721","32015","2011",8.4235860409
"1722","32017","2011",-0.941619586
"1723","32019","2011",1.4889297109
"1724","32021","2011",-5.523688124
"1725","32023","2011",-4.896378957
"1726","32027","2011",-0.449539222
"1727","32029","2011",-3.290306252
"1728","32031","2011",4.7000413736
"1729","32033","2011",2.6791029966
"1730","32510","2011",-0.875457107
"1731","33001","2011",-0.282307616
"1732","33003","2011",-2.806106423
"1733","33005","2011",0.5324986525
"1734","33007","2011",-5.498113842
"1735","33009","2011",0.0224207706
"1736","33011","2011",3.9884104704
"1737","33013","2011",1.2207805494
"1738","33015","2011",1.2984290361
"1739","33017","2011",3.0080903074
"1740","33019","2011",-0.114617122
"1741","34001","2011",3.0622518292
"1742","34003","2011",2.6046622134
"1743","34005","2011",2.3573471394
"1744","34007","2011",4.0297896399
"1745","34009","2011",-3.995746131
"1746","34011","2011",5.1379796138
"1747","34013","2011",5.7645700655
"1748","34015","2011",2.5706718817
"1749","34017","2011",10.085180046
"1750","34019","2011",1.1309551859
"1751","34021","2011",3.8852332568
"1752","34023","2011",5.3310175675
"1753","34025","2011",1.3464805729
"1754","34027","2011",2.4447822534
"1755","34029","2011",1.4976998374
"1756","34031","2011",6.9472697846
"1757","34033","2011",0.4247089606
"1758","34035","2011",4.5358726019
"1759","34037","2011",1.5015722741
"1760","34039","2011",5.6530214425
"1761","34041","2011",0.3783718934
"1762","35001","2011",5.0801750254
"1763","35003","2011",-6.966773848
"1764","35005","2011",4.4735240414
"1765","35006","2011",5.9849646011
"1766","35007","2011",0.2194345902
"1767","35009","2011",11.80281405
"1768","35011","2011",1.9846192012
"1769","35013","2011",9.1819206423
"1770","35015","2011",3.5006806879
"1771","35017","2011",0
"1772","35019","2011",1.5021459227
"1773","35021","2011",-12.82965075
"1774","35023","2011",3.7086638508
"1775","35025","2011",8.3407850513
"1776","35027","2011",0.979048365
"1777","35028","2011",4.1962289153
"1778","35029","2011",3.6264371252
"1779","35031","2011",11.152390542
"1780","35033","2011",-0.413479429
"1781","35035","2011",5.1520627475
"1782","35037","2011",-0.552211607
"1783","35039","2011",5.9108406805
"1784","35041","2011",6.230221519
"1785","35043","2011",4.8808466132
"1786","35045","2011",8.0257315881
"1787","35047","2011",1.3277725764
"1788","35049","2011",3.1477189369
"1789","35051","2011",-11.30319149
"1790","35053","2011",5.285947253
"1791","35055","2011",2.4929695219
"1792","35057","2011",1.8873093665
"1793","35059","2011",-1.11719361
"1794","35061","2011",5.0468262227
"1795","36001","2011",1.3274583444
"1796","36003","2011",1.3910055129
"1797","36005","2011",9.4777300994
"1798","36007","2011",-0.545212633
"1799","36009","2011",1.2622396631
"1800","36011","2011",0.9775171065
"1801","36013","2011",-0.85522842
"1802","36015","2011",0.5849466236
"1803","36017","2011",0.0994223561
"1804","36019","2011",1.0987401113
"1805","36021","2011",-1.991016533
"1806","36023","2011",0.9122330451
"1807","36025","2011",-1.780626781
"1808","36027","2011",1.5674796639
"1809","36029","2011",0.0358891677
"1810","36031","2011",-1.220892523
"1811","36033","2011",1.8606454114
"1812","36035","2011",-0.81398609
"1813","36037","2011",0.3338675214
"1814","36039","2011",-1.795991673
"1815","36041","2011",-2.480107471
"1816","36043","2011",0.2017756255
"1817","36045","2011",10.642474311
"1818","36047","2011",10.332145696
"1819","36049","2011",1.8852580216
"1820","36051","2011",0.1537409005
"1821","36053","2011",0.7517409637
"1822","36055","2011",2.9168574917
"1823","36057","2011",-0.598694845
"1824","36059","2011",2.5425128688
"1825","36061","2011",6.0249103864
"1826","36063","2011",-0.985668473
"1827","36065","2011",0.4435213892
"1828","36067","2011",2.4381193545
"1829","36069","2011",0
"1830","36071","2011",6.2230617143
"1831","36073","2011",0.4678417291
"1832","36075","2011",2.1874667169
"1833","36077","2011",-1.336231184
"1834","36079","2011",2.3359098519
"1835","36081","2011",7.5333232521
"1836","36083","2011",1.467411242
"1837","36085","2011",5.0455223912
"1838","36087","2011",8.2426813557
"1839","36089","2011",2.2848064831
"1840","36091","2011",2.2301799556
"1841","36093","2011",1.9953184276
"1842","36095","2011",1.0106578464
"1843","36097","2011",-2.558031948
"1844","36099","2011",1.5004388076
"1845","36101","2011",1.4736087771
"1846","36103","2011",3.2713813267
"1847","36105","2011",1.4754512098
"1848","36107","2011",1.0993001777
"1849","36109","2011",1.5130599673
"1850","36111","2011",0.8551084508
"1851","36113","2011",-0.273970518
"1852","36115","2011",0.2214366493
"1853","36117","2011",1.4651857952
"1854","36119","2011",4.0789506116
"1855","36121","2011",0.7859481989
"1856","36123","2011",2.8723194964
"1857","37001","2011",1.979462257
"1858","37003","2011",0.5386552472
"1859","37005","2011",-3.972373945
"1860","37007","2011",-0.936961247
"1861","37009","2011",-2.87748552
"1862","37011","2011",-0.955888555
"1863","37013","2011",-0.544519723
"1864","37015","2011",-3.230173622
"1865","37017","2011",-0.856396569
"1866","37019","2011",0.2015999707
"1867","37021","2011",0.8293221646
"1868","37023","2011",-2.042821965
"1869","37025","2011",5.2371593692
"1870","37027","2011",-1.063617629
"1871","37029","2011",1.7970348924
"1872","37031","2011",-1.64034656
"1873","37033","2011",-2.330212261
"1874","37035","2011",1.6494765338
"1875","37037","2011",1.1410350595
"1876","37039","2011",-4.211297263
"1877","37041","2011",-3.926214249
"1878","37043","2011",-3.663003663
"1879","37045","2011",0.5016405694
"1880","37047","2011",-0.41487679
"1881","37049","2011",7.0142869446
"1882","37051","2011",11.272616695
"1883","37053","2011",0.6725514922
"1884","37055","2011",1.7317796237
"1885","37057","2011",0.8779388697
"1886","37059","2011",-0.7022727
"1887","37061","2011",5.0389372423
"1888","37063","2011",8.7750036502
"1889","37065","2011",1.3845867097
"1890","37067","2011",4.6692298321
"1891","37069","2011",3.6294660087
"1892","37071","2011",2.6150121065
"1893","37073","2011",-1.404494382
"1894","37075","2011",-0.56567485
"1895","37077","2011",2.0837674516
"1896","37079","2011",4.2551201721
"1897","37081","2011",4.4527007194
"1898","37083","2011",-0.847270316
"1899","37085","2011",8.1215335567
"1900","37087","2011",-2.090805555
"1901","37089","2011",-1.829544341
"1902","37091","2011",-1.374237096
"1903","37093","2011",13.94331917
"1904","37095","2011",-1.37824102
"1905","37097","2011",2.5996290697
"1906","37099","2011",2.5307661771
"1907","37101","2011",5.9569045142
"1908","37103","2011",-3.563827154
"1909","37105","2011",4.9824754312
"1910","37107","2011",0
"1911","37109","2011",1.0100299813
"1912","37111","2011",-0.643336476
"1913","37113","2011",-4.687085458
"1914","37115","2011",-2.498678583
"1915","37117","2011",-3.40918426
"1916","37119","2011",9.1084134725
"1917","37121","2011",-5.701697551
"1918","37123","2011",3.3192026698
"1919","37125","2011",-0.652213026
"1920","37127","2011",1.1799964496
"1921","37129","2011",2.6243127673
"1922","37131","2011",-4.004095097
"1923","37133","2011",19.199483711
"1924","37135","2011",3.5936697842
"1925","37137","2011",-4.02231245
"1926","37139","2011",2.3240864362
"1927","37141","2011",2.6517662657
"1928","37143","2011",-0.3706724
"1929","37145","2011",-0.380078803
"1930","37147","2011",5.6233696644
"1931","37149","2011",-8.29183328
"1932","37151","2011",2.2265830054
"1933","37153","2011",1.2006088802
"1934","37155","2011",5.8885477388
"1935","37157","2011",-0.577710022
"1936","37159","2011",0.6373670945
"1937","37161","2011",-1.627748676
"1938","37163","2011",3.2744045464
"1939","37165","2011",3.2348590624
"1940","37167","2011",0.908272713
"1941","37169","2011",-1.439366679
"1942","37171","2011",-1.059271683
"1943","37173","2011",-1.999071859
"1944","37175","2011",-4.127966976
"1945","37177","2011",-4.798903108
"1946","37179","2011",5.6658894292
"1947","37181","2011",2.3626306899
"1948","37183","2011",8.8829231169
"1949","37185","2011",0.1429081815
"1950","37187","2011",-0.768550897
"1951","37189","2011",-0.038987115
"1952","37191","2011",4.1713239701
"1953","37193","2011",-0.231528377
"1954","37195","2011",2.7085423733
"1955","37197","2011",0.0781504396
"1956","37199","2011",-3.831525567
"1957","38001","2011",-1.716369878
"1958","38003","2011",-0.721435657
"1959","38005","2011",7.6318742985
"1960","38007","2011",1.2292562999
"1961","38009","2011",-2.936857562
"1962","38011","2011",-2.545338848
"1963","38013","2011",0
"1964","38015","2011",5.3940701593
"1965","38017","2011",8.6361076253
"1966","38019","2011",-1.764780033
"1967","38021","2011",-6.456513483
"1968","38023","2011",2.3679848449
"1969","38025","2011",0.2754820937
"1970","38027","2011",-15.64151342
"1971","38029","2011",-8.810572687
"1972","38031","2011",-3.290457673
"1973","38033","2011",5.2325581395
"1974","38035","2011",6.9735424398
"1975","38037","2011",5.4702293288
"1976","38039","2011",-7.939824488
"1977","38041","2011",-7.228915663
"1978","38043","2011",5.7271425649
"1979","38045","2011",-4.62006079
"1980","38047","2011",-4.0302267
"1981","38049","2011",-0.733743007
"1982","38051","2011",-10.79525009
"1983","38053","2011",4.7679356329
"1984","38055","2011",-0.663753526
"1985","38057","2011",3.2058893374
"1986","38059","2011",4.4853592809
"1987","38061","2011",7.8426411992
"1988","38063","2011",-11.97411003
"1989","38065","2011",4.3360433604
"1990","38067","2011",0.9487666034
"1991","38069","2011",-5.958519537
"1992","38071","2011",4.6141122187
"1993","38073","2011",-3.679175865
"1994","38075","2011",1.2045773941
"1995","38077","2011",0.0613647521
"1996","38079","2011",11.560283688
"1997","38081","2011",0.2630194634
"1998","38083","2011",-0.759878419
"1999","38085","2011",13.358778626
"2000","38087","2011",8.2248115147
"2001","38089","2011",2.3009385407
"2002","38091","2011",-0.504922999
"2003","38093","2011",-1.470658001
"2004","38095","2011",-4.885631801
"2005","38097","2011",1.2366289495
"2006","38099","2011",-0.632368219
"2007","38101","2011",9.0239848017
"2008","38103","2011",-13.11084625
"2009","38105","2011",5.1920417066
"2010","39001","2011",1.6843287248
"2011","39003","2011",2.2698802897
"2012","39005","2011",0.4879284622
"2013","39007","2011",0.0493856426
"2014","39009","2011",0.5681294721
"2015","39011","2011",2.4661988891
"2016","39013","2011",-2.904844968
"2017","39015","2011",0.5587091584
"2018","39017","2011",4.0393655518
"2019","39019","2011",0.6242846738
"2020","39021","2011",0.4255212635
"2021","39023","2011",0.1593712081
"2022","39025","2011",4.5098786015
"2023","39027","2011",1.6938033041
"2024","39029","2011",-0.613072375
"2025","39031","2011",1.1371481948
"2026","39033","2011",0.3675457135
"2027","39035","2011",0.9715827735
"2028","39037","2011",0.9089531889
"2029","39039","2011",3.1503323216
"2030","39041","2011",6.6170108078
"2031","39043","2011",-1.639931019
"2032","39045","2011",3.3788501691
"2033","39047","2011",0.2764292255
"2034","39049","2011",7.9062565775
"2035","39051","2011",2.1884412651
"2036","39053","2011",0.3864547606
"2037","39055","2011",1.757007944
"2038","39057","2011",2.8663341063
"2039","39059","2011",0.2248173359
"2040","39061","2011",4.0388387309
"2041","39063","2011",2.1390231349
"2042","39065","2011",1.7518339512
"2043","39067","2011",-2.84674996
"2044","39069","2011",1.6021932245
"2045","39071","2011",1.5172588191
"2046","39073","2011",0.1357220413
"2047","39075","2011",11.70454812
"2048","39077","2011",3.5469338354
"2049","39079","2011",0.3615982643
"2050","39081","2011",-5.392739988
"2051","39083","2011",1.0132954165
"2052","39085","2011",-0.043478072
"2053","39087","2011",0.6087841139
"2054","39089","2011",2.983205988
"2055","39091","2011",2.955147429
"2056","39093","2011",1.9225924502
"2057","39095","2011",3.1880362355
"2058","39097","2011",1.2247538938
"2059","39099","2011",-2.808232999
"2060","39101","2011",2.7657319795
"2061","39103","2011",3.0230078061
"2062","39105","2011",0.0844255894
"2063","39107","2011",3.2636835454
"2064","39109","2011",1.325400422
"2065","39111","2011",-0.547532681
"2066","39113","2011",1.6352771328
"2067","39115","2011",-0.997672098
"2068","39117","2011",1.6954022989
"2069","39119","2011",1.7743553466
"2070","39121","2011",2.6519787842
"2071","39123","2011",-2.104524728
"2072","39125","2011",2.31207933
"2073","39127","2011",3.7637161162
"2074","39129","2011",1.6116324046
"2075","39131","2011",0.4203814962
"2076","39133","2011",1.2868858291
"2077","39135","2011",0
"2078","39137","2011",4.7922626741
"2079","39139","2011",0.50140312
"2080","39141","2011",-0.783663821
"2081","39143","2011",1.2840140254
"2082","39145","2011",-0.42747938
"2083","39147","2011",0.6363797066
"2084","39149","2011",3.9347720266
"2085","39151","2011",-0.082679565
"2086","39153","2011",1.301975124
"2087","39155","2011",-1.557297563
"2088","39157","2011",1.4160172084
"2089","39159","2011",5.1724627933
"2090","39161","2011",1.6753049579
"2091","39163","2011",0.896023894
"2092","39165","2011",5.1263990895
"2093","39167","2011",-1.800194616
"2094","39169","2011",3.6587016412
"2095","39171","2011",2.7165228508
"2096","39173","2011",2.236499996
"2097","39175","2011",1.4149587672
"2098","40001","2011",5.4157585364
"2099","40003","2011",-4.079099051
"2100","40005","2011",1.9025472994
"2101","40007","2011",5.8588548602
"2102","40009","2011",5.6796411909
"2103","40011","2011",1.2248022455
"2104","40013","2011",2.9171528588
"2105","40015","2011",3.574740747
"2106","40017","2011",6.0400919587
"2107","40019","2011",-0.271172299
"2108","40021","2011",3.627620534
"2109","40023","2011",1.5073565554
"2110","40025","2011",0.808570851
"2111","40027","2011",4.6653272952
"2112","40029","2011",-4.223686434
"2113","40031","2011",9.567665585
"2114","40033","2011",0.3238341969
"2115","40035","2011",-3.461474455
"2116","40037","2011",1.4904293146
"2117","40039","2011",5.4897428489
"2118","40041","2011",-2.427417804
"2119","40043","2011",-2.501302762
"2120","40045","2011",-5.611124665
"2121","40047","2011",3.6863932592
"2122","40049","2011",-3.088382233
"2123","40051","2011",1.6351208754
"2124","40053","2011",-1.978021978
"2125","40055","2011",-2.91403594
"2126","40057","2011",3.4158838599
"2127","40059","2011",2.4301336574
"2128","40061","2011",-1.722922703
"2129","40063","2011",-1.799726442
"2130","40065","2011",6.6531838887
"2131","40067","2011",-5.275407292
"2132","40069","2011",-3.714777566
"2133","40071","2011",0.3467819717
"2134","40073","2011",2.7791563275
"2135","40075","2011",-4.558223353
"2136","40077","2011",3.0440037602
"2137","40079","2011",1.4649259124
"2138","40081","2011",-0.02915027
"2139","40083","2011",2.8122082925
"2140","40085","2011",3.0852704931
"2141","40087","2011",2.9458450714
"2142","40089","2011",3.0069309759
"2143","40091","2011",-8.140510139
"2144","40093","2011",1.0556178663
"2145","40095","2011",0.0629227623
"2146","40097","2011",0.048403882
"2147","40099","2011",-3.17027316
"2148","40101","2011",-0.056380909
"2149","40103","2011",1.2099213551
"2150","40105","2011",-0.567429544
"2151","40107","2011",2.6055449253
"2152","40109","2011",7.0378968978
"2153","40111","2011",-0.050084518
"2154","40113","2011",1.049516173
"2155","40115","2011",0.3138337936
"2156","40117","2011",-1.56062425
"2157","40119","2011",5.2038495638
"2158","40121","2011",-1.639129295
"2159","40123","2011",2.7075812274
"2160","40125","2011",3.1350879328
"2161","40127","2011",-5.475880052
"2162","40129","2011",3.7791874747
"2163","40131","2011",2.2683140584
"2164","40133","2011",1.1780644401
"2165","40135","2011",1.7897091723
"2166","40137","2011",-0.443439315
"2167","40139","2011",9.7479790775
"2168","40141","2011",1.7513134851
"2169","40143","2011",5.9892420957
"2170","40145","2011",3.4585415805
"2171","40147","2011",1.4839257647
"2172","40149","2011",0.6929706787
"2173","40151","2011",1.6954899966
"2174","40153","2011",5.3354608691
"2175","41001","2011",-2.362449487
"2176","41003","2011",2.5023277467
"2177","41005","2011",1.9434675692
"2178","41007","2011",1.641638409
"2179","41009","2011",2.187098146
"2180","41011","2011",-3.577618419
"2181","41013","2011",-4.094215115
"2182","41015","2011",-7.26608122
"2183","41017","2011",3.1190729737
"2184","41019","2011",-3.090384436
"2185","41021","2011",-0.521784503
"2186","41023","2011",-2.016942315
"2187","41025","2011",-2.439354926
"2188","41027","2011",5.5249849622
"2189","41029","2011",1.0830997236
"2190","41031","2011",4.9754681777
"2191","41033","2011",-5.193832626
"2192","41035","2011",1.7944658071
"2193","41037","2011",-2.154626109
"2194","41039","2011",0.9774007938
"2195","41041","2011",-3.374333297
"2196","41043","2011",2.7482929527
"2197","41045","2011",3.9478118531
"2198","41047","2011",6.0789794129
"2199","41049","2011",9.895252953
"2200","41051","2011",5.6004702028
"2201","41053","2011",3.4858617935
"2202","41055","2011",3.9671294984
"2203","41057","2011",-1.105364968
"2204","41059","2011",5.5200198825
"2205","41061","2011",1.7041053447
"2206","41063","2011",-3.430776928
"2207","41065","2011",-1.504950495
"2208","41067","2011",7.9153089907
"2209","41069","2011",-7.684247293
"2210","41071","2011",3.175975155
"2211","42001","2011",1.2613757865
"2212","42003","2011",-0.561116426
"2213","42005","2011",-1.77333314
"2214","42007","2011",-1.718777498
"2215","42009","2011",-1.328957171
"2216","42011","2011",3.0349786133
"2217","42013","2011",-2.047123201
"2218","42015","2011",0.5562619199
"2219","42017","2011",0.6409216485
"2220","42019","2011",-0.498912696
"2221","42021","2011",-3.642847154
"2222","42023","2011",-5.349712701
"2223","42025","2011",-3.913023463
"2224","42027","2011",1.603636634
"2225","42029","2011",3.9167340219
"2226","42031","2011",-0.175392441
"2227","42033","2011",-1.96345519
"2228","42035","2011",0.9140071597
"2229","42037","2011",-0.937235008
"2230","42039","2011",-1.323671662
"2231","42041","2011",1.5941039297
"2232","42043","2011",3.6797946161
"2233","42045","2011",2.5128414245
"2234","42047","2011",-2.670436695
"2235","42049","2011",1.66154919
"2236","42051","2011",-3.24456059
"2237","42053","2011",-7.541772316
"2238","42055","2011",3.0977966423
"2239","42057","2011",-1.418870984
"2240","42059","2011",-0.75354034
"2241","42061","2011",-0.108695652
"2242","42063","2011",-0.653565311
"2243","42065","2011",-1.198881044
"2244","42067","2011",2.0267942196
"2245","42069","2011",-2.233818804
"2246","42071","2011",4.8263102858
"2247","42073","2011",-2.500826264
"2248","42075","2011",2.3714265473
"2249","42077","2011",2.5810119386
"2250","42079","2011",-2.999981309
"2251","42081","2011",-0.515081147
"2252","42083","2011",-1.965704242
"2253","42085","2011",-2.148181564
"2254","42087","2011",1.04938536
"2255","42089","2011",0.7770648143
"2256","42091","2011",2.4381208538
"2257","42093","2011",1.4181302498
"2258","42095","2011",0.1274737882
"2259","42097","2011",-2.310729523
"2260","42099","2011",3.9196472317
"2261","42101","2011",5.8636271653
"2262","42103","2011",-0.908900231
"2263","42105","2011",0.4583213979
"2264","42107","2011",-3.373604754
"2265","42109","2011",1.8870298151
"2266","42111","2011",-4.734475886
"2267","42113","2011",-10.76359098
"2268","42115","2011",-2.86470065
"2269","42117","2011",-0.78369906
"2270","42119","2011",0.4438920455
"2271","42121","2011",-2.371094534
"2272","42123","2011",-1.705152683
"2273","42125","2011",-2.716365743
"2274","42127","2011",-3.484254578
"2275","42129","2011",-3.331213055
"2276","42131","2011",0.9195402299
"2277","42133","2011",2.740467416
"2278","44001","2011",-2.221078031
"2279","44003","2011",-1.038308764
"2280","44005","2011",0.7212058562
"2281","44007","2011",2.5325497065
"2282","44009","2011",-0.993573315
"2283","45001","2011",-2.420202742
"2284","45003","2011",2.3840122181
"2285","45005","2011",0.9713453133
"2286","45007","2011",1.5083438598
"2287","45009","2011",-2.454837288
"2288","45011","2011",2.5278282851
"2289","45013","2011",4.7237204806
"2290","45015","2011",7.4547566743
"2291","45017","2011",-0.927397986
"2292","45019","2011",5.365147718
"2293","45021","2011",1.9777058612
"2294","45023","2011",-0.121127699
"2295","45025","2011",0.9450882261
"2296","45027","2011",-0.631657527
"2297","45029","2011",0.1551670632
"2298","45031","2011",-0.043894945
"2299","45033","2011",3.6034342295
"2300","45035","2011",6.4651362477
"2301","45037","2011",-1.114123371
"2302","45039","2011",-1.729519953
"2303","45041","2011",2.5038941377
"2304","45043","2011",-1.394190871
