"","FIPS","YEAR","RBIRTH"
"3969","20013","2012",15.122492187
"3970","20015","2012",11.48227851
"3971","20017","2012",9.4339622642
"3972","20019","2012",8.9273259869
"3973","20021","2012",12.455641466
"3974","20023","2012",11.567164179
"3975","20025","2012",11.201866978
"3976","20027","2012",12.329008395
"3977","20029","2012",12.527869201
"3978","20031","2012",10.145098502
"3979","20033","2012",14.752370917
"3980","20035","2012",12.548954713
"3981","20037","2012",12.785248574
"3982","20039","2012",9.2927207021
"3983","20041","2012",10.561056106
"3984","20043","2012",10.599369085
"3985","20045","2012",11.196145125
"3986","20047","2012",9.3582887701
"3987","20049","2012",7.7106664219
"3988","20051","2012",13.931620977
"3989","20053","2012",10.523872166
"3990","20055","2012",18.134051869
"3991","20057","2012",20.568680563
"3992","20059","2012",12.46105919
"3993","20061","2012",26.394524366
"3994","20063","2012",13.491340018
"3995","20065","2012",11.119631902
"3996","20067","2012",14.242115972
"3997","20069","2012",14.773010208
"3998","20071","2012",14.268727705
"3999","20073","2012",8.7443430237
"4000","20075","2012",18.910741301
"4001","20077","2012",10.678871091
"4002","20079","2012",12.124703002
"4003","20081","2012",12.544378698
"4004","20083","2012",10.813594233
"4005","20085","2012",12.598777397
"4006","20087","2012",9.4172420178
"4007","20089","2012",7.4857607811
"4008","20091","2012",13.051823417
"4009","20093","2012",18.665657712
"4010","20095","2012",9.0353779588
"4011","20097","2012",11.437586275
"4012","20099","2012",12.929007992
"4013","20101","2012",12.255617158
"4014","20103","2012",12.668127379
"4015","20105","2012",12.470771629
"4016","20107","2012",10.996491596
"4017","20109","2012",11.151079137
"4018","20111","2012",12.559150025
"4019","20113","2012",11.64882227
"4020","20115","2012",8.7476425505
"4021","20117","2012",12.794242591
"4022","20119","2012",13.712487355
"4023","20121","2012",11.772620249
"4024","20123","2012",11.12435439
"4025","20125","2012",14.931192329
"4026","20127","2012",11.440280031
"4027","20129","2012",13.009677931
"4028","20131","2012",11.014636567
"4029","20133","2012",13.448139471
"4030","20135","2012",11.299435028
"4031","20137","2012",7.4719800747
"4032","20139","2012",9.6564873758
"4033","20141","2012",10.468463753
"4034","20143","2012",8.7654014719
"4035","20145","2012",10.548370782
"4036","20147","2012",10.667148798
"4037","20149","2012",16.050857774
"4038","20151","2012",14.63766622
"4039","20153","2012",9.5674706
"4040","20155","2012",12.034143384
"4041","20157","2012",8.4379501955
"4042","20159","2012",11.151491014
"4043","20161","2012",15.133745469
"4044","20163","2012",12.282890318
"4045","20165","2012",8.7241003272
"4046","20167","2012",12.449023396
"4047","20169","2012",13.834257708
"4048","20171","2012",13.549579142
"4049","20173","2012",15.399278886
"4050","20175","2012",20.395430391
"4051","20177","2012",13.433056831
"4052","20179","2012",10.414580413
"4053","20181","2012",12.650948821
"4054","20183","2012",8.2184517497
"4055","20185","2012",10.309278351
"4056","20187","2012",12.362637363
"4057","20189","2012",14.249274343
"4058","20191","2012",11.513643457
"4059","20193","2012",14.237117299
"4060","20195","2012",9.8388464801
"4061","20197","2012",11.402508552
"4062","20199","2012",10.495244342
"4063","20201","2012",10.565514852
"4064","20203","2012",9.80610653
"4065","20205","2012",14.380651487
"4066","20207","2012",11.823556162
"4067","20209","2012",17.22171461
"4068","21001","2012",9.440679307
"4069","21003","2012",11.680855276
"4070","21005","2012",12.067132091
"4071","21007","2012",9.6653376827
"4072","21009","2012",12.434061794
"4073","21011","2012",12.598425197
"4074","21013","2012",13.241544027
"4075","21015","2012",14.286763326
"4076","21017","2012",11.969776315
"4077","21019","2012",11.761008202
"4078","21021","2012",9.961950882
"4079","21023","2012",12.255479613
"4080","21025","2012",11.970366045
"4081","21027","2012",11.302235662
"4082","21029","2012",9.9671072225
"4083","21031","2012",11.39220616
"4084","21033","2012",12.068104078
"4085","21035","2012",10.381308362
"4086","21037","2012",13.10778302
"4087","21039","2012",14.312692575
"4088","21041","2012",14.907627584
"4089","21043","2012",12.051244933
"4090","21045","2012",12.901205574
"4091","21047","2012",19.45320715
"4092","21049","2012",12.28926166
"4093","21051","2012",13.825419286
"4094","21053","2012",11.552770707
"4095","21055","2012",11.69527316
"4096","21057","2012",11.511839709
"4097","21059","2012",13.794942538
"4098","21061","2012",8.0592105263
"4099","21063","2012",7.1359065845
"4100","21065","2012",10.357718558
"4101","21067","2012",13.106379897
"4102","21069","2012",12.824048538
"4103","21071","2012",13.539897056
"4104","21073","2012",10.833687706
"4105","21075","2012",11.268875366
"4106","21077","2012",12.695824355
"4107","21079","2012",11.395170337
"4108","21081","2012",15.704256787
"4109","21083","2012",13.062158315
"4110","21085","2012",13.231413938
"4111","21087","2012",9.7026882678
"4112","21089","2012",10.281937248
"4113","21091","2012",13.232733604
"4114","21093","2012",13.787987668
"4115","21095","2012",13.803840166
"4116","21097","2012",10.881509474
"4117","21099","2012",13.845734533
"4118","21101","2012",11.600702942
"4119","21103","2012",10.810458793
"4120","21105","2012",9.243697479
"4121","21107","2012",11.792276166
"4122","21109","2012",11.614401858
"4123","21111","2012",13.264441018
"4124","21113","2012",14.0099025
"4125","21115","2012",14.011106365
"4126","21117","2012",14.207243273
"4127","21119","2012",9.9879774346
"4128","21121","2012",13.223505649
"4129","21123","2012",10.486413717
"4130","21125","2012",12.481811377
"4131","21127","2012",13.508419201
"4132","21129","2012",8.6342229199
"4133","21131","2012",13.496000358
"4134","21133","2012",11.738690144
"4135","21135","2012",11.70689406
"4136","21137","2012",11.969465649
"4137","21139","2012",10.350108254
"4138","21141","2012",11.947208273
"4139","21143","2012",7.3455364019
"4140","21145","2012",11.813241182
"4141","21147","2012",13.541035944
"4142","21149","2012",12.422360248
"4143","21151","2012",11.811787106
"4144","21153","2012",12.099996195
"4145","21155","2012",11.322928931
"4146","21157","2012",9.4366782892
"4147","21159","2012",11.505048133
"4148","21161","2012",11.140947266
"4149","21163","2012",8.9306937417
"4150","21165","2012",11.758250372
"4151","21167","2012",13.568712146
"4152","21169","2012",13.564055254
"4153","21171","2012",11.85334926
"4154","21173","2012",14.250806737
"4155","21175","2012",10.422018349
"4156","21177","2012",10.681926562
"4157","21179","2012",13.745859851
"4158","21181","2012",12.202043133
"4159","21183","2012",12.248468941
"4160","21185","2012",8.024284447
"4161","21187","2012",11.581044147
"4162","21189","2012",10.119110362
"4163","21191","2012",10.337509413
"4164","21193","2012",14.352639798
"4165","21195","2012",11.568460885
"4166","21197","2012",13.392323329
"4167","21199","2012",12.076457992
"4168","21201","2012",9.325044405
"4169","21203","2012",12.059124835
"4170","21205","2012",11.361236643
"4171","21207","2012",13.01751705
"4172","21209","2012",13.356316382
"4173","21211","2012",13.987792472
"4174","21213","2012",13.31611422
"4175","21215","2012",10.976446375
"4176","21217","2012",12.425089892
"4177","21219","2012",15.411642578
"4178","21221","2012",10.690329793
"4179","21223","2012",12.119152792
"4180","21225","2012",10.479831268
"4181","21227","2012",12.655894294
"4182","21229","2012",11.824252478
"4183","21231","2012",11.360095866
"4184","21233","2012",9.9303394101
"4185","21235","2012",14.716148669
"4186","21237","2012",11.541632317
"4187","21239","2012",10.307424942
"4188","22001","2012",14.19321503
"4189","22003","2012",12.226938203
"4190","22005","2012",13.855586996
"4191","22007","2012",11.587435415
"4192","22009","2012",13.914378591
"4193","22011","2012",14.083923615
"4194","22013","2012",14.83147647
"4195","22015","2012",15.224378735
"4196","22017","2012",15.013058638
"4197","22019","2012",14.05469434
"4198","22021","2012",10.314902058
"4199","22023","2012",7.9675285628
"4200","22025","2012",10.815551008
"4201","22027","2012",10.589209655
"4202","22029","2012",14.561110708
"4203","22031","2012",14.757815695
"4204","22033","2012",13.607395658
"4205","22035","2012",16.801207587
"4206","22037","2012",10.464388534
"4207","22039","2012",15.002219263
"4208","22041","2012",14.318885449
"4209","22043","2012",11.436229618
"4210","22045","2012",13.392341212
"4211","22047","2012",13.495681382
"4212","22049","2012",10.670264304
"4213","22051","2012",12.94175519
"4214","22053","2012",14.40423878
"4215","22055","2012",13.837170969
"4216","22057","2012",12.663766698
"4217","22059","2012",10.200315404
"4218","22061","2012",12.138089367
"4219","22063","2012",13.73102799
"4220","22065","2012",15.792955184
"4221","22067","2012",13.308054107
"4222","22069","2012",13.464591934
"4223","22071","2012",12.859297872
"4224","22073","2012",15.081992604
"4225","22075","2012",11.7279784
"4226","22077","2012",13.363518474
"4227","22079","2012",13.407465762
"4228","22081","2012",14.761773616
"4229","22083","2012",13.302071869
"4230","22085","2012",13.21215354
"4231","22087","2012",15.333522636
"4232","22089","2012",11.430207041
"4233","22091","2012",10.668368743
"4234","22093","2012",13.450642591
"4235","22095","2012",14.055799967
"4236","22097","2012",14.978311405
"4237","22099","2012",13.456829958
"4238","22101","2012",13.71706466
"4239","22103","2012",11.241621315
"4240","22105","2012",15.392983852
"4241","22107","2012",14.27014171
"4242","22109","2012",14.927712084
"4243","22111","2012",13.428451532
"4244","22113","2012",13.900063338
"4245","22115","2012",19.080740671
"4246","22117","2012",11.620097438
"4247","22119","2012",12.708150745
"4248","22121","2012",12.889054665
"4249","22123","2012",11.642556149
"4250","22125","2012",8.9697673668
"4251","22127","2012",11.502991439
"4252","23001","2012",12.255437943
"4253","23003","2012",9.0323942176
"4254","23005","2012",9.5170158593
"4255","23007","2012",9.5453731003
"4256","23009","2012",8.1465647734
"4257","23011","2012",9.9020884778
"4258","23013","2012",8.9300354427
"4259","23015","2012",8.0384677219
"4260","23017","2012",8.851400604
"4261","23019","2012",9.6383659062
"4262","23021","2012",7.6241083548
"4263","23023","2012",9.9948744234
"4264","23025","2012",9.5820158865
"4265","23027","2012",10.284759272
"4266","23029","2012",9.5311063439
"4267","23031","2012",9.5338342835
"4268","24001","2012",9.1032123836
"4269","24003","2012",12.63952605
"4270","24005","2012",11.852313261
"4271","24009","2012",10.131418008
"4272","24011","2012",12.088650101
"4273","24013","2012",9.5244936932
"4274","24015","2012",11.469604564
"4275","24017","2012",12.778956074
"4276","24019","2012",11.047180667
"4277","24021","2012",11.418890443
"4278","24023","2012",10.013639842
"4279","24025","2012",10.559363612
"4280","24027","2012",11.434509681
"4281","24029","2012",9.148312037
"4282","24031","2012",13.056389335
"4283","24033","2012",13.676525247
"4284","24035","2012",9.2394505937
"4285","24037","2012",12.857842729
"4286","24039","2012",10.51625239
"4287","24041","2012",8.375804986
"4288","24043","2012",11.698616246
"4289","24045","2012",12.261498893
"4290","24047","2012",9.0020176936
"4291","24510","2012",14.492019255
"4292","25001","2012",7.3882234786
"4293","25003","2012",9.0863432644
"4294","25005","2012",10.543170475
"4295","25007","2012",8.8886237547
"4296","25009","2012",11.068068622
"4297","25011","2012",9.4016557515
"4298","25013","2012",11.623296318
"4299","25015","2012",6.9937268578
"4300","25017","2012",11.325041603
"4301","25019","2012",13.303335616
"4302","25021","2012",10.637586384
"4303","25023","2012",9.8568778134
"4304","25025","2012",12.83660475
"4305","25027","2012",10.824299118
"4306","26001","2012",5.5357477951
"4307","26003","2012",6.2213317868
"4308","26005","2012",12.108038192
"4309","26007","2012",8.3068403241
"4310","26009","2012",8.7189949533
"4311","26011","2012",8.2862281603
"4312","26013","2012",10.021637627
"4313","26015","2012",10.852423991
"4314","26017","2012",9.9820882155
"4315","26019","2012",8.4684736584
"4316","26021","2012",11.597864156
"4317","26023","2012",10.921735165
"4318","26025","2012",11.992202845
"4319","26027","2012",8.9993077456
"4320","26029","2012",9.2553639041
"4321","26031","2012",7.7475837223
"4322","26033","2012",8.9364816455
"4323","26035","2012",10.227033675
"4324","26037","2012",9.9036596192
"4325","26039","2012",7.7884958914
"4326","26041","2012",9.7859824611
"4327","26043","2012",10.068912711
"4328","26045","2012",10.448459362
"4329","26047","2012",9.4890845017
"4330","26049","2012",11.830249018
"4331","26051","2012",8.0899226012
"4332","26053","2012",7.8370393407
"4333","26055","2012",10.408687424
"4334","26057","2012",10.274461304
"4335","26059","2012",10.638985204
"4336","26061","2012",10.17327204
"4337","26063","2012",8.2491298548
"4338","26065","2012",11.53450197
"4339","26067","2012",11.491373642
"4340","26069","2012",8.9714207361
"4341","26071","2012",8.7444811179
"4342","26073","2012",8.9042404853
"4343","26075","2012",11.244602966
"4344","26077","2012",12.0207972
"4345","26079","2012",10.561941997
"4346","26081","2012",14.475222148
"4347","26083","2012",7.82328578
"4348","26085","2012",8.550364263
"4349","26087","2012",9.4844261412
"4350","26089","2012",7.8024622141
"4351","26091","2012",10.666612897
"4352","26093","2012",9.3633677424
"4353","26095","2012",8.1532189832
"4354","26097","2012",7.6964867802
"4355","26099","2012",10.761092876
"4356","26101","2012",7.2802281138
"4357","26103","2012",10.215773095
"4358","26105","2012",9.7377100675
"4359","26107","2012",9.8445119146
"4360","26109","2012",8.6556440261
"4361","26111","2012",10.32675525
"4362","26113","2012",12.772502341
"4363","26115","2012",10.162090638
"4364","26117","2012",11.31669331
"4365","26119","2012",7.9427287454
"4366","26121","2012",12.616664462
"4367","26123","2012",11.497120522
"4368","26125","2012",10.943088143
"4369","26127","2012",11.82691761
"4370","26129","2012",8.8687656079
"4371","26131","2012",3.3739743885
"4372","26133","2012",11.710903107
"4373","26135","2012",10.356062369
"4374","26137","2012",10.341175738
"4375","26139","2012",12.339113651
"4376","26141","2012",6.4034151547
"4377","26143","2012",7.5860647289
"4378","26145","2012",11.956844601
"4379","26147","2012",10.099129129
"4380","26149","2012",13.796493528
"4381","26151","2012",10.022232417
"4382","26153","2012",9.74624116
"4383","26155","2012",10.019594192
"4384","26157","2012",9.6632397283
"4385","26159","2012",12.788129653
"4386","26161","2012",10.762674203
"4387","26163","2012",12.931501551
"4388","26165","2012",11.479259066
"4389","27001","2012",8.5077314786
"4390","27003","2012",12.149585796
"4391","27005","2012",12.957386623
"4392","27007","2012",15.632102351
"4393","27009","2012",14.599105966
"4394","27011","2012",11.605415861
"4395","27013","2012",11.860855311
"4396","27015","2012",11.435284903
"4397","27017","2012",10.973316176
"4398","27019","2012",11.752731948
"4399","27021","2012",12.748049936
"4400","27023","2012",12.523532782
"4401","27025","2012",10.669153649
"4402","27027","2012",13.154060692
"4403","27029","2012",10.805839752
"4404","27031","2012",9.625565502
"4405","27033","2012",13.655687723
"4406","27035","2012",11.618733415
"4407","27037","2012",12.944205242
"4408","27039","2012",12.948822497
"4409","27041","2012",11.038593683
"4410","27043","2012",9.4982016273
"4411","27045","2012",11.664466579
"4412","27047","2012",10.564457686
"4413","27049","2012",11.990589664
"4414","27051","2012",9.5629561278
"4415","27053","2012",13.617743771
"4416","27055","2012",10.733262487
"4417","27057","2012",10.153771052
"4418","27059","2012",11.656996162
"4419","27061","2012",10.348227838
"4420","27063","2012",10.242403551
"4421","27065","2012",7.0814050999
"4422","27067","2012",12.769731008
"4423","27069","2012",10.622994357
"4424","27071","2012",7.9551481173
"4425","27073","2012",9.0649187644
"4426","27075","2012",10.84789764
"4427","27077","2012",8.5448605177
"4428","27079","2012",11.363021482
"4429","27081","2012",11.416709912
"4430","27083","2012",13.408212044
"4431","27085","2012",10.930322652
"4432","27087","2012",18.218254691
"4433","27089","2012",11.727416799
"4434","27091","2012",10.563980235
"4435","27093","2012",12.459711437
"4436","27095","2012",13.169651529
"4437","27097","2012",11.181097616
"4438","27099","2012",13.409353532
"4439","27101","2012",10.577705452
"4440","27103","2012",11.517594641
"4441","27105","2012",16.052771179
"4442","27107","2012",9.3994778068
"4443","27109","2012",14.285909488
"4444","27111","2012",10.900515329
"4445","27113","2012",12.983788002
"4446","27115","2012",9.9287645149
"4447","27117","2012",12.046919582
"4448","27119","2012",12.910183819
"4449","27121","2012",11.834319527
"4450","27123","2012",14.509541055
"4451","27125","2012",14.980353635
"4452","27127","2012",11.618778458
"4453","27129","2012",12.894822533
"4454","27131","2012",10.814249364
"4455","27133","2012",11.320754717
"4456","27135","2012",11.086403042
"4457","27137","2012",10.220249368
"4458","27139","2012",14.584633087
"4459","27141","2012",12.689602695
"4460","27143","2012",11.836667218
"4461","27145","2012",12.30008244
"4462","27147","2012",12.129694425
"4463","27149","2012",13.270922278
"4464","27151","2012",11.497824736
"4465","27153","2012",13.563974729
"4466","27155","2012",9.2847816626
"4467","27157","2012",10.103819058
"4468","27159","2012",12.986536557
"4469","27161","2012",11.469982534
"4470","27163","2012",11.201998796
"4471","27165","2012",13.822816623
"4472","27167","2012",10.630220197
"4473","27169","2012",9.1725252683
"4474","27171","2012",14.431232691
"4475","27173","2012",13.309194109
"4476","28001","2012",12.224182218
"4477","28003","2012",11.813507672
"4478","28005","2012",11.272573904
"4479","28007","2012",12.302102258
"4480","28009","2012",9.2171208019
"4481","28011","2012",16.754173795
"4482","28013","2012",11.771036524
"4483","28015","2012",7.6793856491
"4484","28017","2012",13.770641678
"4485","28019","2012",9.5982936367
"4486","28021","2012",11.184863848
"4487","28023","2012",11.798699735
"4488","28025","2012",11.346685252
"4489","28027","2012",16.670876484
"4490","28029","2012",12.961851693
"4491","28031","2012",14.69379367
"4492","28033","2012",12.580899907
"4493","28035","2012",13.390099999
"4494","28037","2012",10.576015109
"4495","28039","2012",15.774180158
"4496","28041","2012",8.7241764377
"4497","28043","2012",13.698313164
"4498","28045","2012",10.643616608
"4499","28047","2012",14.508203115
"4500","28049","2012",13.857259745
"4501","28051","2012",14.631578947
"4502","28053","2012",14.574112059
"4503","28055","2012",8.6206896552
"4504","28057","2012",13.356811544
"4505","28059","2012",11.579481245
"4506","28061","2012",13.941243344
"4507","28063","2012",15.058268954
"4508","28065","2012",12.052171042
"4509","28067","2012",13.949804175
"4510","28069","2012",8.6081826095
"4511","28071","2012",11.72128488
"4512","28073","2012",14.075728458
"4513","28075","2012",12.951580727
"4514","28077","2012",12.659223148
"4515","28079","2012",12.701556479
"4516","28081","2012",14.168014168
"4517","28083","2012",14.922523784
"4518","28085","2012",13.999454939
"4519","28087","2012",13.471007138
"4520","28089","2012",13.465630849
"4521","28091","2012",12.717461036
"4522","28093","2012",12.713656267
"4523","28095","2012",11.668835171
"4524","28097","2012",11.78726788
"4525","28099","2012",14.790164541
"4526","28101","2012",13.841636762
"4527","28103","2012",13.809693514
"4528","28105","2012",11.658004266
"4529","28107","2012",15.094339623
"4530","28109","2012",12.423035132
"4531","28111","2012",13.831945997
"4532","28113","2012",14.629542237
"4533","28115","2012",14.383698475
"4534","28117","2012",13.921479699
"4535","28119","2012",14.881140047
"4536","28121","2012",13.413053073
"4537","28123","2012",16.780652894
"4538","28125","2012",18.424593727
"4539","28127","2012",12.876397527
"4540","28129","2012",10.771665044
"4541","28131","2012",11.682242991
"4542","28133","2012",12.436762226
"4543","28135","2012",10.156636439
"4544","28137","2012",11.908919466
"4545","28139","2012",11.922910646
"4546","28141","2012",10.750770642
"4547","28143","2012",19.2124786
"4548","28145","2012",12.659154105
"4549","28147","2012",11.366622865
"4550","28149","2012",12.59672858
"4551","28151","2012",16.661026733
"4552","28153","2012",13.435514381
"4553","28155","2012",12.327416174
"4554","28157","2012",10.608686519
"4555","28159","2012",10.625706846
"4556","28161","2012",11.161072748
"4557","28163","2012",13.46123271
"4558","29001","2012",10.714564015
"4559","29003","2012",10.779484207
"4560","29005","2012",8.2987551867
"4561","29007","2012",13.163307281
"4562","29009","2012",12.308998302
"4563","29011","2012",12.25848352
"4564","29013","2012",11.018135255
"4565","29015","2012",6.7851883021
"4566","29017","2012",12.974454025
"4567","29019","2012",12.642360862
"4568","29021","2012",13.804005388
"4569","29023","2012",13.515399646
"4570","29025","2012",9.909615594
"4571","29027","2012",11.476500231
"4572","29029","2012",9.0660183365
"4573","29031","2012",12.169329385
"4574","29033","2012",12.547051443
"4575","29035","2012",10.472034907
"4576","29037","2012",12.033946506
"4577","29039","2012",12.796089285
"4578","29041","2012",10.252417105
"4579","29043","2012",11.989362441
"4580","29045","2012",12.151536812
"4581","29047","2012",13.223739129
"4582","29049","2012",10.863766429
"4583","29051","2012",11.649190702
"4584","29053","2012",11.113960845
"4585","29055","2012",10.363947979
"4586","29057","2012",9.2665100496
"4587","29059","2012",12.582007729
"4588","29061","2012",13.73990599
"4589","29063","2012",8.4407971864
"4590","29065","2012",10.358387416
"4591","29067","2012",11.688598103
"4592","29069","2012",13.688117649
"4593","29071","2012",12.466308938
"4594","29073","2012",8.6730268864
"4595","29075","2012",12.948793408
"4596","29077","2012",12.421736785
"4597","29079","2012",13.603459165
"4598","29081","2012",12.607189505
"4599","29083","2012",11.691173164
"4600","29085","2012",8.0805960751
"4601","29087","2012",8.6143502469
"4602","29089","2012",11.951996081
"4603","29091","2012",12.499845909
"4604","29093","2012",11.526832955
"4605","29095","2012",14.301869221
"4606","29097","2012",14.611366223
"4607","29099","2012",11.810297943
"4608","29101","2012",13.554146768
"4609","29103","2012",12.172854534
"4610","29105","2012",13.633169361
"4611","29107","2012",11.167957018
"4612","29109","2012",12.798501639
"4613","29111","2012",11.111657407
"4614","29113","2012",13.1871026
"4615","29115","2012",11.00083702
"4616","29117","2012",10.95726666
"4617","29119","2012",13.912815928
"4618","29121","2012",10.692775935
"4619","29123","2012",11.937147265
"4620","29125","2012",9.8939152421
"4621","29127","2012",11.715219356
"4622","29129","2012",10.425020048
"4623","29131","2012",11.07505071
"4624","29133","2012",13.680370422
"4625","29135","2012",13.768924303
"4626","29137","2012",9.8992805755
"4627","29139","2012",11.668804568
"4628","29141","2012",13.297083539
"4629","29143","2012",11.172284141
"4630","29145","2012",13.498293515
"4631","29147","2012",9.5380667237
"4632","29149","2012",12.994093594
"4633","29151","2012",11.169561144
"4634","29153","2012",10.187110187
"4635","29155","2012",15.223386652
"4636","29157","2012",11.470967402
"4637","29159","2012",13.663434329
"4638","29161","2012",12.423184049
"4639","29163","2012",12.361271599
"4640","29165","2012",12.445979096
"4641","29167","2012",12.459058506
"4642","29169","2012",14.835350092
"4643","29171","2012",10.885999395
"4644","29173","2012",8.6825032925
"4645","29175","2012",10.6685633
"4646","29177","2012",10.209576324
"4647","29179","2012",8.846183177
"4648","29181","2012",12.141437092
"4649","29183","2012",11.969625408
"4650","29185","2012",8.9490114464
"4651","29186","2012",8.3185448092
"4652","29187","2012",11.477019324
"4653","29189","2012",11.756291605
"4654","29195","2012",13.844515442
"4655","29197","2012",13.673655424
"4656","29199","2012",17.319587629
"4657","29201","2012",12.795627522
"4658","29203","2012",11.466794075
"4659","29205","2012",14.13541081
"4660","29207","2012",11.832732758
"4661","29209","2012",8.4048054241
"4662","29211","2012",13.768061124
"4663","29213","2012",11.652913702
"4664","29215","2012",10.982424254
"4665","29217","2012",12.043604513
"4666","29219","2012",12.120841113
"4667","29221","2012",12.232781464
"4668","29223","2012",9.6150262736
"4669","29225","2012",14.321773486
"4670","29227","2012",13.339685565
"4671","29229","2012",13.35918983
"4672","29510","2012",15.288997433
"4673","30001","2012",10.016694491
"4674","30003","2012",20.651798395
"4675","30005","2012",17.351942663
"4676","30007","2012",9.2294296909
"4677","30009","2012",8.1067721206
"4678","30011","2012",8.7221979939
"4679","30013","2012",14.460988392
"4680","30015","2012",5.9604904632
"4681","30017","2012",11.80166412
"4682","30019","2012",9.6208262592
"4683","30021","2012",10.73560826
"4684","30023","2012",7.3533387402
"4685","30025","2012",17.125587643
"4686","30027","2012",9.1895676527
"4687","30029","2012",11.669683431
"4688","30031","2012",12.003588029
"4689","30033","2012",11.208967174
"4690","30035","2012",17.251504919
"4691","30037","2012",8.4490042245
"4692","30039","2012",6.2081359255
"4693","30041","2012",18.420250076
"4694","30043","2012",6.4337020227
"4695","30045","2012",7.4757039621
"4696","30047","2012",13.243891083
"4697","30049","2012",11.286121791
"4698","30051","2012",7.9631181894
"4699","30053","2012",9.971874201
"4700","30055","2012",5.2785923754
"4701","30057","2012",7.4475730058
"4702","30059","2012",11.692798299
"4703","30061","2012",11.499760422
"4704","30063","2012",10.972176404
"4705","30065","2012",9.1111346541
"4706","30067","2012",8.2958199357
"4707","30069","2012",8.0482897384
"4708","30071","2012",10.352714578
"4709","30073","2012",11.666531637
"4710","30075","2012",6.3001145475
"4711","30077","2012",8.895164137
"4712","30079","2012",14.022787029
"4713","30081","2012",9.3631108256
"4714","30083","2012",13.764098643
"4715","30085","2012",20.980658455
"4716","30087","2012",17.996786288
"4717","30089","2012",7.7277716795
"4718","30091","2012",11.194029851
"4719","30093","2012",12.398553986
"4720","30095","2012",8.8418294946
"4721","30097","2012",7.2564889757
"4722","30099","2012",12.379301807
"4723","30101","2012",10.606498891
"4724","30103","2012",9.756097561
"4725","30105","2012",8.8235294118
"4726","30107","2012",11.839924224
"4727","30109","2012",6.9444444444
"4728","30111","2012",13.370625102
"4729","31001","2012",12.821947593
"4730","31003","2012",11.08495938
"4731","31005","2012",10.559662091
"4732","31007","2012",11.949215833
"4733","31009","2012",10.277492292
"4734","31011","2012",9.0439276486
"4735","31013","2012",11.968085106
"4736","31015","2012",11.597004107
"4737","31017","2012",8.7804878049
"4738","31019","2012",14.439821725
"4739","31021","2012",12.626262626
"4740","31023","2012",11.994184638
"4741","31025","2012",10.325040208
"4742","31027","2012",12.377514183
"4743","31029","2012",10.752688172
"4744","31031","2012",11.341825161
"4745","31033","2012",12.16229688
"4746","31035","2012",10.594375633
"4747","31037","2012",15.815891656
"4748","31039","2012",12.41826474
"4749","31041","2012",11.219938382
"4750","31043","2012",18.446718844
"4751","31045","2012",11.780104712
"4752","31047","2012",16.267922727
"4753","31049","2012",8.1716036772
"4754","31051","2012",10.937237086
"4755","31053","2012",12.377584331
"4756","31055","2012",15.80401205
"4757","31057","2012",4.0455120101
"4758","31059","2012",9.5320623917
"4759","31061","2012",9.0809456709
"4760","31063","2012",8.4667771029
"4761","31065","2012",8.5740532816
"4762","31067","2012",10.697396814
"4763","31069","2012",7.4165636588
"4764","31071","2012",4.4955044955
"4765","31073","2012",12.77327438
"4766","31075","2012",7.9428117554
"4767","31077","2012",11.602320464
"4768","31079","2012",15.018354838
"4769","31081","2012",10.928358538
"4770","31083","2012",8.4708631517
"4771","31085","2012",8.551576697
"4772","31087","2012",10.471204188
"4773","31089","2012",12.776790432
"4774","31091","2012",9.582477755
"4775","31093","2012",11.593742555
"4776","31095","2012",9.8110705999
"4777","31097","2012",9.6126117466
"4778","31099","2012",14.860206817
"4779","31101","2012",9.8384549982
"4780","31103","2012",6.1881188119
"4781","31105","2012",10.512483574
"4782","31107","2012",12.012362237
"4783","31109","2012",13.775724486
"4784","31111","2012",12.555032429
"4785","31113","2012",12.787723785
"4786","31115","2012",13.093289689
"4787","31117","2012",7.5471698113
"4788","31119","2012",14.49585527
"4789","31121","2012",9.7404677988
"4790","31123","2012",11.090945755
"4791","31125","2012",14.044564483
"4792","31127","2012",11.396803336
"4793","31129","2012",8.3361496001
"4794","31131","2012",11.581291759
"4795","31133","2012",7.8824793981
"4796","31135","2012",11.235955056
"4797","31137","2012",14.385353095
"4798","31139","2012",10.8476462
"4799","31141","2012",14.912321075
"4800","31143","2012",8.3003206942
"4801","31145","2012",10.953695741
"4802","31147","2012",10.466165414
"4803","31149","2012",8.9470061941
"4804","31151","2012",13.429823951
"4805","31153","2012",15.915571913
"4806","31155","2012",11.239732936
"4807","31157","2012",12.61829653
"4808","31159","2012",12.26117493
"4809","31161","2012",12.164311781
"4810","31163","2012",9.0614886731
"4811","31165","2012",6.8130204391
"4812","31167","2012",12.88008478
"4813","31169","2012",9.6946194862
"4814","31171","2012",7.1479628306
"4815","31173","2012",19.670234307
"4816","31175","2012",11.132164851
"4817","31177","2012",10.384528557
"4818","31179","2012",9.4986807388
"4819","31181","2012",10.946469096
"4820","31183","2012",11.166253102
"4821","31185","2012",12.237509051
"4822","32001","2012",13.145501454
"4823","32003","2012",13.211346877
"4824","32005","2012",6.9449622394
"4825","32007","2012",12.369162741
"4826","32009","2012",2.5624599616
"4827","32011","2012",7.560483871
"4828","32013","2012",16.374962919
"4829","32015","2012",14.457011651
"4830","32017","2012",4.1353383459
