"","FIPS","YEAR","POP","RPOP"
"1","01001","2000",43952,NA
"2","01001","2001",44509,12.6729159082636
"3","01001","2002",45207,15.682221573165
"4","01001","2003",45762,12.2768597783529
"5","01001","2004",46948,25.9166994449543
"6","01001","2005",47875,19.7452500639005
"7","01001","2006",49118,25.9634464751958
"8","01001","2007",49835,14.5974998982043
"9","01001","2008",50338,10.0933079161232
"10","01001","2009",50816,9.495808335651
"11","01001","2010",54773,77.8691750629723
"12","01001","2011",55227,8.28875540868676
"13","01001","2012",54954,-4.94323428757673
"14","01001","2013",54727,-4.13072751756014
"15","01001","2014",54893,3.03323770716465
"16","01001","2015",54864,-0.528300511904979
"17","01001","2016",55243,6.90799066783319
"18","01001","2017",55390,2.66097062071213
"19","01001","2018",55533,2.58169344647048
"20","01001","2019",55869,6.05045648533305
"21","01003","2000",141384,NA
"22","01003","2001",145017,25.6959769139365
"23","01003","2002",148177,21.790548694291
"24","01003","2003",151798,24.436990896023
"25","01003","2004",156640,31.8976534605199
"26","01003","2005",162623,38.1958631256384
"27","01003","2006",168572,36.5815413563887
"28","01003","2007",172851,25.3838122582635
"29","01003","2008",176268,19.7684711109568
"30","01003","2009",179831,20.2135384755032
"31","01003","2010",183112,18.2449077189139
"32","01003","2011",186558,18.8190834025078
"33","01003","2012",190145,19.2272644432295
"34","01003","2013",194885,24.9283441584054
"35","01003","2014",199183,22.054031864946
"36","01003","2015",202939,18.8570309715187
"37","01003","2016",207601,22.9724202839277
"38","01003","2017",212521,23.6993078068025
"39","01003","2018",217855,25.0986961288531
"40","01003","2019",223234,24.6907346629639
"41","01005","2000",29039,NA
"42","01005","2001",29221,6.26743345156514
"43","01005","2002",29285,2.19020567400157
"44","01005","2003",29501,7.37578965340618
"45","01005","2004",29462,-1.32198908511576
"46","01005","2005",29466,0.135768108071414
"47","01005","2006",29564,3.32586710106564
"48","01005","2007",29736,5.81788661886078
"49","01005","2008",29866,4.37180521926285
"50","01005","2009",29796,-2.343802317016
"51","01005","2010",27327,-82.8634716069271
"52","01005","2011",27341,0.512313828813993
"53","01005","2012",27169,-6.29091840093632
"54","01005","2013",26937,-8.539143877213
"55","01005","2014",26755,-6.7565059212236
"56","01005","2015",26283,-17.6415623247991
"57","01005","2016",25806,-18.1486131720123
"58","01005","2017",25157,-25.1491901108269
"59","01005","2018",24872,-11.3288547919068
"60","01005","2019",24686,-7.47828883885494
"61","01007","2000",19881,NA
"62","01007","2001",20866,49.5447915094814
"63","01007","2002",20906,1.91699415316783
"64","01007","2003",20975,3.30048789821104
"65","01007","2004",21133,7.53277711561383
"66","01007","2005",21304,8.09161027776463
"67","01007","2006",21211,-4.36537739391664
"68","01007","2007",21410,9.38192447315072
"69","01007","2008",21530,5.60485754320411
"70","01007","2009",21576,2.13655364607524
"71","01007","2010",22870,59.9740452354468
"72","01007","2011",22745,-5.46567555749891
"73","01007","2012",22667,-3.42932512640141
"74","01007","2013",22521,-6.44108174879781
"75","01007","2014",22553,1.42089605257315
"76","01007","2015",22566,0.5764199884716
"77","01007","2016",22586,0.886289107506869
"78","01007","2017",22550,-1.59390773045249
"79","01007","2018",22367,-8.11529933481153
"80","01007","2019",22394,1.20713551213842
"81","01009","2000",51141,NA
"82","01009","2001",51961,16.0341017969926
"83","01009","2002",52753,15.2422008814303
"84","01009","2003",53739,18.6908801395181
"85","01009","2004",54471,13.6213922849327
"86","01009","2005",55041,10.4642837473151
"87","01009","2006",55983,17.1145146345452
"88","01009","2007",56863,15.7190575710484
"89","01009","2008",57797,16.4254436100804
"90","01009","2009",58197,6.92077443465924
"91","01009","2010",57376,-14.1072563877863
"92","01009","2011",57560,3.2069157836029
"93","01009","2012",57580,0.347463516330785
"94","01009","2013",57619,0.677318513372699
"95","01009","2014",57526,-1.61405092070324
"96","01009","2015",57526,0
"97","01009","2016",57494,-0.556270208253659
"98","01009","2017",57787,5.09618394962953
"99","01009","2018",57771,-0.276878882793708
"100","01009","2019",57826,0.952034757923526
"101","01011","2000",11585,NA
"102","01011","2001",11353,-20.0258955545965
"103","01011","2002",11241,-9.86523385889192
"104","01011","2003",11287,4.09216261898408
"105","01011","2004",11011,-24.4529104279259
"106","01011","2005",10952,-5.35827808555081
"107","01011","2006",10710,-22.0964207450694
"108","01011","2007",10940,21.4752567693744
"109","01011","2008",10878,-5.6672760511883
"110","01011","2009",10913,3.21750321750322
"111","01011","2010",10876,-3.39045175478787
"112","01011","2011",10675,-18.4810592129459
"113","01011","2012",10606,-6.46370023419204
"114","01011","2013",10549,-5.37431642466528
"115","01011","2014",10663,10.8067115366385
"116","01011","2015",10400,-24.664728500422
"117","01011","2016",10389,-1.05769230769231
"118","01011","2017",10176,-20.502454519203
"119","01011","2018",10174,-0.196540880503145
"120","01011","2019",10101,-7.17515234912522
"121","01013","2000",21275,NA
"122","01013","2001",20997,-13.0669800235018
"123","01013","2002",20570,-20.3362385102634
"124","01013","2003",20507,-3.06271268838114
"125","01013","2004",20448,-2.8770663675818
"126","01013","2005",20310,-6.74882629107981
"127","01013","2006",20204,-5.2191038897095
"128","01013","2007",20206,0.0989902989507028
"129","01013","2008",20176,-1.48470751262001
"130","01013","2009",20013,-8.07890563045202
"131","01013","2010",20932,45.9201519012642
"132","01013","2011",20866,-3.15306707433595
"133","01013","2012",20670,-9.39327135052238
"134","01013","2013",20356,-15.1910982099661
"135","01013","2014",20327,-1.42464138337591
"136","01013","2015",20162,-8.11728243223299
"137","01013","2016",20012,-7.43973812121813
"138","01013","2017",19888,-6.1962822306616
"139","01013","2018",19631,-12.9223652453741
"140","01013","2019",19448,-9.32199072894911
"141","01015","2000",110986,NA
"142","01015","2001",110671,-2.83819580848035
"143","01015","2002",110532,-1.25597491664483
"144","01015","2003",111088,5.03021749357652
"145","01015","2004",111300,1.90839694656489
"146","01015","2005",111760,4.1329739442947
"147","01015","2006",112127,3.28382247673586
"148","01015","2007",112484,3.18388969650486
"149","01015","2008",113060,5.12072828135557
"150","01015","2009",113646,5.18308862550858
"151","01015","2010",118408,41.9020467064393
"152","01015","2011",117744,-5.60772920748598
"153","01015","2012",117190,-4.70512297866558
"154","01015","2013",116471,-6.13533577950337
"155","01015","2014",115917,-4.7565488404839
"156","01015","2015",115469,-3.86483432110907
"157","01015","2016",114973,-4.29552520589942
"158","01015","2017",114710,-2.2874935854505
"159","01015","2018",114331,-3.30398395955017
"160","01015","2019",113605,-6.34998381891176
"161","01017","2000",36552,NA
"162","01017","2001",36242,-8.48106806741081
"163","01017","2002",35921,-8.85712709011644
"164","01017","2003",35618,-8.43517719439882
"165","01017","2004",35373,-6.87854455612331
"166","01017","2005",35163,-5.93673140530913
"167","01017","2006",34811,-10.010522424139
"168","01017","2007",34718,-2.67156933153314
"169","01017","2008",34439,-8.03617719914742
"170","01017","2009",34258,-5.2556694445251
"171","01017","2010",34122,-3.96987564948333
"172","01017","2011",34033,-2.60828790809448
"173","01017","2012",34104,2.08621044280551
"174","01017","2013",34139,1.02627257799672
"175","01017","2014",33977,-4.74530595506605
"176","01017","2015",33996,0.559201812991141
"177","01017","2016",33745,-7.38322155547711
"178","01017","2017",33707,-1.12609275448215
"179","01017","2018",33600,-3.17441480998012
"180","01017","2019",33254,-10.297619047619
"181","01019","2000",23963,NA
"182","01019","2001",23987,1.00154404707257
"183","01019","2002",24058,2.95993663234252
"184","01019","2003",24086,1.16385401945299
"185","01019","2004",24213,5.2727725649755
"186","01019","2005",24191,-0.908602816668732
"187","01019","2006",24454,10.8718118308462
"188","01019","2007",24396,-2.3718001145007
"189","01019","2008",24332,-2.62338088211182
"190","01019","2009",24391,2.42479039947394
"191","01019","2010",25963,64.4500020499364
"192","01019","2011",25989,1.00142510495705
"193","01019","2012",25958,-1.19281234368387
"194","01019","2013",26017,2.27290238076893
"195","01019","2014",25895,-4.68924164969059
"196","01019","2015",25732,-6.29465147711914
"197","01019","2016",25768,1.39903621949324
"198","01019","2017",25805,1.43588947531822
"199","01019","2018",26014,8.09920558031389
"200","01019","2019",26196,6.9962327977243
"201","01021","2000",39892,NA
"202","01021","2001",40140,6.21678532036498
"203","01021","2002",40576,10.8619830592925
"204","01021","2003",40913,8.30540220820189
"205","01021","2004",41297,9.38576980421871
"206","01021","2005",41640,8.30568806450832
"207","01021","2006",41946,7.34870317002882
"208","01021","2007",42471,12.516092118438
"209","01021","2008",42789,7.48746203291658
"210","01021","2009",42988,4.65072799083877
"211","01021","2010",43653,15.4694333302317
"212","01021","2011",43689,0.824685588619339
"213","01021","2012",43582,-2.44912907139097
"214","01021","2013",43628,1.05548162085265
"215","01021","2014",43760,3.02557990281471
"216","01021","2015",43700,-1.37111517367459
"217","01021","2016",43866,3.79862700228833
"218","01021","2017",44120,5.79036155564674
"219","01021","2018",44163,0.974614687216682
"220","01021","2019",44428,6.00049815456377
"221","01023","2000",15879,NA
"222","01023","2001",15680,-12.5322753321998
"223","01023","2002",15371,-19.7066326530612
"224","01023","2003",15201,-11.0597879123024
"225","01023","2004",14925,-18.156700217091
"226","01023","2005",14537,-25.9966499162479
"227","01023","2006",14420,-8.04842814886153
"228","01023","2007",14214,-14.2857142857143
"229","01023","2008",14116,-6.89461094695371
"230","01023","2009",13983,-9.42193255879853
"231","01023","2010",13849,-9.58306515053994
"232","01023","2011",13609,-17.3297711026067
"233","01023","2012",13563,-3.38011609963994
"234","01023","2013",13397,-12.2391801223918
"235","01023","2014",13317,-5.97148615361648
"236","01023","2015",13231,-6.45791094090261
"237","01023","2016",13045,-14.0578943390522
"238","01023","2017",12925,-9.19892679187428
"239","01023","2018",12833,-7.11798839458414
"240","01023","2019",12589,-19.013480869633
"241","01025","2000",27797,NA
"242","01025","2001",27601,-7.05112062452783
"243","01025","2002",27248,-12.7893916887069
"244","01025","2003",27067,-6.642689371697
"245","01025","2004",26930,-5.06151402076329
"246","01025","2005",26728,-7.50092833271445
"247","01025","2006",26715,-0.486381322957198
"248","01025","2007",26416,-11.1922141119221
"249","01025","2008",26277,-5.26196244700182
"250","01025","2009",26044,-8.86707006127031
"251","01025","2010",25766,-10.6742435877745
"252","01025","2011",25587,-6.94713964138788
"253","01025","2012",25155,-16.8835736897643
"254","01025","2013",25123,-1.27211290001988
"255","01025","2014",24864,-10.3092783505155
"256","01025","2015",24698,-6.67631917631918
"257","01025","2016",24340,-14.49510081788
"258","01025","2017",24063,-11.3804437140509
"259","01025","2018",23918,-6.02584881353115
"260","01025","2019",23622,-12.3756166903587
"261","01027","2000",14239,NA
"262","01027","2001",14230,-0.632066858627713
"263","01027","2002",14145,-5.97329585382994
"264","01027","2003",14045,-7.06963591375044
"265","01027","2004",13913,-9.39836240655037
"266","01027","2005",13823,-6.46877021490692
"267","01027","2006",13755,-4.91933733632352
"268","01027","2007",13753,-0.145401672119229
"269","01027","2008",13793,2.90845633679924
"270","01027","2009",13605,-13.6301022257667
"271","01027","2010",13898,21.5361999264976
"272","01027","2011",13687,-15.1820405813786
"273","01027","2012",13434,-18.4846935047856
"274","01027","2013",13404,-2.23313979455114
"275","01027","2014",13441,2.76037003879439
"276","01027","2015",13415,-1.93437988244922
"277","01027","2016",13393,-1.63995527394707
"278","01027","2017",13350,-3.21063241992085
"279","01027","2018",13294,-4.19475655430712
"280","01027","2019",13235,-4.43809237249887
"281","01029","2000",14146,NA
"282","01029","2001",14184,2.68627173759367
"283","01029","2002",14365,12.7608573040045
"284","01029","2003",14379,0.974591019839889
"285","01029","2004",14262,-8.13686626330065
"286","01029","2005",14278,1.12186229140373
"287","01029","2006",14437,11.1360134472615
"288","01029","2007",14692,17.6629493662118
"289","01029","2008",14765,4.96869044377893
"290","01029","2009",14803,2.57365391127667
"291","01029","2010",15004,13.5783287171519
"292","01029","2011",14928,-5.0653159157558
"293","01029","2012",14889,-2.61254019292605
"294","01029","2013",14976,5.84323997582108
"295","01029","2014",15026,3.33867521367521
"296","01029","2015",14914,-7.45374683881272
"297","01029","2016",14848,-4.42537213356578
"298","01029","2017",14899,3.43480603448276
"299","01029","2018",15010,7.45016444056648
"300","01029","2019",14910,-6.66222518321119
"301","01031","2000",43536,NA
"302","01031","2001",43567,0.712054391767732
"303","01031","2002",43675,2.47894048247527
"304","01031","2003",43945,6.18202633085289
"305","01031","2004",44539,13.5168961201502
"306","01031","2005",44960,9.4523900401895
"307","01031","2006",45460,11.1209964412811
"308","01031","2007",46586,24.769027716674
"309","01031","2008",47524,20.1348044476881
"310","01031","2009",48322,16.7915158656679
"311","01031","2010",50208,39.0298414800712
"312","01031","2011",50444,4.70044614404079
"313","01031","2012",51141,13.8173023550868
"314","01031","2013",50681,-8.99474003245928
"315","01031","2014",50657,-0.47355024565419
"316","01031","2015",50963,6.04062617209862
"317","01031","2016",51202,4.68967682436277
"318","01031","2017",51853,12.7143470958166
"319","01031","2018",51950,1.8706728636723
"320","01031","2019",52342,7.54571703561116
"321","01033","2000",55004,NA
"322","01033","2001",54818,-3.38157224929096
"323","01033","2002",54581,-4.32339742420373
"324","01033","2003",54333,-4.54370568512852
"325","01033","2004",54431,1.80369204719047
"326","01033","2005",54408,-0.42255332439235
"327","01033","2006",54467,1.08439935303632
"328","01033","2007",54586,2.18480915049479
"329","01033","2008",54616,0.54959147034038
"330","01033","2009",54602,-0.256335139885748
"331","01033","2010",54524,-1.4285191018644
"332","01033","2011",54539,0.275108209228963
"333","01033","2012",54570,0.568400594070298
"334","01033","2013",54529,-0.751328568810702
"335","01033","2014",54462,-1.22870399237103
"336","01033","2015",54417,-0.826264184201829
"337","01033","2016",54497,1.47012882003786
"338","01033","2017",54695,3.63322751711103
"339","01033","2018",55004,5.64951092421611
"340","01033","2019",55241,4.30877754345139
"341","01035","2000",14008,NA
"342","01035","2001",13865,-10.208452312964
"343","01035","2002",13675,-13.7035701406419
"344","01035","2003",13423,-18.4277879341865
"345","01035","2004",13222,-14.9742978469791
"346","01035","2005",13163,-4.46225986991378
"347","01035","2006",13296,10.1040796171086
"348","01035","2007",13102,-14.5908543922984
"349","01035","2008",13014,-6.71653182720195
"350","01035","2009",12863,-11.6028891962502
"351","01035","2010",13236,28.997900956231
"352","01035","2011",13195,-3.09761257177395
"353","01035","2012",13046,-11.2921561197423
"354","01035","2013",12912,-10.2713475394757
"355","01035","2014",12677,-18.2001239157373
"356","01035","2015",12678,0.0788830164865504
"357","01035","2016",12500,-14.0400694115791
"358","01035","2017",12431,-5.52
"359","01035","2018",12292,-11.1817231115759
"360","01035","2019",12067,-18.3045883501464
"361","01037","2000",11794,NA
"362","01037","2001",11699,-8.05494319145328
"363","01037","2002",11499,-17.0954782460039
"364","01037","2003",11388,-9.65301330550483
"365","01037","2004",11121,-23.4457323498419
"366","01037","2005",10933,-16.9049545904145
"367","01037","2006",10824,-9.96981615293149
"368","01037","2007",10743,-7.48337028824834
"369","01037","2008",10694,-4.5611095597133
"370","01037","2009",10529,-15.4292126426033
"371","01037","2010",11780,118.814702250926
"372","01037","2011",11486,-24.9575551782683
"373","01037","2012",11346,-12.1887515235939
"374","01037","2013",11254,-8.10858452317997
"375","01037","2014",11037,-19.2820330549138
"376","01037","2015",10934,-9.33224608136269
"377","01037","2016",10819,-10.5176513627218
"378","01037","2017",10724,-8.78084850725575
"379","01037","2018",10643,-7.55315180902648
"380","01037","2019",10663,1.87916940712205
"381","01039","2000",37496,NA
"382","01039","2001",36942,-14.7749093236612
"383","01039","2002",36666,-7.47117102484976
"384","01039","2003",36513,-4.17280314187531
"385","01039","2004",36334,-4.90236354175225
"386","01039","2005",36608,7.54114603401772
"387","01039","2006",36726,3.22333916083916
"388","01039","2007",36823,2.6411806349725
"389","01039","2008",36646,-4.80677837221302
"390","01039","2009",36653,0.191016754898215
"391","01039","2010",37809,31.5390281832319
"392","01039","2011",38020,5.58068184823719
"393","01039","2012",37805,-5.65491846396633
"394","01039","2013",37814,0.238063748181457
"395","01039","2014",37760,-1.42804252393293
"396","01039","2015",37556,-5.40254237288136
"397","01039","2016",37382,-4.63308126531047
"398","01039","2017",37062,-8.56026964849393
"399","01039","2018",36953,-2.94101775403378
"400","01039","2019",37049,2.59789462289936
"401","01041","2000",13672,NA
"402","01041","2001",13675,0.219426565242832
"403","01041","2002",13555,-8.77513711151737
"404","01041","2003",13542,-0.959055699004058
"405","01041","2004",13579,2.73224043715847
"406","01041","2005",13518,-4.4922306502688
"407","01041","2006",13665,10.8743897026187
"408","01041","2007",13717,3.80534211489206
"409","01041","2008",13659,-4.22832980972516
"410","01041","2009",13735,5.56409693242551
"411","01041","2010",13869,9.75609756097561
"412","01041","2011",13894,1.80258129641647
"413","01041","2012",13915,1.51144378868576
"414","01041","2013",13847,-4.88681279195113
"415","01041","2014",13851,0.28887123564671
"416","01041","2015",13850,-0.0721969532885712
"417","01041","2016",13916,4.76534296028881
"418","01041","2017",13858,-4.16786432883012
"419","01041","2018",13825,-2.38129600230914
"420","01041","2019",13772,-3.83363471971067
"421","01043","2000",77528,NA
"422","01043","2001",77611,1.0705809513982
"423","01043","2002",77778,2.15175683859247
"424","01043","2003",78124,4.44855871840366
"425","01043","2004",78708,7.47529568378475
"426","01043","2005",79386,8.61411800579357
"427","01043","2006",79867,6.05900284684957
"428","01043","2007",80591,9.06507068000551
"429","01043","2008",81473,10.9441500912013
"430","01043","2009",81723,3.06850122126349
"431","01043","2010",80456,-15.5035914002178
"432","01043","2011",80410,-0.571741075867555
"433","01043","2012",80279,-1.62915060315881
"434","01043","2013",80690,5.11964523723514
"435","01043","2014",81068,4.68459536497707
"436","01043","2015",81761,8.54837913850101
"437","01043","2016",82450,8.42700064823082
"438","01043","2017",82867,5.05761067313523
"439","01043","2018",83418,6.64920897341523
"440","01043","2019",83768,4.19573713107483
"441","01045","2000",49051,NA
"442","01045","2001",48962,-1.8144380338831
"443","01045","2002",48866,-1.96070421959887
"444","01045","2003",48493,-7.63311914214382
"445","01045","2004",48273,-4.53673726104799
"446","01045","2005",47849,-8.78337787168811
"447","01045","2006",47634,-4.49330184538862
"448","01045","2007",47836,4.24066843011294
"449","01045","2008",47989,3.1984279622042
"450","01045","2009",47757,-4.83444122611432
"451","01045","2010",50394,55.2170362459954
"452","01045","2011",50122,-5.39746795253403
"453","01045","2012",50289,3.33187023662264
"454","01045","2013",49771,-10.3004633219988
"455","01045","2014",49414,-7.17285166060557
"456","01045","2015",49365,-0.991621807584895
"457","01045","2016",49362,-0.0607718018839259
"458","01045","2017",49342,-0.405169968801912
"459","01045","2018",49143,-4.03307527056058
"460","01045","2019",49172,0.590114563620455
"461","01047","2000",46136,NA
"462","01047","2001",45863,-5.91728801803364
"463","01047","2002",44909,-20.8010814818045
"464","01047","2003",44496,-9.19637489144715
"465","01047","2004",43913,-13.1023013304567
"466","01047","2005",43347,-12.8891216723977
"467","01047","2006",43033,-7.2438692412393
"468","01047","2007",42738,-6.85520414565566
"469","01047","2008",42633,-2.45682998736487
"470","01047","2009",41974,-15.4575094410433
"471","01047","2010",43854,44.7896316767523
"472","01047","2011",43251,-13.7501710220276
"473","01047","2012",42789,-10.6818339460359
"474","01047","2013",41976,-19.0002103344317
"475","01047","2014",41554,-10.0533638269487
"476","01047","2015",40936,-14.8722144679213
"477","01047","2016",40080,-20.9106898573383
"478","01047","2017",39238,-21.0079840319361
"479","01047","2018",38294,-24.0583108211428
"480","01047","2019",37196,-28.6728991486917
"481","01049","2000",64633,NA
"482","01049","2001",65512,13.5998638466418
"483","01049","2002",65551,0.595310782757357
"484","01049","2003",66058,7.73443578282559
"485","01049","2004",66608,8.32601653092737
"486","01049","2005",66960,5.28465049243334
"487","01049","2006",67483,7.81063321385902
"488","01049","2007",68306,12.195664093179
"489","01049","2008",68945,9.35496149679384
"490","01049","2009",69434,7.09261005149032
"491","01049","2010",71163,24.9013451623124
"492","01049","2011",71365,2.83855374281579
"493","01049","2012",70944,-5.89925033279619
"494","01049","2013",70912,-0.4510599909788
"495","01049","2014",70993,1.14226083032491
"496","01049","2015",71087,1.32407420449904
"497","01049","2016",71104,0.239143584621661
"498","01049","2017",71437,4.68328082808281
"499","01049","2018",71407,-0.41995044584739
"500","01049","2019",71513,1.48444830338762
"501","01051","2000",66194,NA
"502","01051","2001",67531,20.1982052754026
"503","01051","2002",68764,18.2582813818839
"504","01051","2003",70055,18.7743586760514
"505","01051","2004",71142,15.516379987153
"506","01051","2005",73107,27.6208147086109
"507","01051","2006",75385,31.1598068584404
"508","01051","2007",77336,25.8804802016316
"509","01051","2008",77967,8.15920140684804
"510","01051","2009",78977,12.9541985711904
"511","01051","2010",79552,7.28060068121099
"512","01051","2011",79993,5.543543845535
"513","01051","2012",80193,2.5002187691423
"514","01051","2013",80536,4.27718130011348
"515","01051","2014",80538,0.0248336147809675
"516","01051","2015",80872,4.14711068067248
"517","01051","2016",81204,4.10525274507864
"518","01051","2017",81422,2.68459681789074
"519","01051","2018",81011,-5.04777578541426
"520","01051","2019",81209,2.44411252792831
"521","01053","2000",38442,NA
"522","01053","2001",38474,0.832422870818376
"523","01053","2002",38339,-3.50886312834642
"524","01053","2003",38074,-6.91202170113983
"525","01053","2004",37928,-3.8346378105794
"526","01053","2005",37698,-6.06412149335583
"527","01053","2006",37624,-1.96296885776434
"528","01053","2007",37665,1.08972995960026
"529","01053","2008",37619,-1.22129297756538
"530","01053","2009",37710,2.41899040378532
"531","01053","2010",38345,16.8390347387961
"532","01053","2011",38204,-3.6771417394706
"533","01053","2012",38023,-4.73772379855513
"534","01053","2013",37765,-6.78536675170292
"535","01053","2014",37735,-0.794386336555011
"536","01053","2015",37661,-1.96104412349278
"537","01053","2016",37475,-4.93879610206845
"538","01053","2017",36993,-12.8619079386257
"539","01053","2018",36524,-12.6780742302598
"540","01053","2019",36633,2.98433906472456
"541","01055","2000",103296,NA
"542","01055","2001",102901,-3.82396220570012
"543","01055","2002",102824,-0.74829204769633
"544","01055","2003",102757,-0.651598848517856
"545","01055","2004",102687,-0.681218797746139
"546","01055","2005",102637,-0.486916552241277
"547","01055","2006",102871,2.27987957559165
"548","01055","2007",103194,3.13985476956577
"549","01055","2008",103435,2.33540709731186
"550","01055","2009",103398,-0.35771257311355
"551","01055","2010",104459,10.2613203350162
"552","01055","2011",104369,-0.861582056117711
"553","01055","2012",104278,-0.871906408991176
"554","01055","2013",103884,-3.7783616870289
"555","01055","2014",103399,-4.66866889992684
"556","01055","2015",102998,-3.87818064004487
"557","01055","2016",102855,-1.38837647332958
"558","01055","2017",103007,1.47780856545622
"559","01055","2018",102611,-3.84439892434495
"560","01055","2019",102268,-3.34272154057557
"561","01057","2000",18520,NA
"562","01057","2001",18403,-6.31749460043197
"563","01057","2002",18307,-5.21654078139434
"564","01057","2003",18214,-5.08002403452231
"565","01057","2004",18061,-8.40013176677281
"566","01057","2005",18074,0.719782957754277
"567","01057","2006",17815,-14.3299767621998
"568","01057","2007",17590,-12.6298063429694
"569","01057","2008",17627,2.10346787947698
"570","01057","2009",17411,-12.2539286322119
"571","01057","2010",17229,-10.453161794268
"572","01057","2011",17052,-10.273376284172
"573","01057","2012",16945,-6.27492376260849
"574","01057","2013",16824,-7.14074948362349
"575","01057","2014",16772,-3.09082263433191
"576","01057","2015",16696,-4.5313617934653
"577","01057","2016",16563,-7.96597987541926
"578","01057","2017",16466,-5.85642697578941
"579","01057","2018",16445,-1.2753552775416
"580","01057","2019",16302,-8.69565217391304
"581","01059","2000",31239,NA
"582","01059","2001",31146,-2.97704792086815
"583","01059","2002",30809,-10.8200089899184
"584","01059","2003",30750,-1.9150248304067
"585","01059","2004",30593,-5.10569105691057
"586","01059","2005",30739,4.77233354035237
"587","01059","2006",30855,3.7737076677836
"588","01059","2007",30701,-4.99108734402852
"589","01059","2008",31121,13.6803361454024
"590","01059","2009",31217,3.08473378104817
"591","01059","2010",31746,16.9458948649774
"592","01059","2011",31776,0.945000945000945
"593","01059","2012",31690,-2.70644511581067
"594","01059","2013",31553,-4.32313032502367
"595","01059","2014",31559,0.190156245048014
"596","01059","2015",31515,-1.39421401185082
"597","01059","2016",31611,3.04616849119467
"598","01059","2017",31542,-2.18278447375913
"599","01059","2018",31298,-7.73571745609029
"600","01059","2019",31362,2.04485909642789
"601","01061","2000",25728,NA
"602","01061","2001",25468,-10.1057213930348
"603","01061","2002",25398,-2.74854719648186
"604","01061","2003",25431,1.29931490668557
"605","01061","2004",25403,-1.1010184420589
"606","01061","2005",25526,4.84194780144078
"607","01061","2006",25711,7.24751234035885
"608","01061","2007",25688,-0.894558749173506
"609","01061","2008",25931,9.4596698847711
"610","01061","2009",25864,-2.58378003162238
"611","01061","2010",26777,35.3000309310238
"612","01061","2011",26756,-0.784255144340292
"613","01061","2012",26924,6.27896546568994
"614","01061","2013",26677,-9.17397117813104
"615","01061","2014",26593,-3.14877984780897
"616","01061","2015",26631,1.42894746737863
"617","01061","2016",26494,-5.14438060906462
"618","01061","2017",26385,-4.11413905035102
"619","01061","2018",26306,-2.99412545006633
"620","01061","2019",26271,-1.33049494411921
"621","01063","2000",9892,NA
"622","01063","2001",9810,-8.2895268904165
"623","01063","2002",9790,-2.03873598369011
"624","01063","2003",9654,-13.8917262512768
"625","01063","2004",9488,-17.1949451004765
"626","01063","2005",9428,-6.32377740303541
"627","01063","2006",9077,-37.2295290623674
"628","01063","2007",9062,-1.65252836840366
"629","01063","2008",8997,-7.17280953431913
"630","01063","2009",8789,-23.1188173835723
"631","01063","2010",8991,22.9832745477301
"632","01063","2011",8903,-9.7875653431209
"633","01063","2012",8848,-6.1776929125014
"634","01063","2013",8748,-11.3019891500904
"635","01063","2014",8584,-18.7471422039323
"636","01063","2015",8508,-8.85368126747437
"637","01063","2016",8482,-3.05594734367654
"638","01063","2017",8310,-20.2782362650318
"639","01063","2018",8209,-12.1540312876053
"640","01063","2019",8111,-11.9381167011816
"641","01065","2000",18286,NA
"642","01065","2001",18269,-0.929672973859784
"643","01065","2002",18045,-12.2612075099896
"644","01065","2003",18024,-1.16375727348296
"645","01065","2004",17880,-7.98934753661784
"646","01065","2005",17930,2.79642058165548
"647","01065","2006",17912,-1.00390407138873
"648","01065","2007",18089,9.88164359088879
"649","01065","2008",18067,-1.21620874564653
"650","01065","2009",18017,-2.7674766148226
"651","01065","2010",15745,-126.103124826553
"652","01065","2011",15361,-24.3886948237536
"653","01065","2012",15364,0.195299785170236
"654","01065","2013",15246,-7.68029159073158
"655","01065","2014",15046,-13.1181949363768
"656","01065","2015",15015,-2.06034826531969
"657","01065","2016",14828,-12.4542124542125
"658","01065","2017",14801,-1.82087941731859
"659","01065","2018",14749,-3.51327612999122
"660","01065","2019",14651,-6.64451827242525
"661","01067","2000",16297,NA
"662","01067","2001",16255,-2.57716144075597
"663","01067","2002",16286,1.90710550599815
"664","01067","2003",16340,3.3157313029596
"665","01067","2004",16402,3.79436964504284
"666","01067","2005",16398,-0.243872698451408
"667","01067","2006",16529,7.98877911940481
"668","01067","2007",16634,6.35247141387864
"669","01067","2008",16603,-1.86365275940844
"670","01067","2009",16658,3.31265433957718
"671","01067","2010",17296,38.2999159562973
"672","01067","2011",17377,4.6831637372803
"673","01067","2012",17153,-12.8906025205732
"674","01067","2013",17129,-1.39917215647409
"675","01067","2014",17079,-2.91902621285539
"676","01067","2015",17101,1.28813162363136
"677","01067","2016",17072,-1.69580726273317
"678","01067","2017",17115,2.51874414245548
"679","01067","2018",17173,3.38884019865615
"680","01067","2019",17205,1.86339020555523
"681","01069","2000",88924,NA
"682","01069","2001",89444,5.84769016238586
"683","01069","2002",89859,4.63977460757569
"684","01069","2003",91202,14.9456370536062
"685","01069","2004",92406,13.2014648801561
"686","01069","2005",93648,13.4406856697617
"687","01069","2006",95536,20.1606014009909
"688","01069","2007",97432,19.8459219561213
"689","01069","2008",98895,15.015600624025
"690","01069","2009",100216,13.3576014965367
"691","01069","2010",101798,15.7859024507065
