"","FIPS","YEAR","RDOMESTICMIG"
"13721","27017","2015",1.6955379094
"13722","27019","2015",5.0513812211
"13723","27021","2015",3.9473224578
"13724","27023","2015",-1.325820351
"13725","27025","2015",3.4838362968
"13726","27027","2015",6.0936575721
"13727","27029","2015",0.5685694792
"13728","27031","2015",-7.817713795
"13729","27033","2015",-8.460901042
"13730","27035","2015",0.9973641091
"13731","27037","2015",-3.19183974
"13732","27039","2015",-4.41241359
"13733","27041","2015",5.1249897773
"13734","27043","2015",-6.124047568
"13735","27045","2015",-3.035413153
"13736","27047","2015",-5.451815095
"13737","27049","2015",-0.260654242
"13738","27051","2015",-11.87446989
"13739","27053","2015",-2.805266965
"13740","27055","2015",-0.962927299
"13741","27057","2015",0.4360465116
"13742","27059","2015",-4.232306607
"13743","27061","2015",0.2649152823
"13744","27063","2015",-19.93322859
"13745","27065","2015",-7.093979534
"13746","27067","2015",-6.932612655
"13747","27069","2015",-4.738267148
"13748","27071","2015",-2.495710498
"13749","27073","2015",-3.048116699
"13750","27075","2015",-2.743224708
"13751","27077","2015",-0.515663272
"13752","27079","2015",-6.118519318
"13753","27081","2015",-5.751633987
"13754","27083","2015",-8.642740873
"13755","27085","2015",-2.737850787
"13756","27087","2015",-20.85810996
"13757","27089","2015",-4.354984333
"13758","27091","2015",-7.497517378
"13759","27093","2015",-5.76119209
"13760","27095","2015",-3.36884989
"13761","27097","2015",-3.201658764
"13762","27099","2015",-8.05991712
"13763","27101","2015",-5.584932565
"13764","27103","2015",-2.152595073
"13765","27105","2015",-12.88956406
"13766","27107","2015",6.3626723224
"13767","27109","2015",-4.186571125
"13768","27111","2015",0.5391210588
"13769","27113","2015",3.0337237195
"13770","27115","2015",-0.06881602
"13771","27117","2015",-9.132420091
"13772","27119","2015",-4.063943613
"13773","27121","2015",0.6404098623
"13774","27123","2015",-5.861082617
"13775","27125","2015",2.2424317927
"13776","27127","2015",-6.331976481
"13777","27129","2015",-8.812350745
"13778","27131","2015",-1.887661142
"13779","27133","2015",7.7572923862
"13780","27135","2015",-7.092425162
"13781","27137","2015",-2.529012563
"13782","27139","2015",5.2265677921
"13783","27141","2015",-2.643935405
"13784","27143","2015",-4.225352113
"13785","27145","2015",1.6840067747
"13786","27147","2015",-1.669357708
"13787","27149","2015",-6.488897901
"13788","27151","2015",-11.76969568
"13789","27153","2015",-4.149718559
"13790","27155","2015",2.9620853081
"13791","27157","2015",-4.527632562
"13792","27159","2015",6.2371587907
"13793","27161","2015",-2.060711738
"13794","27163","2015",1.1986682355
"13795","27165","2015",-8.272727273
"13796","27167","2015",-15.44582261
"13797","27169","2015",-6.517087725
"13798","27171","2015",0.7439477549
"13799","27173","2015",-14.63242343
"13800","28001","2015",-22.12688385
"13801","28003","2015",0.9392191064
"13802","28005","2015",-0.476985452
"13803","28007","2015",-5.602240896
"13804","28009","2015",-15.44072948
"13805","28011","2015",-21.05953943
"13806","28013","2015",-3.272206694
"13807","28015","2015",0.0978569332
"13808","28017","2015",-6.264547832
"13809","28019","2015",-2.863961814
"13810","28021","2015",3.2651284284
"13811","28023","2015",-13.93275125
"13812","28025","2015",-6.72461458
"13813","28027","2015",-18.52452371
"13814","28029","2015",-5.117388749
"13815","28031","2015",4.5319581185
"13816","28033","2015",9.0398830338
"13817","28035","2015",-10.60661097
"13818","28037","2015",-1.93498452
"13819","28039","2015",-1.713098782
"13820","28041","2015",-57.65714081
"13821","28043","2015",-6.319702602
"13822","28045","2015",6.0248144335
"13823","28047","2015",5.1326519871
"13824","28049","2015",-10.74550517
"13825","28051","2015",-9.979119777
"13826","28053","2015",-12.9157618
"13827","28055","2015",-38.17914831
"13828","28057","2015",7.2858968896
"13829","28059","2015",-4.830507875
"13830","28061","2015",0.5439709882
"13831","28063","2015",-12.33258189
"13832","28065","2015",-11.43003369
"13833","28067","2015",0.5692391899
"13834","28069","2015",-9.246053214
"13835","28071","2015",8.5522296885
"13836","28073","2015",6.9188153799
"13837","28075","2015",-14.46572005
"13838","28077","2015",4.6614521609
"13839","28079","2015",-21.67196136
"13840","28081","2015",-2.914402695
"13841","28083","2015",-20.37802717
"13842","28085","2015",-5.862392607
"13843","28087","2015",-8.016669317
"13844","28089","2015",10.487274588
"13845","28091","2015",-8.926124574
"13846","28093","2015",-8.076154529
"13847","28095","2015",-5.926709146
"13848","28097","2015",-14.69014496
"13849","28099","2015",-1.289425018
"13850","28101","2015",-5.96187175
"13851","28103","2015",-14.26689082
"13852","28105","2015",1.0753669943
"13853","28107","2015",-10.63333916
"13854","28109","2015",-2.198700768
"13855","28111","2015",2.5700547173
"13856","28113","2015",-1.002029109
"13857","28115","2015",-3.21219987
"13858","28117","2015",1.6914150851
"13859","28119","2015",-26.70876916
"13860","28121","2015",0.9064265643
"13861","28123","2015",-12.04036858
"13862","28125","2015",-11.11837802
"13863","28127","2015",-11.6676725
"13864","28129","2015",-7.247050079
"13865","28131","2015",5.2255225523
"13866","28133","2015",-21.84886334
"13867","28135","2015",-7.106980558
"13868","28137","2015",6.5946079382
"13869","28139","2015",1.2275517163
"13870","28141","2015",7.5048833145
"13871","28143","2015",-31.98458574
"13872","28145","2015",2.7980449104
"13873","28147","2015",-15.89511938
"13874","28149","2015",-11.02471128
"13875","28151","2015",-25.86446936
"13876","28153","2015",-2.490660025
"13877","28155","2015",-7.247835716
"13878","28157","2015",-8.864084045
"13879","28159","2015",-7.989635068
"13880","28161","2015",13.568082701
"13881","28163","2015",-16.59089674
"13882","29001","2015",-12.0690333
"13883","29003","2015",-0.057810151
"13884","29005","2015",-5.632745024
"13885","29007","2015",3.0135610246
"13886","29009","2015",-1.047950831
"13887","29011","2015",-11.84575317
"13888","29013","2015",-7.664932932
"13889","29015","2015",2.7609642137
"13890","29017","2015",-7.440054992
"13891","29019","2015",-0.167049248
"13892","29021","2015",-10.12972767
"13893","29023","2015",1.820770793
"13894","29025","2015",1.3333333333
"13895","29027","2015",-1.589575964
"13896","29029","2015",5.0845559413
"13897","29031","2015",0.499535688
"13898","29033","2015",-6.391925988
"13899","29035","2015",-2.22823492
"13900","29037","2015",2.3248106763
"13901","29039","2015",2.6844663716
"13902","29041","2015",-6.16555162
"13903","29043","2015",10.115405374
"13904","29045","2015",-10.95370235
"13905","29047","2015",2.8536703626
"13906","29049","2015",16.894373439
"13907","29051","2015",-2.893167823
"13908","29053","2015",2.3878560464
"13909","29055","2015",-5.371968094
"13910","29057","2015",1.8457481872
"13911","29059","2015",0.6120138315
"13912","29061","2015",-8.190304125
"13913","29063","2015",1.5949599266
"13914","29065","2015",2.5566456809
"13915","29067","2015",-12.20374298
"13916","29069","2015",-15.12542842
"13917","29071","2015",0.7836760283
"13918","29073","2015",0.203073174
"13919","29075","2015",-18.93967639
"13920","29077","2015",2.8468980164
"13921","29079","2015",-17.11769653
"13922","29081","2015",-0.4636606
"13923","29083","2015",-10.82859297
"13924","29085","2015",6.1429033301
"13925","29087","2015",-5.769444136
"13926","29089","2015",-0.987020678
"13927","29091","2015",0.1247007183
"13928","29093","2015",-9.141745684
"13929","29095","2015",-0.474522867
"13930","29097","2015",1.8536544077
"13931","29099","2015",2.2286024955
"13932","29101","2015",-18.97568508
"13933","29103","2015",-22.53164557
"13934","29105","2015",-3.211312835
"13935","29107","2015",-0.061309259
"13936","29109","2015",1.9503452638
"13937","29111","2015",7.0168503237
"13938","29113","2015",1.9128723434
"13939","29115","2015",-0.89383659
"13940","29117","2015",-2.538071066
"13941","29119","2015",-11.99920884
"13942","29121","2015",-11.32333322
"13943","29123","2015",1.8875666803
"13944","29125","2015",-4.906060099
"13945","29127","2015",-4.00257557
"13946","29129","2015",-5.447364837
"13947","29131","2015",1.7302082285
"13948","29133","2015",-14.92537313
"13949","29135","2015",-0.883782589
"13950","29137","2015",-11.16611028
"13951","29139","2015",-11.24946329
"13952","29141","2015",0.647749072
"13953","29143","2015",-7.273528764
"13954","29145","2015",-1.255751946
"13955","29147","2015",-17.54155155
"13956","29149","2015",3.322105846
"13957","29151","2015",-8.831321754
"13958","29153","2015",-2.765516141
"13959","29155","2015",-10.35054612
"13960","29157","2015",-2.775886451
"13961","29159","2015",-3.337278107
"13962","29161","2015",-9.677671115
"13963","29163","2015",-5.256597843
"13964","29165","2015",8.1441057166
"13965","29167","2015",4.3607913554
"13966","29169","2015",-24.50493658
"13967","29171","2015",2.4734618159
"13968","29173","2015",-8.999755441
"13969","29175","2015",0.9981833064
"13970","29177","2015",-7.391370902
"13971","29179","2015",-8.982035928
"13972","29181","2015",-11.47186147
"13973","29183","2015",7.4684044131
"13974","29185","2015",4.6701692936
"13975","29186","2015",-6.099608282
"13976","29187","2015",7.8172342746
"13977","29189","2015",-3.720954399
"13978","29195","2015",-11.49622512
"13979","29197","2015",20.017993702
"13980","29199","2015",-2.484214885
"13981","29201","2015",1.8747993579
"13982","29203","2015",-2.173125679
"13983","29205","2015",4.2647420651
"13984","29207","2015",0.3696174459
"13985","29209","2015",1.0836308006
"13986","29211","2015",-21.65446331
"13987","29213","2015",5.4986762446
"13988","29215","2015",1.6368206707
"13989","29217","2015",-10.97242519
"13990","29219","2015",6.2957189111
"13991","29221","2015",-11.66987488
"13992","29223","2015",0.594530321
"13993","29225","2015",9.1096642821
"13994","29227","2015",-2.9296875
"13995","29229","2015",-3.686990975
"13996","29510","2015",-12.54797453
"13997","30001","2015",-4.293688278
"13998","30003","2015",-16.2070906
"13999","30005","2015",-12.09858103
"14000","30007","2015",11.260666843
"14001","30009","2015",0.19192937
"14002","30011","2015",-11.31911189
"14003","30013","2015",-7.94222065
"14004","30015","2015",-19.70358948
"14005","30017","2015",3.6528164045
"14006","30019","2015",-23.118128
"14007","30021","2015",3.6683785767
"14008","30023","2015",4.3915024428
"14009","30025","2015",12.099984079
"14010","30027","2015",-2.120515992
"14011","30029","2015",11.732823545
"14012","30031","2015",26.271485458
"14013","30033","2015",9.3786635404
"14014","30035","2015",-14.41111924
"14015","30037","2015",-27.72754671
"14016","30039","2015",7.9251862419
"14017","30041","2015",-13.53976928
"14018","30043","2015",8.6677645835
"14019","30045","2015",-26.56449553
"14020","30047","2015",5.829015544
"14021","30049","2015",5.3968831484
"14022","30051","2015",18.991348386
"14023","30053","2015",-2.09172201
"14024","30055","2015",-12.29868228
"14025","30057","2015",16.778100164
"14026","30059","2015",-11.42235518
"14027","30061","2015",2.1461786098
"14028","30063","2015",7.4915279632
"14029","30065","2015",-4.744958482
"14030","30067","2015",5.6387444396
"14031","30069","2015",-29.10602911
"14032","30071","2015",-9.62000962
"14033","30073","2015",-11.77143791
"14034","30075","2015",-3.385049365
"14035","30077","2015",-9.063664937
"14036","30079","2015",13.245033113
"14037","30081","2015",10.69688496
"14038","30083","2015",23.983271455
"14039","30085","2015",4.0525063871
"14040","30087","2015",-4.178272981
"14041","30089","2015",0.5308325223
"14042","30091","2015",0.2727024816
"14043","30093","2015",-4.608095848
"14044","30095","2015",19.721329046
"14045","30097","2015",-3.030720485
"14046","30099","2015",3.1423137352
"14047","30101","2015",-8.828722778
"14048","30103","2015",-5.826656956
"14049","30105","2015",-2.098635887
"14050","30107","2015",0
"14051","30109","2015",-8.348794063
"14052","30111","2015",3.8805931856
"14053","31001","2015",2.0013978016
"14054","31003","2015",-1.558360605
"14055","31005","2015",4.4345898004
"14056","31007","2015",62.273714699
"14057","31009","2015",-31.0237849
"14058","31011","2015",-7.687259773
"14059","31013","2015",-4.685497061
"14060","31015","2015",0.4973887093
"14061","31017","2015",10.073875084
"14062","31019","2015",-0.578643907
"14063","31021","2015",1.2228676246
"14064","31023","2015",-12.5623499
"14065","31025","2015",-0.983767831
"14066","31027","2015",-4.454865182
"14067","31029","2015",-3.776435045
"14068","31031","2015",11.065006916
"14069","31033","2015",0
"14070","31035","2015",-5.71201904
"14071","31037","2015",-16.74462114
"14072","31039","2015",2.8741985408
"14073","31041","2015",4.4448560052
"14074","31043","2015",-11.72835
"14075","31045","2015",-9.345794393
"14076","31047","2015",-17.54459251
"14077","31049","2015",-5.213764338
"14078","31051","2015",-2.081707
"14079","31053","2015",-4.290731201
"14080","31055","2015",-0.130032581
"14081","31057","2015",-46.79328379
"14082","31059","2015",-1.792596576
"14083","31061","2015",-17.59920305
"14084","31063","2015",-36.61498225
"14085","31065","2015",-1.445683602
"14086","31067","2015",9.3825106304
"14087","31069","2015",6.7991631799
"14088","31071","2015",8.4703537618
"14089","31073","2015",9.4316207496
"14090","31075","2015",25.157232704
"14091","31077","2015",-21.55347702
"14092","31079","2015",-11.33918564
"14093","31081","2015",4.1659814723
"14094","31083","2015",-9.842234766
"14095","31085","2015",-3.287671233
"14096","31087","2015",-3.126085446
"14097","31089","2015",-9.019493745
"14098","31091","2015",2.7855153203
"14099","31093","2015",-0.471142521
"14100","31095","2015",-7.162041182
"14101","31097","2015",5.3527050277
"14102","31099","2015",-4.868771396
"14103","31101","2015",-1.593918588
"14104","31103","2015",-2.512562814
"14105","31105","2015",-5.912389143
"14106","31107","2015",1.6526974383
"14107","31109","2015",1.774220575
"14108","31111","2015",-5.172244164
"14109","31113","2015",25.67394095
"14110","31115","2015",16.638935108
"14111","31117","2015",-44.04404404
"14112","31119","2015",-10.04537542
"14113","31121","2015",0.8978387738
"14114","31123","2015",3.0478512649
"14115","31125","2015",14.366197183
"14116","31127","2015",-17.40360807
"14117","31129","2015",-7.151920637
"14118","31131","2015",1.8341660869
"14119","31133","2015",-14.02990585
"14120","31135","2015",19.631479249
"14121","31137","2015",5.1145328908
"14122","31139","2015",-1.945254967
"14123","31141","2015",-5.516947086
"14124","31143","2015",-16.09349555
"14125","31145","2015",-1.46896805
"14126","31147","2015",-5.206073753
"14127","31149","2015",-7.676203768
"14128","31151","2015",-14.74046257
"14129","31153","2015",7.7227642886
"14130","31155","2015",2.1048099691
"14131","31157","2015",-8.392724471
"14132","31159","2015",-2.587778627
"14133","31161","2015",-1.337664819
"14134","31163","2015",7.9077429984
"14135","31165","2015",-33.11513285
"14136","31167","2015",-30.72834482
"14137","31169","2015",-11.79655773
"14138","31171","2015",-12.91248207
"14139","31173","2015",2.2801767137
"14140","31175","2015",-15.2653548
"14141","31177","2015",-3.01151906
"14142","31179","2015",-7.885763001
"14143","31181","2015",-5.527152135
"14144","31183","2015",-16.61341853
"14145","31185","2015",-10.10319694
"14146","32001","2015",0.4604340637
"14147","32003","2015",12.438036932
"14148","32005","2015",3.9461050677
"14149","32007","2015",-26.24233879
"14150","32009","2015",7.2551390568
"14151","32011","2015",13.442867812
"14152","32013","2015",-20.15657864
"14153","32015","2015",-24.66007939
"14154","32017","2015",-9.095307209
"14155","32019","2015",12.583730205
"14156","32021","2015",-7.424907189
"14157","32023","2015",10.721860942
"14158","32027","2015",-13.51351351
"14159","32029","2015",20.315145201
"14160","32031","2015",9.0673221357
"14161","32033","2015",-17.37994776
"14162","32510","2015",0.4808136847
"14163","33001","2015",3.2820852845
"14164","33003","2015",2.4464315843
"14165","33005","2015",-2.71094988
"14166","33007","2015",-8.107859095
"14167","33009","2015",-8.619103636
"14168","33011","2015",-2.435498493
"14169","33013","2015",0.5929719349
"14170","33015","2015",2.4898518671
"14171","33017","2015",-0.457449326
"14172","33019","2015",0.2085819901
"14173","34001","2015",-13.6937083
"14174","34003","2015",-3.684734625
"14175","34005","2015",-5.503910615
"14176","34007","2015",-7.04953177
"14177","34009","2015",-5.363178133
"14178","34011","2015",-14.29578303
"14179","34013","2015",-9.665867721
"14180","34015","2015",-1.372022771
"14181","34017","2015",-17.12346346
"14182","34019","2015",-4.194407192
"14183","34021","2015",-11.38076585
"14184","34023","2015",-10.67341696
"14185","34025","2015",-3.84605843
"14186","34027","2015",-6.252104171
"14187","34029","2015",1.7873940069
"14188","34031","2015",-12.67568789
"14189","34033","2015",-9.917613525
"14190","34035","2015",-6.170375822
"14191","34037","2015",-11.50916039
"14192","34039","2015",-7.506929018
"14193","34041","2015",-2.657645644
"14194","35001","2015",-5.095381248
"14195","35003","2015",-15.09326499
"14196","35005","2015",-5.925520762
"14197","35006","2015",-7.859923615
"14198","35007","2015",-21.72529047
"14199","35009","2015",-29.7833312
"14200","35011","2015",10.176754151
"14201","35013","2015",-8.402517016
"14202","35015","2015",9.2834602306
"14203","35017","2015",-16.56329169
"14204","35019","2015",-18.88080073
"14205","35021","2015",41.076487252
"14206","35023","2015",-26.93377852
"14207","35025","2015",6.5235348522
"14208","35027","2015",-13.45349046
"14209","35028","2015",-5.05334082
"14210","35029","2015",-8.730402705
"14211","35031","2015",0.8751658029
"14212","35033","2015",0.4337453915
"14213","35035","2015",-21.89018016
"14214","35037","2015",-1.537551745
"14215","35039","2015",-13.60200238
"14216","35041","2015",-37.74752475
"14217","35043","2015",7.6575791888
"14218","35045","2015",-13.15820153
"14219","35047","2015",-13.47252592
"14220","35049","2015",-0.121670948
"14221","35051","2015",6.7555555556
"14222","35053","2015",-10.92705609
"14223","35055","2015",-6.143552311
"14224","35057","2015",-7.613076579
"14225","35059","2015",-16.41098823
"14226","35061","2015",-4.829993468
"14227","36001","2015",-4.210978483
"14228","36003","2015",-7.580064431
"14229","36005","2015",-11.41226223
"14230","36007","2015",-8.632200601
"14231","36009","2015",-10.61282351
"14232","36011","2015",-6.481599389
"14233","36013","2015",-10.30196736
"14234","36015","2015",-6.176602524
"14235","36017","2015",-9.97033367
"14236","36019","2015",-11.30835301
"14237","36021","2015",-6.01413565
"14238","36023","2015",-10.78017108
"14239","36025","2015",-12.56854834
"14240","36027","2015",-6.555028634
"14241","36029","2015",-4.760098111
"14242","36031","2015",-6.790058725
"14243","36033","2015",-11.6887717
"14244","36035","2015",-2.172036423
"14245","36037","2015",-5.30775598
"14246","36039","2015",-4.394224733
"14247","36041","2015",5.5325034578
"14248","36043","2015",-10.6794884
"14249","36045","2015",-29.64897458
"14250","36047","2015",-13.10517787
"14251","36049","2015",-13.27991691
"14252","36051","2015",-4.870897936
"14253","36053","2015",-8.981827788
"14254","36055","2015",-7.701576954
"14255","36057","2015",-5.03813871
"14256","36059","2015",-4.601510586
"14257","36061","2015",-8.81673815
"14258","36063","2015",-4.501213401
"14259","36065","2015",-8.041184663
"14260","36067","2015",-7.553863589
"14261","36069","2015",-1.289997941
"14262","36071","2015",-4.537413008
"14263","36073","2015",-9.934966763
"14264","36075","2015",-9.087693748
"14265","36077","2015",-6.767994467
"14266","36079","2015",-5.29646617
"14267","36081","2015",-11.42342375
"14268","36083","2015",-3.597595753
"14269","36085","2015",-4.166110691
"14270","36087","2015",-6.996481574
"14271","36089","2015",-13.40036522
"14272","36091","2015",3.1114691594
"14273","36093","2015",-5.449573687
"14274","36095","2015",-9.814474767
"14275","36097","2015",-8.06562992
"14276","36099","2015",-2.956371986
"14277","36101","2015",-8.175110875
"14278","36103","2015",-7.025960237
"14279","36105","2015",-14.15602196
"14280","36107","2015",-11.09105758
"14281","36109","2015",-13.38197745
"14282","36111","2015",-4.827000094
"14283","36113","2015",-4.037560138
"14284","36115","2015",-3.14301521
"14285","36117","2015",-7.1767199
"14286","36119","2015",-5.727814148
"14287","36121","2015",-5.264184051
"14288","36123","2015",-1.670744078
"14289","37001","2015",8.8150284392
"14290","37003","2015",0.5138815638
"14291","37005","2015",-0.275900124
"14292","37007","2015",-12.41103807
"14293","37009","2015",0.4869643392
"14294","37011","2015",-6.090619308
"14295","37013","2015",4.5815387214
"14296","37015","2015",-3.903354909
"14297","37017","2015",-5.318216352
"14298","37019","2015",33.802325001
"14299","37021","2015",10.322570344
"14300","37023","2015",1.3882902198
"14301","37025","2015",18.970510931
"14302","37027","2015",-0.281888654
"14303","37029","2015",-0.389105058
"14304","37031","2015",2.8687718889
"14305","37033","2015",2.1920210434
"14306","37035","2015",0.8370571646
"14307","37037","2015",23.330270062
"14308","37039","2015",7.6411960133
"14309","37041","2015",-16.48695652
"14310","37043","2015",11.704186134
"14311","37045","2015",-0.051583883
"14312","37047","2015",-2.729882527
"14313","37049","2015",-19.31293135
"14314","37051","2015",-17.93338126
"14315","37053","2015",10.335296238
"14316","37055","2015",12.87626844
"14317","37057","2015",1.1992571948
"14318","37059","2015",11.67573305
"14319","37061","2015",-14.23319106
"14320","37063","2015",5.6617387948
"14321","37065","2015",-20.23773352
"14322","37067","2015",3.5118692983
"14323","37069","2015",11.9975625
"14324","37071","2015",8.9547163395
"14325","37073","2015",-6.130202038
"14326","37075","2015",-1.62705561
"14327","37077","2015",2.5999294059
"14328","37079","2015",-3.717649302
"14329","37081","2015",3.307146896
"14330","37083","2015",-11.40789411
"14331","37085","2015",0.9971772816
"14332","37087","2015",11.668827561
"14333","37089","2015",16.60475901
"14334","37091","2015",-7.966499847
"14335","37093","2015",5.9237958303
"14336","37095","2015",-27.7525848
"14337","37097","2015",14.061574456
"14338","37099","2015",6.0079051383
"14339","37101","2015",17.965414118
"14340","37103","2015",-6.113715101
"14341","37105","2015",-4.698076988
"14342","37107","2015",-4.766165388
"14343","37109","2015",13.408058581
"14344","37111","2015",-0.489030164
"14345","37113","2015",9.364784875
"14346","37115","2015",-1.937023126
"14347","37117","2015",-3.811808039
"14348","37119","2015",9.1168587503
"14349","37121","2015",-2.777318565
"14350","37123","2015",3.6183549277
"14351","37125","2015",12.310722639
"14352","37127","2015",-5.064206909
"14353","37129","2015",13.404228441
"14354","37131","2015",-2.282384363
"14355","37133","2015",-17.96662302
"14356","37135","2015",-0.397700439
"14357","37137","2015",-3.904267364
"14358","37139","2015",-6.165947729
"14359","37141","2015",24.954555883
"14360","37143","2015",-1.999925929
"14361","37145","2015",3.0905190029
"14362","37147","2015",0.4842683986
"14363","37149","2015",8.7295554302
"14364","37151","2015",-0.652519391
"14365","37153","2015",-6.907894737
"14366","37155","2015",-7.245973325
"14367","37157","2015",0.7849678654
"14368","37159","2015",2.5670970471
"14369","37161","2015",0.5265691761
"14370","37163","2015",-8.668682031
"14371","37165","2015",-11.69392902
"14372","37167","2015",0.0989772352
"14373","37169","2015",-0.389264938
"14374","37171","2015",-5.523064678
"14375","37173","2015",3.3608738272
"14376","37175","2015",9.529716075
"14377","37177","2015",5.5696815595
"14378","37179","2015",14.179847966
"14379","37181","2015",-3.529041539
"14380","37183","2015",13.100296172
"14381","37185","2015",-5.567599527
"14382","37187","2015",-15.37030296
"14383","37189","2015",11.224025482
"14384","37191","2015",-9.61723872
"14385","37193","2015",-0.526654573
"14386","37195","2015",0.7519399434
"14387","37197","2015",-4.558404558
"14388","37199","2015",2.5076940613
"14389","38001","2015",2.0898641588
"14390","38003","2015",-1.812415043
"14391","38005","2015",-19.55490697
"14392","38007","2015",10.706638116
"14393","38009","2015",6.2602474288
"14394","38011","2015",11.0514198
"14395","38013","2015",26.927252986
"14396","38015","2015",19.84530892
"14397","38017","2015",10.644164685
"14398","38019","2015",-6.776127183
"14399","38021","2015",-6.499261448
"14400","38023","2015",2.8647431962
"14401","38025","2015",30.380877918
"14402","38027","2015",-1.726370306
"14403","38029","2015",-2.937288882
"14404","38031","2015",-2.10147103
"14405","38033","2015",10.184937014
"14406","38035","2015",-3.796854035
"14407","38037","2015",12.997903564
"14408","38039","2015",5.6780956541
"14409","38041","2015",9.0840272521
"14410","38043","2015",-4.900959771
"14411","38045","2015",6.8027210884
"14412","38047","2015",-7.755946225
"14413","38049","2015",0.5020080321
"14414","38051","2015",-2.929329916
"14415","38053","2015",134.10171203
"14416","38055","2015",8.4300359057
"14417","38057","2015",7.5437192822
"14418","38059","2015",7.4301136174
"14419","38061","2015",46.954441232
"14420","38063","2015",-20.91767881
"14421","38065","2015",-5.893383338
"14422","38067","2015",-10.49719838
"14423","38069","2015",-17.59870325
"14424","38071","2015",1.5464581812
"14425","38073","2015",4.9573120353
"14426","38075","2015",-9.367681499
"14427","38077","2015",-5.638809721
"14428","38079","2015",-12.23200027
"14429","38081","2015",-17.2103776
"14430","38083","2015",-16.63516068
"14431","38085","2015",-33.04662743
"14432","38087","2015",-2.564102564
"14433","38089","2015",36.637931034
"14434","38091","2015",-0.522602561
"14435","38093","2015",-4.268740959
"14436","38095","2015",-9.721608484
"14437","38097","2015",-4.990953896
"14438","38099","2015",-7.445195092
"14439","38101","2015",8.9129624853
"14440","38103","2015",-3.892944039
"14441","38105","2015",77.736733574
"14442","39001","2015",-4.214887841
"14443","39003","2015",-8.80622945
"14444","39005","2015",-0.807731683
"14445","39007","2015",-6.098333089
"14446","39009","2015",11.693668736
"14447","39011","2015",-3.017349761
"14448","39013","2015",-3.267312419
"14449","39015","2015",-5.06675796
"14450","39017","2015",0.4454830156
"14451","39019","2015",-12.28356044
"14452","39021","2015",-2.075831934
"14453","39023","2015",-3.352238685
"14454","39025","2015",-0.971622188
"14455","39027","2015",-1.315097317
"14456","39029","2015",-6.104547508
"14457","39031","2015",-1.422552935
"14458","39033","2015",-1.085789144
"14459","39035","2015",-7.805895461
"14460","39037","2015",-3.609657755
"14461","39039","2015",-6.714291291
"14462","39041","2015",12.172472971
"14463","39043","2015",-4.154290893
"14464","39045","2015",1.9229876597
"14465","39047","2015",-1.536822619
"14466","39049","2015",1.8791961368
"14467","39051","2015",-4.887608614
"14468","39053","2015",-7.543813414
"14469","39055","2015",-1.884251595
"14470","39057","2015",-8.408700543
"14471","39059","2015",-7.587061531
"14472","39061","2015",-4.318724863
"14473","39063","2015",0
"14474","39065","2015",-6.90851735
"14475","39067","2015",-4.463996895
"14476","39069","2015",-4.938450924
"14477","39071","2015",-3.695397023
"14478","39073","2015",-9.538284157
"14479","39075","2015",-7.163225733
"14480","39077","2015",-7.954360786
"14481","39079","2015",-7.501530925
"14482","39081","2015",-0.650065376
"14483","39083","2015",-2.360636388
"14484","39085","2015",-0.735273324
"14485","39087","2015",-7.986150806
"14486","39089","2015",4.3585543246
"14487","39091","2015",-5.423101088
"14488","39093","2015",-0.081983207
"14489","39095","2015",-6.281832443
"14490","39097","2015",2.0426922684
"14491","39099","2015",-4.389160793
"14492","39101","2015",-5.822194449
"14493","39103","2015",-0.437523616
"14494","39105","2015",-0.430505629
"14495","39107","2015",-4.714375161
"14496","39109","2015",-0.298175837
"14497","39111","2015",-5.522544565
"14498","39113","2015",-4.615391843
"14499","39115","2015",0.8145257085
"14500","39117","2015",-0.715512307
"14501","39119","2015",2.0104707174
"14502","39121","2015",-4.965688472
"14503","39123","2015",-1.004200497
"14504","39125","2015",-2.372541783
"14505","39127","2015",-0.751116242
"14506","39129","2015",2.5331374843
"14507","39131","2015",-2.948594977
"14508","39133","2015",-3.205591635
"14509","39135","2015",-5.435307759
"14510","39137","2015",-10.02579737
"14511","39139","2015",-2.29802985
"14512","39141","2015",-0.103799045
"14513","39143","2015",-6.370387755
"14514","39145","2015",-4.894217573
"14515","39147","2015",-4.755367733
"14516","39149","2015",-5.406783984
"14517","39151","2015",-2.61242421
"14518","39153","2015",-3.648662234
"14519","39155","2015",-5.598810681
"14520","39157","2015",-1.682929592
"14521","39159","2015",4.4933016522
"14522","39161","2015",0.1059078954
"14523","39163","2015",-10.87783356
"14524","39165","2015",6.3486928567
"14525","39167","2015",0.3601244066
"14526","39169","2015",-2.429714896
"14527","39171","2015",-5.363736827
"14528","39173","2015",-3.913046841
"14529","39175","2015",-4.543512
"14530","40001","2015",-8.198373765
"14531","40003","2015",12.608621571
"14532","40005","2015",-1.94153813
"14533","40007","2015",-17.11113134
"14534","40009","2015",-6.447507953
"14535","40011","2015",-12.24427325
"14536","40013","2015",9.6978905971
"14537","40015","2015",-3.227285853
"14538","40017","2015",22.013189627
"14539","40019","2015",-2.840967576
"14540","40021","2015",1.7181419227
"14541","40023","2015",-6.446467734
"14542","40025","2015",-32.30803275
"14543","40027","2015",8.2897169612
"14544","40029","2015",-17.99735333
"14545","40031","2015",-17.30021746
"14546","40033","2015",-16.97289281
"14547","40035","2015",8.1095815728
